reviewId;review;score;gender;location;date
2642;Awful;negative;male;New York, United States;2024-10-19
2643;One simple thing needing to be done and aople requires you to pay, not on my phone, Wheres the simple old itunes, where it was fast and simple for music transfering, apple is a scam When coming to the simple things;negative;male;Singapore, Singapore;2023-04-11
2644;This is awful, I can't even pay my university student account. I don't know how to fix this I love the music and the app but this is awful;negative;female;Christchurch, New Zealand;2025-08-17
2645;Keeps deleting songs from my Playlist and half of the songs just won't play.;negative;male;Mexico City, Mexico;2025-01-19
2646;Pitiful app;negative;female;Queenstown, New Zealand;2025-10-01
2647;Garbage app;negative;female;Suva, Fiji;2025-10-26
2648;Don't have a basic download option on any song. To download a single song you have to create a playlist.;negative;male;Houston, United States;2024-10-24
2649;Doesn't allow me to access my playlists from my main apple products;negative;female;Wellington, New Zealand;2025-11-04
2650;Locked me out of my account for no reason and have no way to get back in;negative;male;Doha, Qatar;2023-07-28
2651;Laggy;negative;male;Athens, Greece;2023-01-26
2652;I don't think about it , i can't make the account;negative;male;Dar es Salaam, Tanzania;2024-01-07
2653;Apple sucks Android is the best;negative;male;Paris, France;2023-03-24
2654;Glitchy Software. Doesnt justify the subscription price;negative;female;Sydney, Australia;2025-10-01
2655;So impossible to hook up to Alexa!!!!;negative;male;Shanghai, China;2023-04-17
2656;Music i listen too on YouTube music isn't always available on this app. Didn't really like navigating it. Not a fan. I tried.;negative;female;Sydney, Australia;2025-09-08
2657;Truly abysmal interface: seems deliberately designed to make searching for, organising and playing music as difficult as possible.;negative;male;Monterrey, Mexico;2024-12-27
2658;I have been a loyal customer for 2 years, and for no reason whatsoever they lock me out of my account and set it to inactive, I have moved my custom elsewhere.;negative;male;Chicago, United States;2024-12-12
2659;Worst experience. If Android users cant add payment method then why is it on Play Store? It should be removed immediately. Typical Apple philosophy to rip off consumers;negative;female;Port Moresby, Papua New Guinea;2025-08-07
2660;Dreadful, Apple don't care for customers, just a huge money grab, had apple music since launch, when I had an iPhone, but since moving to android all they do is waste time and beat around the bush. Today is the day they will never receive another penny from me. Good riddance;negative;male;Cali, Colombia;2025-03-13
2661;Shocker, another awful update. Animations are slower, songs seem to be worse quality and of all things, when you remove a song from a Playlist, it plays the one after that. EVEN IF YOUR ON ANOTHER SONG. I'm getting Spotify. This was such a good deal for a while, but it's unbearable now.;negative;male;Calgary, Canada;2024-10-07
2662;Bolxhit;negative;male;Marseille, France;2023-01-27
2663;After completing the registration process, it won't allow me to login saying that my user id is incorrect. When I try to use option of forgot password, and try to put either my email id or contact number, it says both invalid. How can that be when I registered with those details. Pls help.;negative;male;Boston, United States;2024-12-15
2664;Im not happy with the glitches. I cant be paying premium for a disturbing sound. Fix it!;negative;male;San Francisco, United States;2024-06-12
2665;New phone cannot login because forgot password. They are telling to visit the apple store. I have all the phone and mail ids;negative;male;Jeddah, Saudi Arabia;2023-06-21
2666;"Keeps taking away ""play last"" or ""add to queue"" option, which makes the whole app nearly worthless for me. I need more than one album in queue, and adding to ""play next"" is a pain to reorder properly. Edited: They keep taking the option away and putting it back, just to take it away again.";negative;male;Harare, Zimbabwe;2023-09-17
2667;No longer available for rooted devices. I have root to have freedom, i changed my 5 star review to a single star. 🖕Apple;negative;female;Wellington, New Zealand;2025-08-09
2668;This app is close to perfect on apple devices but full of flaws on android. I thought the update will help fix most of the flaws but it didn't do much. Why would you make the app not available on rooted devices?;negative;male;Mombasa, Kenya;2024-01-15
2669;Awful, pressing favourite on an album does NOTHING and the app doesn't allow you to purchase music nor does it link you to the iTunes store like guides online (on how to buy music) say, there is literally no way to do anything in the app other than listen to random stuff.;negative;male;Montreal, Canada;2025-01-27
2670;You own shazam now and it sucks lol. It's 2024 and your app still makes duplicate songs in the Shazam Playlist on Spotify and apple music doesn't matter which i use to connect to your garbage apps fix it. It's been like this a whole year;negative;male;Boston, United States;2024-03-29
2671;Always declining the code;negative;male;Lyon, France;2022-11-29
2672;Don't play full songs;negative;male;Berlin, Germany;2023-03-10
2673;Blocked my account twice after subscription.;negative;female;Nadi, Fiji;2025-12-11
2674;I used to LOVE this app, but for the last week it keeps asking me to put my Apple ID and password in and then takes me back to what subscription I want, when I already have a subscription! Won't be subscribing anymore!!!;negative;male;Washington DC, United States;2024-12-10
2675;First it showed 3 months of trial and after signing up it showed me that I have used the trial even though it was my first time registering in the app. Very bad experience.;negative;male;Kampala, Uganda;2023-10-10
2676;This app absolutely sucks. Every time I try to sign in, it's an adventure. Now it has locked me out and I now have to wait a week for them to review my account and let me back in. I also use YT Music and it is 10x better than Apple.;negative;male;Madrid, Spain;2023-01-15
2677;God will judge you apple Scam music I subscribed and you guys log me out suddenly trying to login and is asking for another subscription 😡😡😡;negative;male;Jeddah, Saudi Arabia;2023-06-10
2678;Very very worst login;negative;male;Osaka, Japan;2023-08-14
2679;Why is such an awesome app so unstable on Android, If apple is trying to get android users to get iPhones to enjoy apple music, then it's time apple music gets dumped out of the play store.;negative;male;Cape Town, South Africa;2023-11-29
2680;You will not allow me to cancel subscription I hate your company!;negative;female;Adelaide, Australia;2025-10-14
2681;Not supporting iTunes purchases on Android seems criminal. I dumped hundreds of dollars into iTunes as a teen. This is why I quit purchasing Apple products and never will again.;negative;male;Vienna, Austria;2023-03-16
2682;Support too bad;negative;male;Vancouver, Canada;2024-08-30
2683;Can we also have the Karaoke option where main vocals can be muted and havr background vocals?;negative;male;Tripoli, Libya;2023-12-06
2684;I seen only 'none' option under payment method. Uninstalled.;negative;male;Pretoria, South Africa;2023-11-27
2685;How about letting me download the iTunes songs that I bought? I don't need yet another overpriced music streaming service;negative;male;Cancun, Mexico;2025-01-17
2686;This app is not letting me to add payment method. Now I couldn't get to listen music;negative;male;Lyon, France;2022-11-30
2687;This app keeps logging me out of my subscription;negative;male;Abuja, Nigeria;2023-12-03
2688;Good;negative;male;San Antonio, United States;2024-02-23
2689;This app is broken for anyone without a trusted device handy. Google needs to remove the app from the app store until Apple fix it. I've tried all the workarounds but am unable to sign in. The only reason I want to use it is to cancel a subscription started on my broken iPad that is a mechanical fault. Why can't I log in to apple account and cancel the subscription that way? Why do I need to jump through all these hoops just to access my account and cancel a subscription?;negative;male;Tel Aviv, Israel;2023-08-04
2690;Complete junk. Should just take it off the play store because the devs clearly have no intent of building and maintaining a stable version of this app for droid. There's a reason why it's free for unlimited data accounts - it isn't worth anything.;negative;male;Seville, Spain;2022-12-22
2691;"It was great for the 12 hours before my apple id was disabled. I contacted them and told it would be reactivated within 24 hours. About 18 hours later they responded ""no."" Awful experience and not using an Apple product again.";negative;male;New York, United States;2024-04-23
2692;Worst experience-_-;negative;male;Singapore, Singapore;2023-05-10
2693;This app is horrible on Android, too many bugs to count, music stops for no reason, even if its downloaded, sound quality randomly changes, unmixed versions of songs;negative;female;Canberra, Australia;2025-12-18
2694;Apple music sucks on android. 1. Songs just glitches even after on hi rez setting and 1gbps speed. 2. All of a sudden the sound would change, hi base or maybe hi treble or mid or completely weired, you would feel like your headphones got fried but it does tge same thing with airpods.;negative;male;Shenzhen, China;2023-05-25
2695;Hehehegeheh;negative;male;Jacksonville, United States;2024-11-03
2696;App keeps closing while listening to music. Started closing again. Not worth it.;negative;male;Ottawa, Canada;2024-07-05
2697;Why are my not getting access to my apple music app again?;negative;male;Chicago, United States;2024-12-17
2698;When your signing up for this app doesn't send you the code;negative;male;Algiers, Algeria;2023-12-13
2699;Nearly impossibe to get premium;negative;female;Cali, Colombia;2025-07-03
2700;This is absolutely nonsense;negative;male;Chicago, United States;2024-12-24
2701;Doesn't work;negative;male;Houston, United States;2024-09-28
2702;This game sucks you have TO LOG IN WITH YOUR APPLE ID AND PASSWORD LIKE BRO WHAT IS THIS 🙄🙄🙄 PLEASE UPDATE BETTER 🙏;negative;male;Calgary, Canada;2024-08-19
2703;Terrible UI, jittering, had to switch back to Spotify so that listening to music wasn't an actively terrible experience (even despite the promise of Hifi on Android at no additional cost in the near future). Also no equivalent of 'Spotify Connect' that is system/OS agnostic was a deal breaker after coming to heavily rely on it day to day.;negative;male;Dublin, Ireland;2023-01-26
2704;I have to pay a subscription to listen to the library I already paid to listen to??????????;negative;male;Toronto, Canada;2024-11-13
2705;This app stopped working on my phone: every time I opened it, my phone would overheat and nothing would load. My phone is less than two years old, it's a Samsung galaxy s21 fe 5g;negative;female;Guayaquil, Ecuador;2025-07-09
2706;Ver 4.3 won't support losses on Android;negative;male;Los Angeles, United States;2025-02-28
2707;Bad very bad lm trying to unsubscribe. Impossible!!!!!!!!!!;negative;male;Budapest, Hungary;2022-12-03
2708;I was using it first time Ui is glitchy i thought it will have the smoothes ui since its apple but i was so wrong i tried making apple id but it kept saying wrong password even after making the id and entering the otp the id doesn't generate? Its shows its done but when you go to login again but the id not there at all not created at all the app doesn't recognize the id email or the password tried many times with correct id and password even tried resting but it's never created in first place;negative;male;Algiers, Algeria;2023-10-26
2709;Retarded app doesn't let me reach the payment page, your loss.;negative;male;Riyadh, Saudi Arabia;2023-05-05
2710;Unable to add money to apple id from app. Have to use itunes on pc to continue subscription. Please add this much needed feature.;negative;male;New York, United States;2025-02-11
2711;English it is veryyy badddd 😓😓😓 I want transformers prime music 🎶 this is one star :( :(;negative;female;Nadi, Fiji;2025-08-27
2712;My music is not playing it keeps stopping and trying to load up my next song. When I click another song it does the same thing. I reached out to support and they said it's a network issue but my husband's apple music is playing perfectly fine for him and we are using the same wifi. Is the app bugged? Makes me not want to use it and go to spotify.;negative;male;Los Angeles, United States;2025-01-08
2713;I cannot buy paid subscription I buy apple code it cannot redeem just worst music in android;negative;male;Milan, Italy;2023-03-10
2714;Terrible experience, songs will play one or two then just for ever skip even if you close and open it will continue changing and changing whit out a sound, I'm on wifi, can jump to streaming 4k hdr content in a bit but nothing, have force close, clear data, rebooted and yes I have gigs available in storage;negative;male;Mexico City, Mexico;2024-06-08
2715;Stupid;negative;male;Harare, Zimbabwe;2023-12-20
2716;Can you create a option to download?;negative;male;Guadalajara, Mexico;2025-02-16
2717;Can't even verify payment method. Annoying app;negative;male;Houston, United States;2025-02-23
2718;Your app is trash I am stuck on an endless loop of adding a payment method on my s23;negative;male;Vancouver, Canada;2025-02-21
2719;Шторка не скрывается после выхода из приложения Вибрацию при переключении треков нельзя выключить Подтормаживает Ну в целом сделано так отвратно, могу предложить что специально для стимулирования перехода на iOS. Иначе это просто эпик фейл, а не приложение;negative;male;Prague, Czech Republic;2023-02-17
2720;Getting ready to cancel . Have skull crusher Bluetooth head phones, they stopped connecting. The head phones work with phone, TV, everything else....;negative;male;Salvador, Brazil;2025-04-25
2721;I have tried to cancel paramount + with showtime;negative;male;Amsterdam, Netherlands;2022-12-07
2722;don't buy an Apple device or do not use their you get a new phone number for the new Apple device and you try to log into your old account their customer service is so confident I don't even know why they have one you are forced to deal with matters yourself because they're too retarded this is why I'm returning every Apple device I have if I can legally get them zero stars and A triple f- as a grade I would;negative;male;Doha, Qatar;2023-08-21
2723;Casting doesnt work;negative;female;Brisbane, Australia;2025-10-04
2724;Can you please fix the bug cause it was my first time downloading it in android I did created my ID but then the code seems to be not working properly so sorry I will give this app a 1⭐;negative;male;Cape Town, South Africa;2023-09-30
2725;What a waste of an app, no option to add a payment method on Android or atleast i was not able to find one. If you are so concerned stop releasing app for Android.;negative;male;Tripoli, Libya;2024-01-15
2726;Apple refuses to fix issues for paying customers. Shame on you! Glitchy app that doesn't stream consistently. Won't play about 1 of every 3-5 songs despite full connectivity (and doesn't move to the next--just buffers and stays silent) even on wifi. Sneaky subscription increase with a total lack of quality improvement. Why doesn't a paid subscription warrant a quality product?;negative;male;Asunción, Paraguay;2025-06-01
2727;It won't let me upgrade my subscription;negative;male;Budapest, Hungary;2022-12-24
2728;سيء و شركة نصابة;negative;male;Hong Kong, China;2023-08-03
2729;"so incredibly tired of this app telling me I'm already listening on another device when I'm not, plus it doesn't show the dialog in Android auto so I have to unlock my phone to dismiss it. If they fixed this it would be decent, but they also need to fix how you add music to your queue because right now it's awful compared to the desktop apps ""play next"" and""play last"" options.";negative;male;Rabat, Morocco;2024-01-02
2730;The worst app ever i have seen. So stingy app. Only craves for money. Not letting us listen music for free like Wynk, Spotify, etc.;negative;male;Denver, United States;2024-07-30
2731;I hate android... I needed one for work,downloaded apple to hear music and the APP never works ....ever;negative;male;Ottawa, Canada;2024-02-10
2732;Apple is awful;negative;male;Toronto, Canada;2024-02-07
2733;Can't access my music;negative;male;Abuja, Nigeria;2023-10-16
2734;Cant find the view lyrics anymore just share lyrics and it sucks Please fix!;negative;female;Port Moresby, Papua New Guinea;2025-10-15
2735;SHUB PUNJABI SINGER IS A TERRORIST SUPPORTER PLZZ remove from their store Thnx;negative;female;Melbourne, Australia;2025-09-07
2736;What happened to my Apple music app it says 'this content is not authorized'. I'm not able to play anything.;negative;male;Dakar, Senegal;2023-12-13
2737;I don't know what happened to Apple Music..I can't download all songs..I can't play any song..what is happening? using s22 ultra?is it because im using androind?please fix it;negative;male;Calgary, Canada;2024-03-22
2738;"It wont let me add the STAYC Teenfresh album. It says "" added to playlist"" and then its not in my library. Idk why its doing this but now i cant listen to it :( This didn't used to happen when I had iPhone, maybe I should switch to Spotify";negative;male;Tunis, Tunisia;2023-10-26
2739;Poor....scammed when connection lost. No access to my any previous purchases. I should never have to pay again for music already purchased. As for the app it's downright poor. Usability is absolutely dreadful and I have just tried it again. No thought for the user in the making of this app whatsoever. This app is the pits. Absolutely dreadful. Still poor. Sound quality is poor compared to other apps and the volume of songs is totally inconsistent. And I have a decent set of headphones.;negative;male;Ottawa, Canada;2024-06-15
2740;Apple music doesn't want to load and it's being slow since this update;negative;male;New York, United States;2024-02-04
2741;Good;negative;male;San Jose, United States;2024-09-20
2742;"SOLVED: SWITCHED TO TIDAL, NO MORE ISSUES. Constant issues and support is clueless and useless about these: ""this content is not authorized"" error message and regularly refuse to connect to Chromecast as well refusal to connect to Bluetooth. Finaly, losless is available ONLY IF CONNECTED TO DAC BY USB.";negative;female;Port Moresby, Papua New Guinea;2025-08-17
2743;The app got way too much issues on Android since the past updates and for a subscription as much as 10.99 € now it is inacceptable for theses downgrades of quality. i'm now constantly asked to log in everytime I open the app. Raising the subscription's price, for an app with so many issues on is crazy Apple. Fix it.;negative;female;Rio de Janeiro, Brazil;2025-07-31
2744;You can't use it from iran that's awful;negative;male;Lusaka, Zambia;2023-12-27
2745;My account randomly gets locked with no explanation whatsoever. This is the third time it's happening and this time I've received no updates after 48+ hours. Apple music must considers non- users of Apple devices inferior customers, because what other reason could be given for this constantly happening and with no communication at that??!! I like the listening quality but I'm leaving if this issue happens one more time.;negative;male;Shanghai, China;2023-05-21
2746;I don't remember signing up for this. All the information available on how to cancel my subscription is wrong.;negative;male;Taipei, Taiwan;2023-08-05
2747;"2025 update; HORRIBLE APP. After paying premium, you just get locked out of your account (for no reason.) If you try entering the password you just get locked out and told to try again in 24 hours. This is totally insane!!! Nice database, you get most of the music you want but the app really sucks! One of the worst in app development I've ever seen. It crashes randomly and is very unstable (could stop in the middle of playing a song!) Even lesser know companies like VLC are much better.";negative;male;Zurich, Switzerland;2023-03-14
2748;Frustrating;negative;male;Mexico City, Mexico;2025-03-09
2749;My god! Worst app experience ever. Feels like they're deliberately doing it. App doesn't work when you have to signup. It doesn't register otp. I have to take help of several people to subscribe. After subscription my id got inactive. How can they provide such an ugly experience.;negative;male;San Francisco, United States;2024-12-31
2750;I stand by the text of my original review from 2017: this app just straight up doesn't work half of the time;negative;male;Seattle, United States;2024-04-06
2751;Lags alot and asks for money all the time like a wife.;negative;male;Seattle, United States;2024-09-14
2752;No authentication code sent to iOS devices, unusable in my Android phones!;negative;male;Krakow, Poland;2023-01-25
2753;Appalling - I just want to access my own paid for albums in my library!;negative;male;Berlin, Germany;2023-01-03
2754;not functioning paying alot useless;negative;male;Bangkok, Thailand;2023-07-16
2755;Worst app ever existed;negative;male;Valencia, Spain;2023-02-07
2756;Unable to download my library into new phone, even though Samsung G s23 is compatible, it says I must subscribe for £10 monthly, I dislike subscriptions and thats the reason I have bought almost 800 songs (9.2gbt of music I can't download now);negative;male;San Jose, United States;2025-01-01
2757;I had to reset my password, and because I don't have an iOS device it's going to take two weeks to sign in even tho I have all the right information and the only thing on my Apple account is a fifteen year old iTunes library. Apple's continued punishment for android users is ridiculous. Spotify is better anyway.;negative;male;Rosario, Argentina;2025-04-16
2758;Huge bugs with no way to report that will often take months to fix, very annoying, songs get deleted often, playlists will randomly not play, even after years with hundreds of hours worth of music, and after paying to download music will often not work without service.;negative;male;Lahore, Pakistan;2023-05-29
2759;Horrible, I couldn't even create the Apple ID account.;negative;male;Cancun, Mexico;2024-03-20
2760;Noob;negative;male;Buenos Aires, Argentina;2025-06-29
2761;Apple anything sucks don't use apple anything! Apple is for democrats;negative;female;Port Moresby, Papua New Guinea;2025-12-28
2762;I keep getting an really annoying bug that stops me from playing music and the only way to fix it is to uninstal and reinstal it and honestly the only reason I use it is becaise spotify gives me too many ads. It's very buggy and annoying to use and I'll probably switch back to spotify when I can get premium because it's fully stopped working 3 times in the last month, twice in the last 2 days, and it's getting ridiculous. I'm on android for reference.;negative;male;San Diego, United States;2024-07-10
2763;Too much personal details 😞;negative;male;Guadalajara, Mexico;2024-08-14
2764;You stole my money and didn't fix my subscription the worst app;negative;male;Ottawa, Canada;2024-09-09
2765;I am not enjoying Apple Music right now. I have been locked out of my account since December '24 despite being debited for my subscription. I have made several attempts to recover my account, I have chatted with a support advisor, I have received messages that my account is under review however I still remain unable to access my account and I have not been contacted about any fault on my part. I am a long time user but totally at my wits end. Do I unsubscribe?;negative;male;Washington DC, United States;2024-02-19
2766;Cant even log in into my account;negative;male;Boston, United States;2025-02-19
2767;Apple Music is annoying, I have an active subscription, but my apple music is telling me to subscribe.;negative;female;Melbourne, Australia;2025-08-27
2768;What's was the problem when I create a new Apple account it wasn't able to open a account in your server it only show password problem it only says your password was to short or easy isn't a kind of issue;negative;male;Casablanca, Morocco;2023-10-18
2769;Why is buying subscription so hard in this app for android users. Like, I'm paying you money and you don't want it? I am stuck on the pay wall for 30 minutes now. Everytime I try to buy a individual plan of Apple Music, it takes me to edit payment method. After saving the payment information, it takes me back to the 'Verification Required' window where it shows 'Before you can make purchases, you must verify your payment method' and then again takes me to the Edit Payment Method window;negative;male;Caracas, Venezuela;2025-06-15
2770;Rated one star because it BURNS TOO MUCH CELLULAR DATA. Even if you download your music, it will burn like 10gb a day if you're listening all day. Other than that, highest quality of audio over all the other music apps. Please fix the data usage problem 🙃;negative;female;Queenstown, New Zealand;2025-08-15
2771;This app really crashes and its very annoying apple music need fix serious fix;negative;male;Houston, United States;2024-05-09
2772;I can't use any features the apps has without paying.;negative;female;Christchurch, New Zealand;2025-09-21
2773;Unable to listen to music, tries to make me pay for a subscription. Also signs me out every time!!;negative;male;Salvador, Brazil;2025-06-15
2774;Worst music app;negative;male;Rabat, Morocco;2023-11-03
2775;Wont move without payment...r u selling music or forcing us to pay u ...too bad;negative;male;Tripoli, Libya;2023-12-09
2776;"Your app in Splice was cancelled well overall year ago. And your unlawfully debiting for now I apparently have to download an app that I don't want in order to again ""cancel"" subscription. Disgusting";negative;male;Quebec City, Canada;2024-09-22
2777;Samsung, being charged through Apple for YouTube and want to cancel. How did this happen? Thievery!;negative;male;Casablanca, Morocco;2023-10-26
2778;Doesn't let me enter the upi id. It's so glitchy.;negative;male;Dallas, United States;2024-01-30
2779;I am a Android user and wanted to use Apple Music but after creation of Apple ID I'm not able to change the payment method. So how can I start my subscription??????;negative;male;Taipei, Taiwan;2023-04-13
2780;Never let us verify the code sent to my email;negative;female;Rosario, Argentina;2025-07-09
2781;when i click on this app it was loading but its taking to long to load & just wondering if this app is gonna let me upload my songs from itunes to this app or not;negative;male;Bangkok, Thailand;2023-08-21
2782;Quite frequently it shows music isn't available in you country FOR SONGS THAT I UPLOADED FROM MY PC, requires internet connection for locally stored tracks.;negative;male;Oslo, Norway;2022-11-22
2783;What's the point of making a music app if you have to pay money to listen to songs!? 💀;negative;male;Washington DC, United States;2024-12-17
2784;Doesn't work well with my ZFold;negative;male;Tokyo, Japan;2023-07-11
2785;Won't let me login to cancel icloud storage;negative;female;Suva, Fiji;2025-12-27
2786;It's was mentioned three months of free trial. I am not sure why I get charged for the first month and sequent charges is in the next month. Fake claims.;negative;male;Birmingham, United Kingdom;2023-01-18
2787;The app has stopped playing music on my samsung galaxy A34.;negative;female;Suva, Fiji;2025-08-06
2788;I can't listen to vultures;negative;male;Shenzhen, China;2023-04-08
2789;It's so trash imagine having to pay just to listen to a song;negative;male;Jacksonville, United States;2025-01-06
2790;Can't listen to music without paying, and if I want to pay it doesn't allow me add my payment information.;negative;female;Hobart, Australia;2025-08-12
2791;I only downloaded to listen to Vultures;negative;female;Quito, Ecuador;2025-07-08
2792;you have a mental problem?;negative;male;Tijuana, Mexico;2024-09-10
2793;stupid app;negative;male;Buenos Aires, Argentina;2025-04-04
2794;Is this itunes??????>??????????if so why tf is it named apple music??????????;negative;male;Dubai, United Arab Emirates;2023-05-15
2795;Worst experience of my life ,I subscribe for a free 6 day trial of apple tv, after finding my self bored and completely let down by what the app had to offer I attempted to cancel the subscription,,,, it took me forever to get to the proper portal to be able to unsubscribe before they charged my card ,sure enough my card was charged even before the end of the trial ,spent 40 minutes on hold and another 20 trying to explain the problem to customer service.still didn't get $ back.;negative;male;Montevideo, Uruguay;2025-06-05
2796;App is skipping on songs. Music is intolerable to listen to now. Going to switch to Spotify;negative;male;Kathmandu, Nepal;2023-07-11
2797;Keeps Showing my login ID and password is incorrect while it's correct;negative;male;Vienna, Austria;2023-03-13
2798;Worst app i tried to purchase pack it's doesn't work . After few attempts i Started hate apple . Payment method verify notification not received;negative;male;Budapest, Hungary;2022-11-16
2799;Useless app... I created an Apple ID usingy gmail account but when I go to log in it says invalid ID... Even if I click forgot password and enter gmail it says the ID is invalid... What pathetic experience, didn't expect this from apple 😂😂😂;negative;male;San Francisco, United States;2025-03-08
2800;I can't open;negative;female;Melbourne, Australia;2025-11-27
2801;😂😂😂;negative;male;Jacksonville, United States;2024-07-31
2802;This app is a big disgrace for Apple. I am really disappointed. It didn't run all smoothly at all including some serious code-loaded error messages when I try to download music. It also needs internet connection for offline music. Shame on you Apple shame on you!;negative;male;Abuja, Nigeria;2023-10-06
2803;Removing songs doesn't work, when I search song and remove from playlist it says song removed but when I search again it appears again and doesn't remove it from the playlist, I tried so many times but still the same issue;negative;female;Perth, Australia;2025-09-27
2804;I cannot believe i spent my data and Time on this rubbish even audio mack is better so useless and UN useable😑😑😐;negative;female;Port Moresby, Papua New Guinea;2025-10-13
2805;Wouldn't use the music library on my phoneit wants me to spend ten bucks a month to get it from the cloud instead. Heck to the no.;negative;male;Calgary, Canada;2024-03-27
2806;Voice control in Android Auto is no longer capable of playing a specific song. Only works if asked to play an artist. Previously worked as intended;negative;male;Brussels, Belgium;2023-03-07
2807;The interface update is very slow. The algorithm is terrible. It could be more from a big company like Apple. Disappointed!!!;negative;male;Rome, Italy;2023-03-19
2808;Everytime about a few days before subscription all my music gets wiped and I'm still logged into my account which I paid for premium but it keeps showing me different plans that I've paid for already and no matter how many times I put in my password it keeps telling me to put in my password it's annoying pls deal with this quickly;negative;male;Phoenix, United States;2024-12-08
2809;My Apple music account just logged out am trying to logging but no way it's not working Why?...;negative;male;San Diego, United States;2024-11-30
2810;The new update keeps stopping.;negative;male;Jeddah, Saudi Arabia;2023-05-12
2811;Android Auto never works with voice recognition. I've moved from Spotify and already regretting it. Whenever you ask apple music to play a song, it says apple music isn't responding. Please open the app. The all then starts playing the track, but not on the head unit.;negative;male;Tijuana, Mexico;2024-06-03
2812;There is no option to add payment method through apple music on Android so I am unable to subscribe to apple music;negative;female;Montevideo, Uruguay;2025-07-14
2813;Spotify better;negative;female;Asunción, Paraguay;2025-07-02
2814;As soon as I try to open it, it stops.;negative;female;Hobart, Australia;2025-11-08
2815;This new update is pathetic. I cannot even play a specific song from my playlist once the playlist has loaded. Also, everytime you click on the artists name of the song, the playlist refreshes. Please fix these bugs.;negative;male;San Antonio, United States;2024-09-14
2816;music starts every time i put my headphones in;negative;male;Phoenix, United States;2024-11-01
2817;Why would a trillion company's app doesn't have an auto download feature?;negative;male;Seville, Spain;2023-01-01
2818;Bad experience in my case;negative;female;Sydney, Australia;2025-11-03
2819;Its hopeless;negative;female;Queenstown, New Zealand;2025-08-25
2820;It is almost impossible to cancel your subscription. I tried to cancel from the app but you can't cancel (but you can change your subscription), link on the subscription renewal email doesn't work either. I managed to cancel it after many trials and using a web browser.;negative;male;New York, United States;2024-07-14
2821;Useless to me. Their system forced me to get this - attempting to cancel my Smule subscription. The app refuses to launch the necessary page. Can't even access the songs that I bought from the iTunes Store ages ago unless I buy an Apple Music plan. C'mon, stop forcing your apps on us if they're still not fully optimised for Android.;negative;male;Quebec City, Canada;2024-04-12
2822;Tried to sign up. Entered verification code and thats as far as I get. Just says for assistance contact apple support and option to get a new code that does exactly the same.;negative;female;Suva, Fiji;2025-08-19
2823;just hate it;negative;female;Port Moresby, Papua New Guinea;2025-11-16
2824;Spotify is good so is u tube;negative;male;Munich, Germany;2022-11-27
2825;Don't try to download this app coz no free trial you have to pay it first money sucker;negative;male;Monterrey, Mexico;2024-09-07
2826;Impossible to play a song;negative;female;Rio de Janeiro, Brazil;2025-07-17
2827;Pay pay pay, to everything why dont apple do just pay to open the phone from lockscreen 🤔;negative;female;Sydney, Australia;2025-10-15
2828;It is so inconvenient to login through Android;negative;male;Lusaka, Zambia;2023-11-08
2829;Worst app ever seen.;negative;female;Port Moresby, Papua New Guinea;2025-10-01
2830;It really bad like then i was on it it had so much adds;negative;male;Valparaíso, Chile;2025-04-21
2831;Listening to previously purchased music is now behind a subscription pay wall. GGs;negative;male;Algiers, Algeria;2023-09-06
2832;It's not letting me subscribe so garbage app;negative;male;Dublin, Ireland;2023-01-10
2833;Please let me access my Apple library associated with my apple account instead of paying for apple music. I have spent so much money on buying singles and albums and now that apple isn't making ipods anymore, and I have an android phone, I can't access my library mobile anymore.;negative;male;San Antonio, United States;2024-07-30
2834;İts just bugs;negative;male;Cancun, Mexico;2025-02-20
2835;I opened the app and now it's telling me to buy a subscription (I'm in a family subscription) and i just don't understand why i cand use the app. I'm about to go on a road trip and i wanted to download a playlist but i guess not.;negative;female;Asunción, Paraguay;2025-07-12
2836;Unable to login. It always shows check the account information you entered and try again.. and all the information is correct then to its says to check.;negative;male;Chennai, India;2023-07-16
2837;Do not download this app;negative;female;Canberra, Australia;2025-08-12
2838;I no longer have a I phone. I've been trying to cancel my subscription for months now & and their directions are taking me around in circles, nightmare!!.;negative;male;Lusaka, Zambia;2023-10-26
2839;Its not allowing me to log in;negative;male;Dallas, United States;2025-02-27
2840;Awful app, loses connection for weeks, unable to listen to my music at all. Appalling;negative;male;Monterrey, Mexico;2025-01-21
2841;No apple account;negative;male;Seattle, United States;2024-10-10
2842;They cancel my Apple music with out asking;negative;male;Abuja, Nigeria;2023-09-12
2843;I'm not suer yet;negative;female;Port Moresby, Papua New Guinea;2025-11-17
2844;I got this app assuming I would have the same thing as the I tunes app on my PC. It's not even close! I tried to connect to my I tunes library and it immediately ask me to chose a plan I wanted to buy. IT WAS NOT WORTH THE TIME TO DOWNLOAD;negative;male;Ottawa, Canada;2024-09-27
2845;Doesn't work on the galaxy 7 watch;negative;male;Budapest, Hungary;2023-03-15
2846;3 month free? Year right careful it's click bait do not touch this app ever;negative;male;Phoenix, United States;2024-06-08
2847;I was logged out and I don't know why, now I can't login.;negative;male;Lusaka, Zambia;2023-09-21
