reviewId;review;score;gender;location;date
1761;worst music app;1;female;Sydney, Australia;2025-10-07
1763;appis very clouding;1;male;Mexico City, Mexico;2024-03-05
1764;"I enjoyed this app at the start, but the marketing is just getting unbearable now. I don't have premium; I can only skip songs 6 times in an hour. The same goes for the number of songs you can choose. You can only choose a limited number of songs per day now, ridiculous, considering this app is MADE for listening to music. I really wish they'd slow down on the ads, too. I've considered deleting the app multiple times. It's so annoying that I keep getting pushed to buy something I don't want to.";1;male;Jacksonville, United States;2023-07-23
1765;ai is garbo;1;male;Shenzhen, China;2022-08-27
1767;is very bad👎 app;1;male;Jeddah, Saudi Arabia;2021-12-20
1768;why just why.;1;male;Valencia, Spain;2021-01-20
1770;full of add;1;male;Washington DC, United States;2024-03-17
1771;A ever waste app;1;male;Nairobi, Kenya;2023-02-14
1772;cheap;1;male;São Paulo, Brazil;2024-07-18
1773;the longer I use this app the more it becomes a pay to listen To your favorite music;1;male;Oslo, Norway;2021-05-25
1774;yaha ganna nahi ad zyada dekani padti hai don't download (inki asi ki tasi);1;female;Port Moresby, Papua New Guinea;2025-09-06
1775;crazy;1;male;Queenstown, New Zealand;2025-03-18
1779;sick of the shuffle just being the same 50-100 songs out of my 5000. I did the fix the internet said of turning off auto mix and that worked for a bit. but now it's back and worse than ever, no matter what I do it won't stop, it drives me insane to keep hearing the same songs over and over. I don't understand if so many people hate it then why do it? currently comparing other streaming apps to see which one is a better fit than this one. Definitely not worth paying for premium anymore either.;1;male;Alexandria, Egypt;2023-04-28
1780;In my pc when a add come the whole web doesn't work and I have to reload the web and it's very frustrating to do every time a ad appears;1;female;Queenstown, New Zealand;2025-08-30
1784;sucks. atp soundcloud better.;1;female;Sydney, Australia;2025-05-09
1785;my auto-pay subscription renewed of 119 rs but they still showing buy subscription and showing ads 😕;1;female;Gold Coast, Australia;2025-09-26
1787;wont let me press music it force me to go to premium;1;male;Caracas, Venezuela;2024-09-12
1788;This app never shuts down. I have to close it completely out for it to stop playing. Very poorly made. I'll stick with Pandora.;1;male;Abu Dhabi, United Arab Emirates;2022-08-24
1789;I used to love this app but now it's just terrible. Why can't I choose the song I want to play!? This is so dumb. I can't afford premium so it just means I can't play the songs I want to I guess. What happened to this best music app? Before you could choose any song to play whenever you want, on repeat or not but now it's total garbage. Don't download this terrible app. I'm absolutely disappointed.;1;female;Adelaide, Australia;2025-07-29
1790;After updating my Spotify app to the latest version my Spotify when I'm on my play list my Spotify when I select a song and I lock my screen on my phone and go to unlock my screen on my phone and choose another song my Spotify app keeps going back to the top of the list of my play list it's very annoying it's getting on my nerves a lot hope you can fix the problem it was fine until I updated the app;1;male;Arequipa, Peru;2025-02-25
1791;Jakmile nemáte premium, je to strašná apka. Po každé třetí písničce neskutečně dotěrné reklamy na Premium, přeskočení jen 6x za hodinu..no děs. Aplikace vůbec nedává žádnou volnost, o které básní v oněch reklamách. strašné;1;male;New York, United States;2023-09-07
1793;hi please remove ai playlist + from the bottom nav row. being made to accidentally press it becuase spotify wants to be ai focused dorsnt improve user experience. 0 stars till changed;1;male;Hobart, Australia;2025-03-22
1794;Get rid of 'enhance' shuffle. Let us pick what determines a song is marked as in your library when viewing artist/album pages or just limit it to your liked songs as it was before. Why would you add the create button where library button used to be? Are you in a competition for the most incompetent UX designers?;1;male;Lima, Peru;2025-01-03
1795;Its almost unusable without premium, it would have been better if there is an lifetime purchase option;1;male;Amsterdam, Netherlands;2021-07-03
1796;What horrible ux decisions;1;male;Cancun, Mexico;2023-08-07
1797;there is no Loop in this 👎👎;1;female;Port Moresby, Papua New Guinea;2025-06-26
1798;"This app drives me so crazy. New update moved around all the essential buttons for no reason. The changes don't make the user interface any better, it just makes some of it different (and some of it worse, like the queue which is actually less intuitively functional.) I have to relearn where the buttons are, the most anniying of which is I keep clicking on the new ""create"" button (which doesn't make sense as a category given the other buttons in the bottom menu bar) instead of library.";1;male;Rosario, Argentina;2024-10-24
1799;I usually use the iPad version, and that one is much better as you can see the album tracks and easily navigate to any song you want. The Android version lacks this feature. You can see the song titles but you can't navigate to any song. Needs more improvement.;1;male;Accra, Ghana;2023-01-02
1800;PLEASE REMOVE THE CREATE BUTTON IT'S INCREDIBLY USELESS PLEASE;1;female;Auckland, New Zealand;2025-11-19
1801;worst app ever usdd;1;male;Kuala Lumpur, Malaysia;2022-02-15
1802;too much afd;1;male;Beijing, China;2022-07-21
1803;I love that watch app, but in the last few months Spotify keeps my Pixel Watch 3 screen on, even if I paused or turned off the music. It drains the battery for nothing, e.g. today it used more than 40% when I noticed it. please fix the watch app. Thank you!;1;female;Suva, Fiji;2025-10-05
1804;I give this app a 1 star because on my chrome book I've uninstalled and installed my spotify countless times the first time it works perfectly second time it starts acting up and third time its blank it doesn't open and am paying for premium here don't waste my money pls look at this issue;1;male;Caracas, Venezuela;2025-01-03
1805;Spotify plays explicit content even when the filter for not playing explicit content is on. Can't use Spotify for my family.;1;female;Canberra, Australia;2025-06-25
1806;Prices are way to high;1;male;Lisbon, Portugal;2020-11-20
1807;slow slow slow, to load podcasts it literally takes 3-5min... the music stations and all the commercials suck;1;male;Cairo, Egypt;2022-10-16
1808;don't play what is choosen;1;male;Kathmandu, Nepal;2022-01-17
1810;es me tu much ads ate hei me song sunu ke ads sunu ye app song ka nahi ads ka app he sale ads ke alava kuchh batate bhi nahi;1;male;Cali, Colombia;2024-08-23
1811;I always uninstall it and have to re install it because it never loads after first use I'm just over it just use youtube;1;male;Rio de Janeiro, Brazil;2024-07-28
1813;Including audio books with premium, then force stopping the book while people are listening and trying to force them to buy extra listening time, when they already pay for premium, is terrible.;1;male;Jakarta, Indonesia;2022-09-19
1814;Always add between two songs then the listened song cannot be played next day it show unavailable worst app;1;male;Cancun, Mexico;2023-11-07
1815;A lots of ads disturb u in the middle..you lose the vibe. There are a lot of alternatives you could use those.. instead of this 🚮;1;male;Calgary, Canada;2023-08-03
1816;The inclusion of bonus episodes in podcasts without the ability to hide them has made the entire podcast experience useless. It is now impossible to find the episodes you were listening to if they exist anywhere in the middle of the show's releases. The fact that the only fix is to log into the web browser and manually mark all 4900 episodes as completed is idiotic and the app is now useless.;1;male;Tijuana, Mexico;2023-09-04
1817;some songs are removed which I like the most 🤬;1;male;Tijuana, Mexico;2024-01-04
1818;so many ad are coming 😠;1;male;Kumasi, Ghana;2022-11-15
1819;Recently added locked episodes of podcasts with no way of hiding or removing them from the list with a filter. Will be finding a new way to podcast. Not worth the cost;1;male;Buenos Aires, Argentina;2024-10-25
1822;Spotify used to be good, but is now borderline unusable. They took everything away from the free tier. I can't even pick the songs I want to listen to. I'm fine with ads but taking away all functionality is too far. Just use Spotube or something.;1;female;Brisbane, Australia;2025-10-17
1823;"What happened to the ""like"" button? this app gets worse and worse. also when you add a song to a playlist, it should go to the top of the playlist, not the bottom. The ""recently played"" playlist is also awful.";1;male;Frankfurt, Germany;2020-11-05
1827;jyade ads de raha hai war mai Spotify company very cheap tactic.;1;male;Seattle, United States;2024-01-26
1828;Never mind, it sucks again;1;male;Abu Dhabi, United Arab Emirates;2022-01-31
1829;worst experience! just playing one song and then 2 ads btw this is not a app to listen music worst worst worst !!!!!;1;female;Suva, Fiji;2025-07-21
1830;satisfactory;1;male;Los Angeles, United States;2024-01-17
1832;SPOTIFY ARE YOU GUYS ON SHORTAGE OF MONEY OR SOMSETHING SO WHY?!!! they are doing it too much now we can't enjoy the app like we used to do everything is paid and nothing is free not even 3 songs can be played without ads go to hell I'm rating this app one also telling my contacts to low rate this app i gonna regret spotify if soon you don't take action on your mode of premiums do something free like it used to be only ads but not that frequently that was also fone or your app is done for 😏;1;male;Buenos Aires, Argentina;2024-10-22
1833;are y'all fr? skipping songs has a limit. wanna listen to your fav playlist, listen songs that bot supposed to be in it.;1;male;Helsinki, Finland;2021-05-17
1834;ads were still adjustable but without subscription the app is not allowing to play music WORST APP;1;male;Ottawa, Canada;2023-09-13
1835;"they but things that they say are ""similar"" from what you hear but it's nothing similar from what you hear and they say it's hacker music but it has nothing to do with that Spotify could you plz change that. plus they sometimes put inappropriate content to children. they say your ""next favorite song"" and it's just some junk that now one would listen and it is completely wrong whit the genres it says nuclear winter is chill. I bet there's a dumb AI that says that.it plays music even when I stop.";1;male;Vienna, Austria;2021-04-27
1836;worst app;1;male;Dallas, United States;2023-10-31
1837;After being a customer for nearly a decade, I'm no longer comfortable with trying to pay $12+ a month for basic features like repeating a song, going back on a playlist and offline listening.;1;male;Doha, Qatar;2022-02-19
1838;force to listen to those songs we don't want and when ever try to play song we want it doesn't play and want us to buy premium forcing us to buy premium worst service to use;1;male;Los Angeles, United States;2024-03-09
1839;The nicest ever policy of not being able to listen to music from some countries and, in addition, being kicked out of your profile after 14 days from another country😋 Let's go cooperate together and figure out some more stupid rules that will make the user experience even worse! Cmon guys!!🙂🙂🙂;1;male;Córdoba, Argentina;2024-07-12
1840;ads or ads hi aata h boring aap 🤢🤢;1;male;Dakar, Senegal;2023-07-16
1847;👎👎👎👎;1;female;Christchurch, New Zealand;2025-05-08
1849;WORST APP TO LISTEN TO MUSIC ON. if you don't have the premium subscription, it won't play the song you request. it only lets you skip 6 songs that aren't even in your Playlist! I dont like it at all. you can select one of your Playlists but it will play a completely different song you didn't add to the Playlist.;1;male;Stockholm, Sweden;2021-10-13
1850;Doesn't successfully follow and play regular playlists in order. Very basic stuff. Update, the issue persists, and it occasionally pulls this behavior across multiple devices and times. They make lots of money every month. How about they actually provide a good product???;1;male;San Antonio, United States;2023-10-03
1851;You know what? I am DONE with this app. It has been years, and that stupid thumbs-down button has never worked. I'm forced to listen to ads that incite my adhd rage and makes it really hard not to destroy my phone or something. Y'all clearly do no care or it would have been fixed by now. BYE;1;female;Wellington, New Zealand;2025-07-11
1852;hopeless aplication and to many ads 🫳🏻;1;male;Munich, Germany;2021-08-10
1854;song not playing;1;male;Salvador, Brazil;2025-01-25
1856;song is muted on Spotify;1;male;Athens, Greece;2021-01-08
1858;this app has gone down hill so much I would use it all the time and now it just infuriates me. I was driving home and listening to music when it played a random lofi song that was not on my playlist then it continued to play random lofi songs that were not on my playlist and had no connection to my playlist the songs would only stop to play 4 ads in a row.;1;female;Wellington, New Zealand;2025-08-06
1859;too many adds. Even when the add says enjoy the next 30 minutes without any ads they still show adds and its pissing me off;1;male;Budapest, Hungary;2021-01-21
1860;Stop making the ui worse;1;male;Durban, South Africa;2022-10-03
1861;very bad experience, ad after every minute and consuming too much data;1;male;Denver, United States;2024-01-11
1862;Good 👍;1;male;Stockholm, Sweden;2021-11-05
1863;so many advertisement irritating;1;female;Auckland, New Zealand;2025-11-25
1864;now i listen to ads more than the music. literally 3-4 ads after every single music?. the name should be Spotify:ads and more ads;1;male;Madrid, Spain;2021-08-20
1865;many many addsssssss😡;1;male;Tijuana, Mexico;2023-08-14
1866;do not download get to premium so;1;male;Boston, United States;2024-01-09
1867;"I like this out but now I'm kinda starting to hate it because When I try to open MY PLAYLIST and it only gives me "" recommendations"" When I'm trying to go to MY DANG PLAYLIST so I even uninstalled it and It still didn't work closed the tap many times still didn't work";1;male;Hanoi, Vietnam;2022-01-08
1868;the app was good once but its trash now, the basic functions of a music app are shifted to premium..too many adds and too less music...There's even a limit to skip the songs, like what the hell..;1;male;Alexandria, Egypt;2023-03-29
1869;I only listen to Spotify on my Xbox, because that's the only platform it works on. Spotify sucks on all phones😡 I can't even listen to a song on there without getting a random song when I'm trying to listen to the actual song.;1;male;Kampala, Uganda;2023-05-14
1870;it just playing next song only pahadi songs i am not interested but every time i skip it again shows that type song its too annoying if i skip it don't show again i tried to hide it from playlist but nothing working i want to listen my type songs why its showing songs in which I'm not interested;1;male;Bogotá, Colombia;2024-10-16
1872;Why is there a create button where my library used to be? Y'all piss me off stop changing things around we don't give a darn;1;male;Lusaka, Zambia;2023-03-31
1873;why still deduct money after unsubscrip ..but even after deduct money my acc is not renew ...if u not gonna return money at least u should renew my acc .ive use this app since 2019 never been in this sitution very dissapoint;1;male;Jacksonville, United States;2024-04-11
1874;I completely understand commercials, but 3 for 2 songs that play a commercial at the beginning of one before it starts? That's a BIT much.;1;male;Lagos, Nigeria;2023-03-04
1875;Ghatiya app, on every click they just want subscription. without subscription you can't play next or previous song or play song of your choice;1;male;Ottawa, Canada;2023-07-19
1877;worst app;1;male;Marseille, France;2021-10-06
1878;not working 😭 and subsection Lana padha ga jab song chale ga but not working 😡🥲;1;male;Quito, Ecuador;2024-11-25
1879;garbage, if you dont spend money you get random song that you dont want on your playlist and you cant even get rid of them. greedy company wants to suck your wallet dry. i judt want to listen to 1 song and i get 5 ads and its not even the song i wanted to listen to. garbage;1;male;Toronto, Canada;2023-12-12
1880;the new placement for the Create button... while moving the Library to an inconvenient spot? enough said, this should have never passed a user experience test... 1 star because this it is unbelievable that Spotify continues to add such user hostile features that no one is interested in (I still remember the forced switch from Archive to Liked Songs...) just as I thought you were improving when you added Jams Spotify... please stop fixing what isn't broken and actually innovate like with Jams=);1;female;Adelaide, Australia;2025-11-23
1882;bro..wdym ₱150 for individual premium and wdym only 1 month?;1;male;Mombasa, Kenya;2023-03-29
1883;WHY DO U KEEP CRUSHING WTH;1;female;Port Moresby, Papua New Guinea;2025-06-16
1884;worst app ever used..... nothing can be worst than it .... hilarious experience...;1;male;Seattle, United States;2023-12-09
1885;latest update crashes when trying to display current song >:(;1;male;Quito, Ecuador;2024-07-31
1886;l'application plante à chaque lancement depuis aujourd'hui... donc jusqu'à ce que ça soit corrigé ça sera une étoile.;1;male;Kumasi, Ghana;2022-12-19
1889;"Yes, I know that my ""last payment didn't work."" I can't afford premium right now, and you don't need to cut off my music with that pop-up every single solitary time I open the app. But then I don't expect this to accomplish anything since it still keeps randomly pausing my music when I have headphones connected. You developers suck so hard.";1;male;Edinburgh, United Kingdom;2021-11-11
1890;idk who thought it was a good idea to add another button to the bottom and to put it in the place of the library, but it is by far the stupidest feature to be added. a create button where the library is doesn't even sound like a good idea. I have pressed create more times today then I have in the last 2 years on this app. its almost a deal breaker ngl.;1;male;La Paz, Bolivia;2025-01-01
1891;audio repeats from start again and again, full audio not playing;1;female;Adelaide, Australia;2025-11-03
1892;duo subscription doesn't work when your partner is on vacation or visiting another country because of work related issues. Big minus.;1;male;Geneva, Switzerland;2020-11-26
1893;Very bad experience, worst app ever used;1;male;Dubai, United Arab Emirates;2021-12-10
1895;ad are not good for me and is you give ad then do ad shot;1;male;Bogotá, Colombia;2024-10-17
1898;The ad to song ratio is abnormally high.Its like after every 1 song there are 3-4 ads.This feels more like an ad streaming platform than a music streaming platform;1;male;Casablanca, Morocco;2022-11-04
1900;I agreed to a 3 months free trial and you guys charged me immediately, instead of in August 2025 the way we had agreed.;1;male;Prague, Czech Republic;2021-10-20
1901;There is no way to contact with customer care. I paid for the premium individual plan. Money has been deducted from my card. But plan wasn't activated and monet has not been refunded.;1;male;Durban, South Africa;2023-02-09
1903;worst app with lot of add after every update getting more as such;1;male;Denver, United States;2023-11-27
1904;low quality songs;1;male;Dar es Salaam, Tanzania;2023-03-21
1905;worst app ever siff add hei gana start kar ta hu ussei ahgei add ah jata hei do not install ek number ka faltu app hei subscription Lei k v koi fiyda nahi hei aur free th asei v chalene dena nahi ye app so don't install dhk ta hei add se kitna hee paisa kama Lei ga.... always 1 star se kaam hei firr v 1 star diya huu;1;male;Accra, Ghana;2023-06-24
1907;remove the create button or let us reorder those menus. it is obnoxious and makes the app near unusable;1;male;Tripoli, Libya;2023-02-08
1910;only premium user;1;male;Oslo, Norway;2021-08-11
1911;Adds. adds adds adds. LOUD adds. Adds that lie about 30 minutes without adds. Adds for premium by responding to these reviews. Yet Premium has.....Adds?!;1;male;Marseille, France;2021-02-05
1912;Terrible app. Scalps loyal users. If you ever have Spotify basic (which is still paid) and you upgraded to duo premium or any other service, you can NEVER go back to Spotify basic. It says so on their website. You are stuck with the audiobook premium charge. So now I am cursed to forever pay an extra buck and some change per month for audiobooks that I will never listen to. I hate this app. I only use it because I already have my 2000+ songs on it . now Spotify won't even stay open, great.;1;male;San Francisco, United States;2023-09-19
1913;It's literally unusable without spotify premium. theres like 3 minutes of unskipable ads, you can't chose which songs you want to listen to either. It just feels like a money grab;1;male;Auckland, New Zealand;2025-03-18
1914;I pray for your Downfall Spotify.;1;male;Jakarta, Indonesia;2022-09-07
1915;ekdum ghatiya application hi...;1;male;Paris, France;2021-03-21
1916;excessive advertising. everytime I change a song I have to listen to an ad. plus the regular ads every 30 mins;1;male;Rabat, Morocco;2023-01-11
1917;Very bad experience, not recommended, many of Famous songs are not available. too much ads, totally dis hurt.. giving -5/10;1;male;Toronto, Canada;2023-12-10
1918;very bad because while listening songs in the middle the ads will be come;1;male;Abuja, Nigeria;2023-01-11
1919;Remove that unnecessary create button from the bottom;1;male;Brasília, Brazil;2025-01-07
1920;Local Files Won’t Sync Anymore – Worked for Years, Now Broken (Android + New UI) I’ve been using Spotify’s local file syncing for years to listen to mixtapes, leaks, and unreleased tracks (e.g., Lil Wayne, Mac Miller, etc.). I add the MP3s to my desktop client, create a playlist, and download that playlist on my phone over the same Wi-Fi. It always worked, until now. I recently noticed that new local files no longer sync;1;female;Canberra, Australia;2025-09-12
1921;Take the ads off during podcasts. Paying for premium and still getting ads is the most annoying thing.;1;female;Canberra, Australia;2025-04-29
1922;Very worst app ever don't download this.... Firstly it finish your all network data ..and it has premium facilities..you haven't any right to listen song with your own network...worst app ever...and it's gives so much adds than songs... despite of this it want premium..;1;male;Arequipa, Peru;2024-06-20
1924;Ads are always great Ad lover 😍;1;male;Los Angeles, United States;2024-05-10
1925;waste app;1;male;Hamburg, Germany;2020-11-24
1926;Ad more and song less;1;female;Melbourne, Australia;2025-11-27
1927;Says you gdt audio books with premium, that's a lie, you get half of an audio book a month, the other half is gonna cost $20-30 dollars;1;male;Manchester, United Kingdom;2021-09-19
1928;Have Premium, yet there are ads in podcasts and I not just the podcasts themselves I mean adds that actually say spotify ad. for example the podcasts will be reading a manscaped ad in the middle of the podcast then another ad based on my location about 3 in a row;1;female;Queenstown, New Zealand;2025-07-07
1929;after the update it was sucks.;1;male;Buenos Aires, Argentina;2024-12-31
1930;unistalled the app because the owner was greedy I only have 6 skips??? I can't choose any songs?? gues just use youtube music is 100 times better;1;male;Valparaíso, Chile;2024-12-18
1931;all ways premium;1;male;Lahore, Pakistan;2022-03-21
1932;So disappointed in the latest updates;1;male;Bali, Indonesia;2021-12-17
1934;Nonsense asking payment every song;1;male;Queenstown, New Zealand;2025-03-21
1935;5/7/25 wow not much changed in a year except price is now $26. a month. still limited. 5/7/24Don't recommend it. I pay $18.xx a Month, only use 2 accounts. There is no plan for just 2 or 3 people. I also Still have ads, and audiobooks are limited to 15 hours a month. I stream about 150 hours a month due to remote work.;1;male;Nairobi, Kenya;2023-02-27
1936;Ads on podcasts despite paying for premium is really bad from Spotify;1;female;Port Moresby, Papua New Guinea;2025-08-31
1938;the playback buttons no longer want to work. I have to open the app just to skip or replay songs;1;male;Seattle, United States;2024-01-12
1942;Got mad by it's useless Ed's;1;male;Nairobi, Kenya;2023-03-24
1943;I have no like Spotify. Because when I heard a song then ads are coming so I have no feel about that song;1;male;Beijing, China;2022-07-23
1944;very bad too many ads ....using yt music instead of this app👍;1;male;Philadelphia, United States;2023-07-31
1946;I want to cancel;1;male;Prague, Czech Republic;2021-06-17
1948;can't rewind and when I put the song I want to listen to on it starts halfway through and I can't make it restart. I'll stick with YouTube.;1;male;San Jose, United States;2024-05-08
1951;I don't like it but appî;1;male;Santiago, Chile;2024-12-15
1952;Its **********;1;male;Arequipa, Peru;2025-02-06
1953;when I start Spotify even to hear one song what I hear is more than 5 advertisements.;1;male;Seattle, United States;2024-03-03
1954;too expensive;1;male;Zurich, Switzerland;2021-11-20
1955;to much ads;1;male;Tokyo, Japan;2022-03-07
1956;"Very bad service now spotify! You guys are making this app horrible. At least be honest with what you are publishing. Now the time when I open my playlist I get an add; yeah that's totally acceptable but at the top of the add it's written ""You will get 30 min of uninterrupted music listening"" but soon after the first song gets over I get an add. This is not the first time, every time it's happening like this. If you have to show add then don't manipulate us and don't mention anything like this.";1;male;Addis Ababa, Ethiopia;2022-12-29
1957;too much ADVERTISEMENTS 😑😑;1;male;Tijuana, Mexico;2023-08-18
1958;to much add;1;male;Lusaka, Zambia;2023-04-19
1959;What's with the PATREON locked stuff. I'm already paying I'm not paying more for additional podcasts..... THINKING ABOUT CANCELING SPOTIFY!!!;1;male;Abuja, Nigeria;2023-03-31
1960;Bring back the possibility of adding something to your playlist twice. remove create button from the bottom menu!!! useless.;1;male;São Paulo, Brazil;2025-03-03
1961;if you don't remove that create button I'm done with this stupid app;1;female;Melbourne, Australia;2025-04-29
1965;Always force close when i want to open the canvas;1;female;Adelaide, Australia;2025-10-24
1967;too much adds;1;male;Tijuana, Mexico;2023-12-14
1968;Been using for over 5 years, suggested songs are still trash and seem to get worse, plus Spotify is still the worst app to listen to podcasts on.;1;male;Osaka, Japan;2022-06-24
1970;i can't see the smart shuffle option;1;male;Copenhagen, Denmark;2021-02-04
1971;"WHY DO WE NEED TO PAY JUST TO LISTEN TO MUSIC BRO LIKE I CANT EVEN PICK SONG BECAUSE IT SAYS ""TrY PrEMiUm"".";1;male;Geneva, Switzerland;2021-07-10
1972;the update is so confusing and makes finding songs/albums hard 😔;1;male;Glasgow, United Kingdom;2021-07-02
1973;2021 spotify is the best unlimited skips 2025 is garbage 🤮🤮🤮🤮;1;male;San Jose, United States;2024-03-19
1974;to much ads;1;male;Madrid, Spain;2021-09-25
1979;worst app literally the worst app gaana sune ke liye paisa du? kabhi nhi ! never download Spotify gaana nhi ads sunane wala app hai;1;male;Windhoek, Namibia;2023-06-18
1980;15 hr bait and switch on audio books is frustrating when you are 3/4 of the way through a book. I must have split my first book across two months without realizing it. When it says a book is included with premium, it should be included, not 15 hours of said book.;1;male;Marseille, France;2021-08-11
1982;douche bags customer support is non existent. got charged twice, asked for money back. they denied it and canceled the whole subscription.;1;female;Canberra, Australia;2025-09-15
1983;bro they the creator are money hungry ppl like they will do everything in ur power to get a premium u can't even listen to a song more than once a day😭;1;female;Queenstown, New Zealand;2025-04-21
1984;why tf music interrupts my ad;1;male;Algiers, Algeria;2022-11-09
1985;so bad experience listening music for free on this app;1;male;Karachi, Pakistan;2022-04-18
1986;sometime the app stop working.....gets very annoying....plz fix this problem;1;male;Caracas, Venezuela;2024-10-07
1987;recent update is the worst one;1;male;Jerusalem, Israel;2022-01-26
1988;DO NOT DOWNLOAD, COMPLETE TRASH TAKES UP ALL OF YOUR MEMORY TO DOWNLOAD, THEN DOESN'T PLAY OFFLINE;1;male;Bangkok, Thailand;2022-02-21
1989;"If someone sends you a link, it's incredible that they force you to listen to ""similar"" music, after making you listen to a commercial, if you don't pay for a premium plan. Simply arrogant, bad form. WOW!";1;male;Prague, Czech Republic;2021-04-06
1990;i can't create my account;1;female;Nadi, Fiji;2025-04-18
1991;if DJ X doesn't stop giving me lip about using the skip button we're gonna have a problem!;1;male;Nairobi, Kenya;2023-02-22
1992;The company is WAYYYYY to money hungry to the point where it's almost unusable and the only reason i still have it is because i don't want to have to move all of my songs over to a new platform;1;male;Los Angeles, United States;2023-09-25
1993;worst worst update;1;male;Fortaleza, Brazil;2024-08-20
1994;MONEY DRIVEN , BUGS , DEMANDS SPEED INTERNET;1;male;Caracas, Venezuela;2024-12-11
1995;I don't like this app at all I've used 6 different cards just to subscribe only;1;male;Tunis, Tunisia;2023-02-21
1996;I’ve enjoyed Spotify for years, but it’s getting harder to use. Ads are constant, and basic features are disappearing — no rewinds, no loops, no lyrics, and now I can’t even add the same song twice to a playlist. Free users are being pushed to the edge. Spotify, you’re making it easy for people to leave. Please fix this.;1;male;Zurich, Switzerland;2021-10-12
1997;this app is not for listening song.....it is for listening app's ads....worst thing is they say listen to uninterrupted music for next 30 min and play ads for more than a minute after every song.... regarding premium...the price of your plan is so premium that I can subscribe movies for that price;1;male;Salvador, Brazil;2025-02-10
1998;lot of ads, forcing to buy premium;1;male;Oslo, Norway;2020-12-27
2000;this app is getting on my nerves they're so money hungry omggg;1;male;Vancouver, Canada;2023-10-24
2001;useless ai algorithms that are terrible at playing music you have told them you like and great at playing trash you have told them you don't like repeatedly. absolute garbage service;1;female;Perth, Australia;2025-05-09
2003;too many adds;1;male;Bangkok, Thailand;2022-02-16
2004;I don't like Spotify cuz when I end the song it immediately pops up the add;1;male;Lahore, Pakistan;2022-05-11
2006;it is like this app is designed to be as frustrating and buggy to use as possible. if I have no internet and open an offline playlist, why does it try to connect for 2 minutes to the internet and not show songs. recent bugs include not being able to play or queue a song (the only way to play anything is to random shuffle a playlist) Daniel Ek (CEO) doesn't believe in paying artists fairly and is pushing a race to the bottom while keeping as much of the revenue for himself.;1;female;Port Moresby, Papua New Guinea;2025-10-20
2009;usually Spotify was too good but nowadays it's getting worse bcz sometimes I can't even play a song from my playlist.this is the worst app for listening music hated now worst app I can't write a review without giving a star that's why I gave it otherwise 0 just 0;1;male;Bangalore, India;2022-08-09
2011;it's not music app it's a advertisement agency platform. not recommended;1;male;Buenos Aires, Argentina;2024-12-23
2012;🥰🥰🥰;1;male;Dakar, Senegal;2023-01-09
2013;Absolute rubbish, when I try to log in.It tells me my email address is not linked to a spotify account. When I try to sign up it tells me that my email address is already linked to a spotify account, On both app and desktop.;1;male;Madrid, Spain;2021-11-19
2015;Create tab sucks! It's ruined my muscle memory and it's my last straw in using this app! Hello Youtube Music!!;1;male;Berlin, Germany;2021-11-08
2016;Worst app I've ever had to use. Why can't I remove podcasts from the home screen that I no longer listen to? Why is the queue forgotten every day or so? Why do popup messages on the bottom of the screen block functions, so I have to wait till they go away to do anything?;1;male;Phuket, Thailand;2022-03-28
2017;very bad;1;male;Quebec City, Canada;2023-12-04
2018;super good;1;female;Melbourne, Australia;2025-05-05
2019;i can't even play a song anymore, neither view any playlists, its a premium feature, you're really pushing the limits;1;male;Milan, Italy;2021-06-28
2020;Either the last update for my phone has broken the app or the last update for Spotify has broken itself. Anytime I press on the song for it to pull up. The app crashes. Until fixed low rating.;1;female;Auckland, New Zealand;2025-10-13
2022;"keep getting a pop-up that says ""selecting songs is a premium feature."" i have been paying for premium since 2018. ridiculous.";1;male;Salvador, Brazil;2024-08-30
2026;throwing error you can use this app abroad when I don't even have a passport;1;male;Philadelphia, United States;2024-05-04
2028;worst;1;male;Seoul, South Korea;2022-05-17
2029;very bad 😡❌❌❌❌❌❌❌❌❌❌;1;male;Valencia, Spain;2021-05-16
2030;remove that horrible create button and move Library back!;1;male;Jakarta, Indonesia;2022-04-20
2032;Includes gambling advertisements, Have removed this product!;1;male;San Diego, United States;2024-02-21
2033;it's a joke. You can't listen to any songs that you want it not fair fix this accessibility issue;1;male;Brasília, Brazil;2024-12-20
2034;very bad music app I have ever download;1;male;Cairo, Egypt;2023-07-03
2035;Worst experience ever.... using this app is so irritating for those who haven't purchased a subscription... and it doesn't even allow to skip songs without a add...;1;male;Seoul, South Korea;2022-01-11
2037;STOP MAKING EVERY BASIC THING PREMIUM;1;male;Dubai, United Arab Emirates;2022-05-26
2039;"The music selection in Spotify is the best BUT they're awful about marking explicit Spanish songs. Then, when you finally report one, they'll remove your ability to report it. On top of that, the ""allow explicit"" setting cannot be changed specific to each device/location. Also, web version doesn't even sort playlists. I wish Shazam connected to it like it does with Apple music and that the sound quality was as good as Apple music.";1;female;Christchurch, New Zealand;2025-07-01
2041;what is even the point of having a playlist when you cant even play a song in it. greedy ahh app bro;1;male;Addis Ababa, Ethiopia;2023-01-12
2044;just terrible money savage company;1;male;Warsaw, Poland;2021-03-15
2045;this is just an ad app not any music app;1;male;Paris, France;2021-09-20
2048;No repeat button;1;male;Harare, Zimbabwe;2023-05-23
