review;score;Topico_Dominante;Porcentaje_Similitud
The fact that you intend to add ads to the premium so you can add a new more expensive premium plan is absolutely disgraceful. This company is greedy and shameful.;1;5;78.2699966430664%
2 paisai ki app h;1;2;50.470001220703125%
worst app ever i have seen;1;2;62.02000045776367%
I am rating this one star mainly because I am getting sick and tired of the same ads being played constantly. I don't listen to it that much and I don't want to pay money to listen to it. They need to stop with the same ads every time.;1;4;54.540000915527344%
This is a useless app 😑;1;3;71.33000183105469%
We can't listen songs of our choice when the limit is over ,and that is so disappointing.;1;3;49.2400016784668%
After it's last update it have been the worst one! Before that update it was good! it says to use premium. But I am unable to use premium! I wanna get past opportunity though it's for ads!;1;1;43.11000061035156%
"What is this stupid floating magnifying glass doing here? It's in the way and useless. It's like every single APP DEV team on the planet is completely lost and doing the most boneheaded ""updates"" for no reason. Get off it and make your app user friendly already.";1;1;95.47000122070312%
just trash;1;2;57.130001068115234%
worst app for music at first it only showed add for advertising but now you cant play more than 6 songs of your choice in an app whose whole purpose is to play music;1;4;35.93000030517578%
Used to be my favorite app for music, but now its just too greedy with the restrictions and paywall. Like seriously i cant listen to my music in the order i want? i cant replay a song even once? Not to mention the amount and length of ads is totally ridiculous, yall know youre making PLENTY of money with how many people in the world have a subscription. Spotify has really turned to trash with its greed. please do better, yall used to be music for the people smh.;1;3;34.09000015258789%
unusable as a free user, the app constantly wants you to shove money into their pockets common guys;1;1;59.34000015258789%
too many adds I can't pick the song I want and I can only have so many skips;1;4;57.58000183105469%
Worst experience without premium;1;5;43.0%
the auto shorts sucks get rid of it;1;6;68.70999908447266%
i wanted to give a minus stars, just because it's really not good for poor People like me 😪🥲🥲 the app wants to get premium for change the songs or fast forward to music 😕😤😤😤that isn't good 💩💩💩;1;3;47.22999954223633%
horrible. why doesn't this app work. it never plays the song I select. probably just going back to Pandora at least it plays what I want.;1;3;69.44000244140625%
new update is trash;1;1;53.31999969482422%
worst;1;2;57.13999938964844%
so many adds;1;0;71.37999725341797%
contains alot of ads. like overkill , like you were un-installed. there trying to be like Pandora. can't pick what I want to here. it's all just random play list.;1;4;94.25%
Why you retards couldn't let us enjoy the weekly plan and the one day plan? Capitalism at it's peak. Go to hell i have so many other options to listen music for free.;1;3;33.7400016784668%
I love the variety but when u can't chose Luke in a Playlist is so annoying so that why I have to stick to YouTube so like 1 out 5;1;4;51.4900016784668%
This app is terrible. Well, the music isn't all that bad, but I want to listen to the music that I want to listen to. Like When I tried to listen to Chandelier by Sia. It played a whole different song! And when I make a Playlist I want to listen to the songs in that Playlist. It keeps adding stuff to my playlist that I don't wanna listen to. One star. (edit)I guess. (edit) No it isn't. There's only two songs in this playlist I just made today but it's not even playing the songs I added one-star.;1;4;62.0%
worst music app ever created;1;2;65.54000091552734%
when I search for doecchi anxiety and click on the song to play it. I expect to hear that song. not an ad followed by 30 minutes of music that isn't the song I searched. like I love. Chappie roan but this was not very HOT-TO-GO of you;1;4;80.22000122070312%
4 ads fr?;1;0;57.119998931884766%
work on the ads and the limitations it's getting out of hand.;1;1;60.619998931884766%
Why does it need to start automatically whenever I start my car? Why can't it seem to save my place when I'm listening to podcasts?;1;6;72.62000274658203%
I wish there were negative stars;1;3;78.55000305175781%
Unbearable without premium. Went from one or two ads every half hour, to four ads every other song. Not only that, but they have absurd amounts of pop up ads that make it impossible to navigate quickly.;1;0;61.810001373291016%
مشاكل;1;0;14.289999961853027%
I pay for premium but I still get ads on podcasts. Editing in response to Spotify's reply: this isn't about the ads that podcasters put in their own shows. creators have talked about how Spotify will place ads on their shows without approval, and the creators of the podcasts receive no revenue from these ads. When you listen to these shows on different platforms, these specific ads are not in the podcasts. Spotify is blatantly double dipping.;1;1;79.5%
this app is very bad;1;2;71.41000366210938%
I don't trust new music from this website unless it is a band I know or grew up with. I always fear that I'm listening to AI generated music. The apps design is also really bad.;1;3;35.0099983215332%
"It was all good, but the ""create"" feature.... Please give me the option to remove it. It ruins the experience completely and doesn't even add anything new (except frustration). It's just so so bad. I've used Spotify for years now and love the app, but the ""new feature"" just makes me hate it. It needs to change. Please. If it's changed in the future (hopefully quickly) my review will be positive.";1;6;51.7400016784668%
too much ads;1;2;71.36000061035156%
won't shuffle and recently I will hit one playlist and it will play an entirely different one, I have premium.;1;4;78.36000061035156%
Awful optimisation.;1;6;57.13999938964844%
it doesn't play the songs in my Playlist it thinks I like all songs on this planet but I don't that's why it's a 1 star it's stupid;1;4;90.45999908447266%
they are remove tu hai kahan;1;2;71.38999938964844%
God awful 😖;1;6;38.099998474121094%
Needs your constant location just to use. Half Million dollar Corp btw! You'll feel like a third of your time on this app is nothing but music and the rest being ads. 2 hours of use will result in 40 minutes of music and 1 hour and 20 minutes of ads. their ads are messing up mental health;1;0;52.84000015258789%
The worst app deserves -1 star 🤡;1;3;50.75%
THIS App is not good for download song💔;1;2;39.63999938964844%
very bad 😞 app for song every time adds;1;4;49.06999969482422%
so many ads and the app is basically trash without premium 😠😠😠😠;1;5;61.220001220703125%
cant cancel subscription;1;5;51.90999984741211%
bhot hi jada bekar hai;1;2;53.599998474121094%
The Víral Pódcast was taken down because of some random ex bòyfriend of a member of the show claìmed he owned the show. Hè has been sùíng TVP because hé's bítter and obviously not mèntally stàble. Do your research on Brètt Bòònè, Spotify.... How can this app be considered anywhere close to 5 stars if they did that?;1;4;39.70000076293945%
Why is my Spotify lag? my wifi is fine and it's still lag??? brehhhh, don't tell me I wasted my money??? brooo fix ur app;1;6;31.049999237060547%
One day it wouldn't load my songs, and glitched. I then deleted this app and now use pandora.;1;5;62.36000061035156%
I understand the greed and all... but, it is ridiculously useless app now. You cannot even choose a song to play anymore without paying. Super $#!++¥ ...;1;3;70.44000244140625%
I've been a loyal subscriber for years and was shocked today to suddenly see ads appearing. We already pay $15 a month for this membership- and frankly, we chose to pay because we genuinely enjoyed the service, not because we needed it. It’s disappointing to see yet another company prioritizing squeezing extra profit over honoring the value they promised to long time, paying customers. I’m seriously considering canceling on principle.;1;5;46.29999923706055%
Spotify used to be a great music streaming platform even with ads every now and then in the past. But wth? It doesn't even let me select specific songs on my playlist that used to be doable but now? either not after 10-20 skips that's limited to 6 per hour or wait until tomorrow for the ability to pick that specific song. And for the 'Smart Shuffle', it just loops through a small portion of my playlist even the cache was cleared. and I'm not buying premium again since DJ X just loops songs order;1;4;79.66000366210938%
They added audiobooks, then cap your listening hours per month... I was actually considering cancelling my other audiobook app. So I was giving Spotify a chance with this... I guess goodbye Spotify. That's just sick. I couldn't finish my audiobook... They wanted to charge me for more hours.;1;1;36.38999938964844%
Remove the create button. Let me set the playlists tab as the default, yall trying to kill me with every update. REMOVE THE AI SHUFFLE;1;6;82.58000183105469%
stuck behind so many pay walls that had to listen to 3 30-second commercials just for it to give me a song I don't like and not letting me skip it even after saying I'm staying on for free;1;4;59.650001525878906%
worst music app too many ads;1;0;47.91999816894531%
doesn't play the song I want, doesn't let me add songs to favourites or any other playlist, I can't even get premium;1;4;57.290000915527344%
very bad experience;1;2;71.41999816894531%
"""pay up""";1;5;57.09000015258789%
The premium plan is FANTASTIC. Song radio is very useful for finding related music. Discover weekly playlists are great for discovering new music. The free version is ABYSMAL. Not having the option to turn off smart shuffle could mean that you will have to listen to 3 or 4 songs suggested by spotify, as well as a few ads, before hearing something from your playlist. Bottom line, pay these greedy $O Beez for premium.;1;4;41.45000076293945%
New updates are awful. App keep closing;1;6;87.7300033569336%
"i really dislike the recent update as now adds a USELESS CREATE button where ""Your Library"" would be, now messing my whole muscle memory of instantly going there but now I hit ""create"" which is useless being there. WHY WOULD YOU PUT THAT THERE. 1 Star STAYS until that button is REMOVED.";1;6;69.3499984741211%
This app genuinely is annoying. I even turned autoplay OFF and it still will randomly start playing. Absolutely obnoxious.;1;6;77.22000122070312%
Spotify ur app is garbage 🗑;1;1;82.80999755859375%
the fact you need to pay on this app in order to be able to basically do anything is actually indecent. the prices you offer for premium aren't cheap at all, having to pay such amounts of money just to listen to music in a decent way is like actually ridiculous. why not just keep the ads but still let people be able to at least choose what to play? this app is so damn insufferable for people who simply cannot afford to or don't want to waste their money on a subscription and it's so unnecessary;1;3;52.7599983215332%
keeps stopping after 1 or 2 songs and can't figure out why it keeps shutting down this is happening after last update please fix soon I use Spotify to sleep and it pausing is not helping me any;1;5;81.20999908447266%
too much adds;1;2;71.41000366210938%
Has started crashing when I try to see the song information. Tried uninstalling and clearing cache, rebooting device, etc. Nothing works.;1;4;35.83000183105469%
App keeps on crashing when song is in full screen and if watching video episodes. Please fix.;1;6;68.12000274658203%
Waste app really ever I seen worst app 😒 the problems 😑;1;2;61.38999938964844%
ugh. most frustrating thing that earned it 1 star. I love the music but my lord the app never closes unless I restart phone or force stop. fix that and it would totally be 5 stars!;1;3;37.4900016784668%
3 months free now but wouldent ya know i cant open the link long time premium member as well dont tesse the 3 months free then i cant open the link uninstalling again;1;0;28.110000610351562%
worst app ever always begs for subscription and lags already , 0 star app;1;2;43.61000061035156%
I log in my account and it log out instantly.I dont know what happend.;1;3;73.45999908447266%
without premium you can experience nothing hungry for money app;1;3;45.75%
Not effects worst update not bass;1;2;39.16999816894531%
needs premium for every thing;1;5;57.470001220703125%
if you're going to include the option to let us play and add local files to our playlists, can you make it so that these songs don't become unavailable the moment you close the app? its seriously frustrating. Also smart shuffle is stupid.;1;4;36.34000015258789%
worst experience;1;2;71.41999816894531%
You're going to put ads that interrupt my podcast until I interact with them? I want to play my podcasts in the background and not constantly have to grab my phone out of my pocket. Their response is meaningless. I don't mind hearing ads. I do care when my podcast gets interrupted by a silent ad that I have to unlock and dismiss.;1;1;33.77000045776367%
This just goes offline when is at night;1;1;49.18000030517578%
Too much ads;1;2;71.37000274658203%
it is not working for me and it says go home every time i open a song😡;1;6;66.08000183105469%
I hate the new update. you lose your spot in your Playlist and go back to the top. please fix it Spotify!;1;6;93.38999938964844%
Glitchy. Commercials are insanely loud, I frequently have to stop what I am doing to manually play the next song. I have used Spotify well over 15 years, in that time features have gotten worse and the app has gotten more glitchy. it seems like the better they try to make the app the worse it gets.;1;4;64.79000091552734%
Tooo tooo much unnecessary ads...fed up with it;1;2;87.7300033569336%
worst app ever if you will not take subscription they will let you listen the song you want too;1;3;63.13999938964844%
No se por que ahora están poniendo publicidad en los podcast aún teniendo el premium, pago el premium para no tener publicidad si no para eso no pago y ya, si esto no cambia, eliminaré mi cuenta;1;2;75.05000305175781%
i have a bad experience since i can't afford premium because its expensive and the ads are annoying af pls fix this;1;5;63.93000030517578%
all things are paid;1;5;71.3499984741211%
"remove the ""+"" ""create"" button";1;6;78.56999969482422%
too much ads 😠😠;1;2;71.36000061035156%
getting tooooooooooooooooooo manyyyyyyyyyyyyyy ads even after saying no ads for 30 min. like what does it mean for 1 song n 1 ad😡😡;1;4;62.97999954223633%
poor app;1;2;71.41000366210938%
💩💩💩;1;0;14.289999961853027%
🙄;1;0;14.289999961853027%
Absolutely horrible app..... Without paying them u don't get any features.... I'm deleting right now becuz whts the point if I can't play what I want... The whole point of listening to music is getting to pick what u listen to but becuz of the stupid premium we must pay to pick. The rates r not cheap either...;1;3;86.25%
if youre gonna play this many ads, at least pay artists a living wage. you can definitely afford it with all the ads and how expensive premium is;1;3;38.63999938964844%
One of the useless apps. It has only Ads;1;1;57.95000076293945%
ekadam land chat app 😠😠;1;2;57.06999969482422%
I'm rating this low just because of that one stupidly scary podcast ad that this app has and do keep in mind that people are usually walking while listening to songs and the ads with scary ghost sounds are really annoying and obviously scary while walking i hope you remove that ad or make changes to it, we don't mind ads but I'd rather not listen to songs than getting jump scared by your upcoming scary ads please change it or remove that scary ad other than that i don't have any other issues;1;4;40.66999816894531%
spotify, I swear to god TAKE THE CREATE BUTTON OFF ITS SO ANNOYING;1;6;63.650001525878906%
too much ad we cannnot even listen for 10 minutes;1;3;37.83000183105469%
it was bad as hell.. they don't let us listen to the songs we want by giving ad too much still it was ok until they started restricted in the songs we want to play and started to play the song as it wishes and also restricted in skipping the songs more than 6 times.. they are so obsessed with money that they are doing all this so we choose premium...;1;4;50.0%
worst app i see;1;2;52.84000015258789%
to worst aap......har ek song ka baad ad....1 bhi rating dena nahi chahiye;1;2;50.06999969482422%
please the PC browser version on a tablet has better UI or user interface than the app itself on tablets. please implement the PC UI as the tablet app UI for Spotify. the current one in the app is garbage.;1;6;35.65999984741211%
There are just too many ads!!!;1;0;71.41999816894531%
har ek gane ke baad ad aata he pwhw free tha tab achha tha sab company's khali lootne ko aayi he starting me free deke adat lagate he badme paise bharo bolte he sab faltu he Spotify App bhi weseh nikla pehele hum fm free me sunte the ab har chiz paisese milti he;1;2;41.09000015258789%
what is this? now we cant even choose which songs to play? we cant even skip songs?? without premium???;1;3;92.8499984741211%
since the last upgrade on android this app crashes when trying to access a song.;1;6;61.95000076293945%
Just wondering — is your ad algorithm broken, or do you intentionally keep showing me that awful dental ad I already disliked and gave feedback on? Bold strategy: ignore user input and repeat the exact thing they said they hate. Also, the constant push for Premium? Real subtle. Nothing says “great user experience” like emotional blackmail via toothache flashbacks. Impressive work, really. Thank you 🙏 . Uninstalled it.;1;1;65.8499984741211%
So sick of the same songs being recommended over and over. Usability is awful.;1;4;69.04000091552734%
Unending buffering of songs in the free version. Ads ever one minute or so. Can't play one song entirely. The streaming also stops ever five seconds to desynchronization. So much for music listening, rip this app!;1;4;34.43000030517578%
bad experience;1;2;71.41999816894531%
Just giving it 1 star so it doesn't show me any ads;1;4;69.98999786376953%
worst app very adds comes;1;2;82.83999633789062%
WHAT DO YOU MEAN you can only listen to 12h Audiobook per month?;1;5;33.220001220703125%
too much ads;1;2;71.37000274658203%
recent updates and ads are so frustrating;1;1;52.060001373291016%
"The Create button is idiotic. OH MY GOD, I'm not a creator, I just want to listen to music and podcasts. You've broken my muscle memory for the ""Your Library"" button. I want to blow my brains out every time I accidentally click the ""Create"" button, which is constantly! For gods sake, revert this change.";1;6;69.9800033569336%
very bad app because everytime login details full fil in this app;1;2;61.08000183105469%
widget never works. shuffle isn't really a shuffle. constantly laggy for no apparent reason;1;6;43.2599983215332%
worst app, all paid;1;2;50.849998474121094%
paying for premium and having issues with playing music in my liked songs. won't play a song in the playlist. have to press the green suffle buttonbin order to play any music.;1;4;80.16000366210938%
I don't understand why it is so hard to turn off the smart shuffle every time I go from one Playlist to another it's turned back on I hate it and don't want it I've complained several times about this I should not have to keep turning it off!!!!!;1;4;65.27999877929688%
Cara, que atualização foi essa, tira esse botão de criar/create ou dê a opção do usuário remover, poxa, desnecessário, agora o cara não pode nem ir no automático com o dedo lá na library.;1;2;35.720001220703125%
too many ads = more money = forcing for primium = ruining experience for non primium = feeling like Tortured = I hate this and deleting this app = peace ✌️;1;1;64.12000274658203%
ya to free me gaane mat suna ya phir ad mat daal, tmlog pehle aadat lgate ho phir ad ki quantity badhate jaate ho;1;0;47.58000183105469%
very bad experience for using this app. this app contains lot of ads;1;2;89.22000122070312%
worst.. they restricted even simple features too;1;3;43.560001373291016%
very irritating music app;1;2;78.5199966430664%
Too many ads;1;0;71.41999816894531%
"an EXCESSIVE amount of ads. they do it to an insane amount to force you into HATRED AND IRRITATION so they can say ""pay for premium"". not a chance. just going to another service that doesnt flood you with 2-5 minute in ads every song or two. why is Spotify even a thing at this point?";1;4;34.189998626708984%
consistent ads one by one back to back;1;0;45.13999938964844%
worst app without Supsertion;1;2;48.540000915527344%
Too many gambling ads;1;0;71.41999816894531%
Pakyu;1;0;14.289999961853027%
cash grab;1;3;57.08000183105469%
This app has become so worse that it kind of forces you to switch premium if you want to use it for free.;1;5;36.119998931884766%
doesn't let me play my playlist keeps going onto a different song;1;4;72.05000305175781%
not worth buying premium;1;5;78.55999755859375%
Good;1;1;57.119998931884766%
The layout in landscape orientation is just plain ugly. It fails to maximize the available screen size. Why do you have to put and cramped everything in the middle?;1;6;70.58000183105469%
"""Enjoy 30 minutes of ad-free listening"" *plays 6 ads in a row 2 minutes later*";1;0;82.37000274658203%
Always has issue on car player. Keep fail to login with error repeating install browser;1;6;55.779998779296875%
"""enjoy the next 30 minutes of uninterrupted music"" is the biggest and shameless lie they throw at you. They put up two different advertisements after each song. This company just can't be trusted.";1;0;47.22999954223633%
worst app;1;2;71.41000366210938%
Solicits users for ratings;1;1;71.37999725341797%
bloon–shuffle;1;4;57.130001068115234%
is se acha h chrome se download krlo puri playlist .;1;2;85.6500015258789%
fixed the Liked Songs! you can't click any thing. why does this keep happening;1;4;62.2599983215332%
disgusting app to many ads 😤😤😤😤😤😤😤😤;1;0;42.869998931884766%
Worst;1;2;57.13999938964844%
too many ads;1;0;71.41999816894531%
very expensive and too many ads, wdym you can't choose you owned song??;1;4;37.16999816894531%
worst music experience, neither the audio quality with premium subscription is good nor without premium. Unable to listen to songs peacefully without itching the brain with 10 mins of ads after 2-3 songs . removed short term premium subscription plans . can like , dislike, block , remove songs , can't play the previous song . this app deserves negative stars but not at all any higher ratings .;1;4;28.3700008392334%
basically pay to win... but with music... you need to pay to listen everyday... if you don't then all you can listen to is the ad...;1;4;57.349998474121094%
literally everything is locked behind premium. can't even play my own playlist;1;3;90.45999908447266%
pay to listen, the ads are super annoying, missed the old spotify.;1;3;61.40999984741211%
ad after 1 song I Listened More ads Then song;1;4;56.790000915527344%
becoming more useless;1;2;38.099998474121094%
very worst many adds . and limited listening. I'm very happy with jiosavan sound quality and unlimited listening free;1;0;43.709999084472656%
All algorithms are terrible. Song suggestions are 99% trash. Even the shuffle algorithm is really bad. If you have a long playlist, you will only ever hear the songs in the beginning..;1;4;65.68000030517578%
extreme ads and only few searches available per day. like seriously?;1;1;46.38999938964844%
worst;1;2;57.13999938964844%
Premiun Family Acc. This review is about the SMART TV app. YOU RUINED IT! It was pure joy, now it's so hard to manage by all family members. The button goes directly to the forward button, you have to force this stuoid design to go to the back button. Then, the song finishes and TWO other songs are displayed! Where's the next one? It should've kept the usual way of being followed by THE NEXT song of the list I chose! The play/pause button os now above all other buttons, terrible! NEVER SO BAD!;1;4;37.2599983215332%
Want premium take my 1 star as premium;1;3;85.69000244140625%
way too many ads, just try to lessen it🤷‍♂️;1;0;56.56999969482422%
all premium;1;5;57.11000061035156%
Everything is locked behind premium Cant choose the song you wanna listen to adds random music to your playlist you only get 6 skips per hour after 2 songs it brings an add even after listening to the 30minutes adds free advertising;1;4;36.779998779296875%
Nice app just listen to 2-3 ads and song is played☺. Everytime I open the app it's shows no internet connection even though my internet is stable 🥰. It doesn't even shows lyrics 😍.;1;4;56.5099983215332%
Spotify the heck why are you limiting the users listening in music these is a worse you updates...😭;1;1;75.62000274658203%
Fix it,ALL OF IT, now-Zeus ✖️🚫🔒✖️ 👎🤌😶‍🌫️🛑⛔️;1;5;57.08000183105469%
limited to 6 skips per hour, can't control my spngs. if the modded apk's still worked I would be on Spotify, other than that I will never use this app. I don't mind ads but I can't control my music is just blame idiotic.;1;1;64.5%
Just want to listen to music and I can't listen to feel it😭🙏;1;3;85.66000366210938%
too much adds;1;2;71.41000366210938%
hate it never plays the song I type and the playlists I make they play the songs they suggested not the songs I added;1;4;93.38999938964844%
it is sow bad;1;2;57.13999938964844%
very bad this app;1;2;71.41000366210938%
If it had 0 stars I would rate it that way. Completely inaccessible for those who don't have the money to pay for premium. This isn't even a music app anymore. I absolutely hate the upgrades.;1;3;63.90999984741211%
Update: App now often crashes. Podcasts are extremely riddled with ads, even when using premium, so premium is a damn joke. Shuffle doesn't work, sometimes creates a small subset of the playlist you're trying to shuffle and just repeats that subset. The widget has extremely small buttons.;1;1;43.4900016784668%
useless not able to play any songs;1;3;82.83999633789062%
worse app i ever used, and not going to use it again worse song recommendation system, it couldn't even understand my mood and taste in music. No feature to identify real music. always shows copy or remake versons. no feature to track trendy songs on instagram or tik tok. always show all those boring bollywood songs.;1;4;61.779998779296875%
As you can see... Ive edited this again... The ads are a real nuisance... For God's sake spotify.. How much will u beg for membership?... It used to be 30mins and then an ad... Now its ad for 30mins and we get a small time for songs;1;4;44.41999816894531%
skips when there is little network when a song is been played😑 and you can't seek in a track to listen to the jamb you want to listen to😡;1;4;64.75%
lag bgtt apa lagi harus premium 😔🙏;1;0;38.09000015258789%
worse than anything;1;3;38.06999969482422%
please don't install this app🙏;1;2;49.400001525878906%
too much ads.. very bad app;1;2;82.83000183105469%
so much restriction.;1;2;38.09000015258789%
Good;1;1;57.119998931884766%
Spotify is not free for many people's.Spotify Aim is to make Everyone Pay for the pay so better Uninstall this app and install free Sound Tune App with offline Free music.;1;1;80.41000366210938%
Garbage ASF without premium;1;3;82.81999969482422%
"The ""recently played"" list does not show all the past songs that were played. Sometimes it only shows the radio or category. This is important.";1;4;92.19000244140625%
WHAT THE HECK SPOTIFY!!!!??? We can't even play a song we like now without premium????HUH??!!!! Even after 2 whole years , it's still bad.;1;3;58.220001220703125%
I paid for Spotify premium twice...I didn't get the premium and my money was not transferred back to my bank account gimme the premium or js gimme back my money cause this ain't funny;1;3;56.0%
I don't understand why I can't skip through saved songs.;1;4;82.81999969482422%
bad;1;2;57.13999938964844%
Best Music player;1;1;47.90999984741211%
Let me at least disable new features that no one asked for. You don't have to be tiktok, I liked you as a music player. Every update feels forced. Who needs AI for music?;1;1;40.0%
worst app with little to no freedom to listen to music we like, just money hungry sharks. Even the discounted subscription for students is not working despite repeated tries. It's all just a scam. Only the top artists get paid all the huge amount of money they make and the bottom tier ones rarely make any money. I don't even understand why they are so money obsessed.;1;3;48.93000030517578%
I can't skip except 6 times an hour;1;5;53.15999984741211%
Very hard to subscribe premium access;1;1;62.54999923706055%
this app sucks;1;5;71.33000183105469%
Its good in terms of listening to music but these devs are forcing people to spend money 😑 or else you cant even listen the songs after some reps of the same song;1;3;74.08999633789062%
thodi Sharm ho to ad kam karlo🫠;1;2;53.54999923706055%
at past this app is fabulous but now this app is rubbish cant explore song can't play a specific part can't shuffle only good for paid users worst app from my side very disappointing;1;3;37.470001220703125%
very bad many times ad ad;1;0;66.01000213623047%
can't listen to the songs I picked :(;1;4;78.55000305175781%
too many ads, repeating ads after playing one song, annoying;1;0;46.290000915527344%
I wish I could give zero stars, these buggers r just money craving goblins;1;3;89.2699966430664%
So much ads it says it has ads every 30 mins but as soon as i listen to the 5 adds and play a song it gives me another 5 ads and half the time u look up a somg and play it, it doesnt play the song you clicked;1;4;51.779998779296875%
Hm.... Banyak iklan;1;2;57.13999938964844%
trash app owned by a greedy corp. glitch mess and the ADS are intrusive. app crashes, black screens. app compatibility issues and nothing seems to work correctly after a while.;1;2;44.150001525878906%
please cancel the limit of choosing songs .;1;5;44.040000915527344%
this app is kak because what do you mean i have to pay to listen to kak 5 songs;1;3;85.68000030517578%
One star until the My Library button gets moved back to the bottom right corner, where it's always lived. No idea who thought the Create button should go there instead, but they need to find a new job. Also, STOP moving my playlists around in My Library every time I open it. Leave them alone. Just leave them where they are. I end up having to wait for them to shuffle themselves around and then go on a scavenger hunt for the one I want because they're ALWAYS in a different order.;1;6;76.19000244140625%
worst app 😶;1;2;71.41000366210938%
money hungry;1;3;71.43000030517578%
I want to stop subscription that deducted to may gcash acct.;1;5;43.88999938964844%
Premium account and getting SPOTIFY ads BETWEEN podcasts. Contacted Spotify, and they don't care.;1;1;58.720001220703125%
"DO NOT PAY FOR THIS SERVICE IF YOU INTEND TO LISTEN TO PODCASTS! THE ""PAID"" SERVICE STILL INCLUDES EXCESSIVE ADS! I HAD TO ENDURE 6 BACK TO BACK ADS BEFORE I COULD EVEN LISTEN! THIS IS THEFT AND FALSE ADVERTISEMENT..";1;1;48.630001068115234%
Worst app I have ever used;1;2;60.900001525878906%
getting too money minded. Pride comes before the fall;1;3;43.400001525878906%
Money minded app. Not even allowing basic features without having a premium account. Indirectly, you can use spotify only with a premium account. If you play a song, Spotify will play another song in place of it. What rubbish is this..;1;3;74.7300033569336%
very bad;1;2;57.13999938964844%
it keeps asking me to do the 3 months free thing it's messing up my playlist it's only giving me 6 song skips it's really annoying!!!! it needs to stop!!!;1;5;48.88999938964844%
"Won't let me in. Accepts email address on one screen, and on the next says it is not valid. Won't take my password, but gives no option for ""Forgot password"". I'm too old for this! Beyond frustrating!";1;3;72.79000091552734%
money-hungry app. only enjoyable if you have premium. i wish i could give Spotify zero stars instead of one. if you ask me to describe this app in one word, i would describe it as GREEDY.;1;3;80.3499984741211%
The new update is a godawful mess. The app doesn't know if it's playing or not and the player shows whatever I've had on in the last week. The little player in the notifications is gone. I wonder how one can screw something up so spectacularly. Edit: This text is 4 years old and things are the same. It's kind of looks like you can't fire most of your staff and keep doing what you're doing.;1;4;46.54999923706055%
License rules on free plan are terrible.I Didn't want to fallow spotify If I couldn't see playlist on laptop or Computer.I can 't even remove my play history.the only thing that made Spotify a popular platform for users is monopolization of music.;1;3;40.63999938964844%
can't even listen in the order I want and has a song limit;1;4;87.7300033569336%
The default switch to video is the most annoying thing ever. I use Spotify with a Chromecast, but I want the music not the annoying clips with shattering glass and stupid intros. One star until I can disable it.;1;3;60.93000030517578%
Froud App, India Not Running Rules, My Life My Rules;1;6;61.81999969482422%
"Spotify, you are ruining the whole experience of music. A few days ago I could enjoy the music according to my choice of songs with as unlimited skips plus I could set a queue of songs. But now with your ""premium policy"" I can choose only a handful of songs and skip a handful of songs with the queue's been disappeared. If I don't get the premium, I would not enjoy any of these you are ruining the free experience. I think you should look into this issue and please fix this.";1;1;41.400001525878906%
I can login with Facebook But I can't sign in with Facebook 🤬;1;3;71.41000366210938%
now you cant even choose a particular song from the playlist ....;1;4;49.189998626708984%
constantly having issues;1;6;46.34000015258789%
One thing of this app is too many ads 🙁👎;1;0;63.650001525878906%
whenever I make a playlist,the app will add THIER own collection of songs.and the songs are not to my taste either,so why do they add them?I can only skip to the next song 6 times.it has plenty of adds so why in the world am I using this app instead of youtube.its like they are forcing you to buy premium or have a bad time.trust me,STAY AWAY FROM THIS APP;1;4;47.439998626708984%
why to many ads on the free version and you can't co gack a song.;1;0;68.45999908447266%
Ble;1;0;14.289999961853027%
This app is so awesome app 😄;1;3;43.040000915527344%
This is a very bad app, an ad comes after every one or two songs👎🏻;1;0;35.06999969482422%
Lots of region locked content. Only 4 pins...;1;1;44.95000076293945%
this app kinda sucks in giving you music to listen to.;1;5;54.33000183105469%
I WISH I COULD GIVE YOU ZERO STARS. IT AUTOMATICALLY EATS OUT YOUR CASH WITHOUT EVEN BEING NOTIFIED. DO SOMETHING ABOUT YOUR PREMIUM PLANS.;1;3;65.12000274658203%
-0 for this bloody app for each and everything you need to premium subscription to see the next song to play you favorite to forward the song for everything it asks you to explore spotty premium with out premium you can do anything in the app you have to just listen to the songs what it plays and lots of addd for 10-15 minutes you get 3-5 add at time it says after this add you will enjoy the songs for next 30 minutes without adds but in next 15 mins I get add overall the worst app the experience;1;5;36.970001220703125%
coming add is big problem;1;2;82.76000213623047%
I mean I understand ads but now you can't even control what music u wanna listen and not even from where this is really annoying;1;3;70.33999633789062%
kitna add dimakh khrb hogya add sunn sunn k song sunne ayye h ya add;1;2;78.20999908447266%
if I don't stop getting ads during my 30 minutes of UNINTERRUPTED LISTENING. IM MOVING TO YOUTUBE MUSIC;1;0;41.33000183105469%
please fix the ad issue, I had contacted you via email and the support channel. But no resolution. -- previous: I have premium and still seeing ads on episode after every 5 minutes and in songs after every 3-4 song, what are you doing? fix it asap . -- previous review: 5 star Good. But you could add the feature to save the queue as a playlist just like YouTube music.;1;4;38.439998626708984%
So good;1;1;57.119998931884766%
money hungry app🤦;1;3;78.52999877929688%
too much ads;1;2;71.37000274658203%
Insane amount of advertisements on the podcast side for something I'm paying for. Something changed in the last week or so. Currently hearing 60-90 seconds worth of ads every 5 to 8 minutes, and that's on top of any ads the podcast producer themselves put in the podcast. If this keeps up I'll be dropping my subscription.;1;1;45.02000045776367%
can't Listen My Music So Much Restriction For Free User;1;1;72.41999816894531%
