review;score;Topico_Dominante;Porcentaje_Similitud
I'd give it five stars if there were more genres for your liked songs... additionally if you could categorize music by decade!;4;2;55.599998474121094%
good;4;4;58.33000183105469%
can you add karaoke music's to your apps.;4;2;51.56999969482422%
super💖;4;3;58.33000183105469%
it is very good app because I like the song;4;4;48.7599983215332%
you should bring more unavailable songs. every song should be on spotify then it will be a solid 5 star.;4;2;33.63999938964844%
that's enough.;4;4;58.33000183105469%
I love this app.;4;0;72.16999816894531%
nice;4;3;58.33000183105469%
1 time 1 ads is enough.;4;4;54.38999938964844%
all is good but the premium option didn't work properly;4;4;37.709999084472656%
good;4;4;58.33000183105469%
it's so awesome;4;0;58.33000183105469%
Is amazing;4;0;58.33000183105469%
This app is awesome 💯😎;4;0;72.16999816894531%
Like the way same genre of song are fused together when searching for song. The app is amazing;4;2;49.0%
good;4;4;58.33000183105469%
always enjoyable;4;5;72.20999908447266%
Showing Add in between the songs is the one and only disturbing thing.;4;2;88.02999877929688%
good app but I angry with ads;4;4;79.08000183105469%
LOVE ITT;4;0;38.88999938964844%
the app is good but I don't like the fact that I can't use it offline;4;4;49.150001525878906%
very clear / updated;4;3;38.900001525878906%
Best music app 😘 I love it 💗;4;0;83.30999755859375%
I like Spotify for music but if u do not have primium then it's. not the best experience;4;1;47.529998779296875%
great music streaming service;4;0;62.119998931884766%
best soong play app 🌚💋;4;0;49.25%
"-Review From Premium User-    A great music platform and user interface, but Spotify suffers on android with this app.   I have issues with eternal loading and constant lag.  I am running it on a Galaxy S7, there should be no issue optimizing it for flagship phones; especially being one of the leading music platforms.    I want to love it but I can't with its unresponsiveness.";4;2;37.59000015258789%
Great app, but not perfect yet.;4;2;63.189998626708984%
great!;4;2;58.290000915527344%
love the fact that I can change my genre anytime my mood changes;4;2;61.790000915527344%
love to hear music 😁🎶 and many options for music from all countries 😀 (except north korea😂🤣) but too many adds 🙂;4;0;34.939998626708984%
👌🏻;4;0;16.670000076293945%
be;4;0;16.670000076293945%
Free is decent, yes some advertising on some podcasts but still lots of good stuff!;4;4;50.279998779296875%
good;4;4;58.33000183105469%
Superb;4;3;58.33000183105469%
I started using Spotify in 2023 ... at that time there were many advertisements in the app... each time i used this app i used to get frustrated but the recent updates made it better rn but stills it glitches a little like fast forwarding the music or slowing it down and sometimes stopping it.. i would suggest if you want to hear music here you should use the subscription otherwise it is kind of a waste using this app;4;1;44.34000015258789%
the app is good on both desktop and phone. would like there to be a better search fbut acility to search within channel. I listen to mostly talk radio from various news sites. once on a news channel, I can't search for the topic or interviewee.;4;2;65.23999786376953%
Everything is great but why were the hindi lyrics changed to english-hindi? The original authentic hindi lyrics (written in Hindi) added such a great touch! Please add the original ones back;4;2;93.55999755859375%
more ads reduce,ads;4;4;79.16999816894531%
Honestly good music app on any store I just wish the premium was somewhat cheaper, the UI was more user-friendly;4;5;39.459999084472656%
Great App. really like it.;4;2;58.88999938964844%
free;4;4;58.33000183105469%
a lot of choice,;4;3;38.849998474121094%
uhhh actually there's a new update idk it feels weird for me it's a nice streaming device;4;1;41.7400016784668%
Wonder full and amezing;4;2;72.22000122070312%
W app. But man these you guys gotta add more features to the free version and please add back the removed features;4;4;42.349998474121094%
Spotify is wonderful and very reliable. However, I wish that the free version had less advertisements.;4;4;61.630001068115234%
the music is good;4;4;38.88999938964844%
Hi Spotify team, First of all, over the years the growth i have seen in this app regarding user interaction is incredible! However i think that the app can benefit a lot to make the library more custimizable. Such as more pins than the current 4. Or options to deselect certain categories that won't be showed in the library such as the artists i follow these only take up space and make it look more cluttered. Either way this is a great app! Keep up the good work;4;2;32.47999954223633%
it awesome app;4;0;72.16999816894531%
my best music player app in this world ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️;4;3;50.349998474121094%
yea good but too many ads bro like what chill;4;4;88.06999969482422%
good app for music;4;0;49.16999816894531%
I love the app, it's in my everyday use list but recently I've started to see some issues about the app there's no song and empty playlists in the program ...what should I do??;4;2;58.720001220703125%
good;4;4;58.33000183105469%
verry good but only if you got premium;4;4;25.68000030517578%
so far I'm okay and happy with what u offer;4;2;36.599998474121094%
nice app;4;3;72.0999984741211%
I think it's only worth it if you have a premium subscription.;4;1;83.33000183105469%
I love Spotify. but I don't know why they're coming for my payment several days in advance. it's not due until tomorrow but I've been getting several notifications daily for several days now that there's not enough funds on my account for Spotify when the money won't be in my account until tomorrow when it's actually due. it's really annoying trying to plan payments to be on time and now I'll have to use a different payment method. it's so stressful it's almost not worth it.;4;1;86.51000213623047%
it good (for premium);4;4;42.75%
love it;4;0;58.31999969482422%
good 👍;4;4;58.33000183105469%
um spotify is a nice music app where you all the songs you are looking for😆😆;4;2;36.86000061035156%
adds but great recommendations for songs!;4;2;50.4900016784668%
How can I back into my account when my d phone and chip are broken, ime trying to get into my music but forgot my password, thanks;4;1;55.25%
Good song selection. ui could be better like it was prior.;4;2;47.29999923706055%
So far good.;4;4;72.0999984741211%
Good;4;4;58.33000183105469%
spotify music is really good but the ads are becoming very annoying. it sgould go back to the every 30 mins add, not every three songs;4;2;51.810001373291016%
amazing;4;0;58.33000183105469%
it's good the only thing is the randomizer button doesn't randomize alot, I get alot of the same songs in a row so sometimes I don't hear my music for awhile unless I click it (Premium);4;2;37.56999969482422%
it's solid.;4;4;58.33000183105469%
What the hell happened to Spotify??? It's no longer playing songs from my Liked Songs list. Just randomly playing recommended songs no matter what I do. I am getting so fed up with apps not doing what they're supposed to do. the scanner sucks.;4;2;47.439998626708984%
It's ok but, I just came off my three month free premium and when I'm listening to some music it will turn random songs off of my playlist on. someone please tell me how to fix this I don't know wether it's supposed to do that or... anyways I was listening to my playlist I really don't understand why it's doing this but the app is alright overall just please tell me how to fix this please that's the only issue;4;2;65.06999969482422%
This app is perfect for those who is looking for multi language song....;4;2;67.91999816894531%
advertise problem;4;1;58.189998626708984%
good experience;4;4;72.04000091552734%
recommend app for those who want to listen to music. The reason why I only give it 4 stars it's just the advertisement is just killing the vibe but your the kind of person who loves music I think you would love this app;4;0;37.83000183105469%
I love the vibe that this app Spotify is giving me whenever I listen to music through it, it helps me a lot to discover a lot of songs that I never thought would be to my liking.;4;2;58.779998779296875%
gave function that you can Download for free.;4;1;63.31999969482422%
only explore premium is problem and nothing👍♥️;4;1;63.34000015258789%
I used to use YouTube playlists for listening to music, but the fact that there is literally an un skippable ad after each and every song, is dreadful. free Spotify has an ad every like hour or so, one ad. makes me respect Spotify much more than youtube. might even buy premium because of how they handle ads, very good.;4;1;51.310001373291016%
good;4;4;58.33000183105469%
it is the best music app;4;0;79.12000274658203%
The latest update has been incredible, now i get similar song recommendations so I could explore new songs with similar genre which were lacking till the latest update.;4;2;50.34000015258789%
yeah;4;0;16.670000076293945%
Spotify is great, but free has way too many ads to push us to premium.;4;1;44.54999923706055%
App is amazing, premium adds a real upgrade to your experience. Although it is a little pricy and the ads can be annoying without it.;4;4;69.25%
overall happy, but... i hate the new create button where the library used to be. why would you want it easier to make playlists than how it already was, its an annoying addition.;4;2;61.15999984741211%
it's good and all but there's a glitch that is not letting me listen to the music 😭😭😭😭 please fix this;4;2;59.209999084472656%
Super app in spitfy;4;3;72.0999984741211%
"I like the app. I use it 2 listen 2 music as well as podcasts. I see a couple of things that r missing. 1.) a button 2 give u the option 2 choose if u want 2 listen 2 a certain podcast channel. Like a ""don't recommend this channel"" button. 2.) the option 2 choose when 2 listen 2 certain music and/ or podcasts. like a ""schedule"" button. I dn't like being woke up @ 3 or 4 a.m. 2 a podcast where people r laughing when I would fall asleep 2 someone reading quietly 2 sooth me 2 sleep";4;1;57.58000183105469%
clear good;4;4;38.88999938964844%
very good and awsome;4;4;38.900001525878906%
good music.love the albums;4;0;41.40999984741211%
excellent;4;3;58.33000183105469%
I think Spotify should allow playlists to auto download based on your listens,so I can have multiple playlists. Otherwise it's an amazing app;4;1;53.52000045776367%
I just have 2 request 1. T be able to sort your playlists according to genre and 2. Be able to make multiple selections and move multiple songs into another playlist Cuz my problem is I kept adding songs I like into my liked music playlist and there are alot of songs there and I want to sort them out into genres now but because the app makes it so that I can only select one song at a time it's a pain to do so but if I could sort the playlists by genre it would at least take less time to do so;4;2;55.33000183105469%
awesome app;4;0;72.16999816894531%
1 start less for those ads 💢;4;4;54.54999923706055%
excellent 👌;4;3;58.33000183105469%
not bad;4;4;58.279998779296875%
good 👍;4;4;58.33000183105469%
It is good but all songs don't have lyrics 😡🙅👤 it say u can have 6 skips an hour and within 2 hours after having 9 skip it says ur skips r over 👎.bro doesn't know how to count.;4;1;63.7400016784668%
Love everything about this app, but hate paying for premium status and then hearing ads during podcasts.;4;1;45.220001220703125%
love everything about Spotify except for the ads;4;1;42.119998931884766%
nice;4;3;58.33000183105469%
the lyrics of Bengali songs are in English, that too with misspelled words! the lyrics are the soul of a song, so please look into the matter and sync the lyrics in the same language as that of the songs...;4;2;94.02999877929688%
Very nice app;4;3;72.0999984741211%
good 😊;4;4;58.33000183105469%
I love the app, but there are issues... I'll open the app sometimes and get hit with a black screen and it'll sit there for minutes at a time if I don't force close the app and reopen it. Yes, I've tried reinstalling it, clearing cache, rebooting my phone, also tried a different Internet connection, I use 1gb fiber by the way. The app barely loads in the music list. It takes almost 2 minutes just to load my library, and I'll still have to wait awhile to play a song.;4;2;75.66999816894531%
nice app but ad was hilarious 👍;4;3;45.540000915527344%
nice but ads are interupting 😔;4;3;38.88999938964844%
i like this but the app does show lyrics so request him to certify a update in lyrics;4;2;58.4900016784668%
It's 😊 fun;4;3;58.33000183105469%
good but there is some bad;4;4;72.20999908447266%
Good app but it needs to have lyrics in it. And also the most streamed songs in an album need to be highlighted.;4;2;75.06999969482422%
I hate that we need wifi for it and that if a song is o n Korean or Spanish it doesn't translate for you;4;4;86.0199966430664%
Spotify music;4;0;72.12999725341797%
my spotify is not showing local files how can fix it;4;1;52.70000076293945%
divine 🤍;4;0;16.670000076293945%
beautiful app;4;0;72.16999816894531%
A great app overall, but I've recently been experiencing an issue in which if spotify is running in the background and I want to skip or pause from the notification area it will only respond after a few minutes of delay, making that feature unusable for me. I'd appreciate any help with this problem;4;2;60.79999923706055%
chant are not available how should we abdate;4;4;58.33000183105469%
😅 okay the reason I'm not giving this a full star is because I didn't think that listening to audiobooks was limited I don't know why they be limited that just seems really dumb to me I never thought people would put a limit on listening to books it just baffles me I would love to listen to my books without any issue of sorry you only get this amount of hours wait 5 days to listen to the rest are you kidding me that's ridiculous they should be free;4;2;56.29999923706055%
pretty good experience, however the premium ads were very aggressive and i was locked into shuffle mode for my whole account.;4;4;46.9900016784668%
Wow;4;4;58.33000183105469%
l cannot live without you Spotify 😅;4;1;69.43000030517578%
instant song recommended;4;5;38.88999938964844%
it's an amazing app I LOVE IT with premium but without premium it's similar to YouTube;4;1;57.470001220703125%
-Premium should be less than it currently costs. -Free Accounts should only be subjected to 10sec ads at the longest. YouTube Music has 5sec ads, so the current 30sec for Spotify is not even competitive.;4;1;33.15999984741211%
good but there are some problem need to fixed it;4;1;54.84000015258789%
so far it's been pretty decent. time will tell;4;2;52.689998626708984%
Love listening to podcasts on Spotify!;4;0;56.130001068115234%
there could be more skips and less ads;4;4;43.279998779296875%
💚🖤;4;0;16.670000076293945%
user since the start. would be nice to be able to shuffle all saved albums, for the price I don't see why they couldn't add that feature.;4;1;66.2300033569336%
Quality, just need more skips 😭🙏;4;1;54.130001068115234%
I really like this app it's good because I can play the songs I love but there is one problem and that's the ads they are really long and I hope that they will make the ads not as long in a the new update if they do that then I will give a 5 star!! 🙏;4;4;45.58000183105469%
WOW;4;4;58.33000183105469%
it was nice but I wish without premium it had an offline song playing option;4;1;38.20000076293945%
I really like the app but whenever I try to re-open the app while listening songs in the background, the entire playlist gets refreshed and I have to scroll from the beginning. Edit: I even re-installed the app but the problem is still there;4;2;53.790000915527344%
Wonderful app, wonderful experience!;4;1;43.5099983215332%
it's a great experience besides a few sons are not available;4;2;41.68000030517578%
very nice to listen to ur specific songs;4;4;41.09000015258789%
good app without ads;4;4;83.23999786376953%
When you get done using all your free music it stops working;4;1;61.779998779296875%
I like it 👍;4;1;58.16999816894531%
Happy;4;2;58.29999923706055%
good just only if you would be able to listen to the songs you like on repeat it would be a 5 stares but over all its good.;4;2;69.3499984741211%
Works great while connected to PS5, fewer ads, unlimited skip songs, and you can control the shuffle, and volume while connected to PS5, but besides that when your using the app on its own there's a limited amount of skips, shuffle is stuck there, and that bout as much as I can say.;4;2;56.08000183105469%
Bring back the check boxes for the queue! swiping left or right is really annoying and doesn't always work and sometimes I accidentally play the song when I'm trying to delete it and it messed up the whole flow of the playlist;4;1;42.560001373291016%
I love the music it's just the ads that sucks;4;0;43.33000183105469%
simply the best;4;0;72.22000122070312%
Perfect except it does not have hi-res or lossless music.;4;1;43.619998931884766%
Really great;4;2;43.720001220703125%
It's Amazing once you get premium but horrible if you don't.;4;1;54.15999984741211%
Too many unplayable songs especially reggae.;4;2;53.45000076293945%
I love this app but doing certain things on it get confusing;4;1;31.309999465942383%
really good but plays random songs sometimes;4;2;61.2599983215332%
Awesome music app.Just confusing when it comes to playing the Playlist;4;2;46.88999938964844%
it's aight but I wish I could just play the same album and songs;4;2;86.0999984741211%
I love it. better than YouTube;4;1;54.150001525878906%
i Love it;4;0;58.31999969482422%
Inconsistent UI. Removing songs from playlists can be difficult. I'd also like global filters that can be adjusted for different moods. So if I'm really happy, or sad, or there's a holiday that is difficult... I could adjust the setting so the music could either match or help alter my mood. Overall, I love it!;4;2;80.33000183105469%
It was the best!!! Until it started showing toooooo much adds !!!!! 🤌🏻😭😭;4;2;61.86000061035156%
gud;4;5;58.33000183105469%
nice sound quality but there are many ads when we listen to music;4;3;51.02000045776367%
nice collections and better sound quality. the only thing is, still few good movie songs are yet to be available. if these are also available then 5 out of 5;4;3;39.93000030517578%
It's a nice app, and I love it;4;0;46.54999923706055%
Well a lot of songs are there but need more localized music.;4;2;62.959999084472656%
besides the ads, i lobe spotify 😁😁😁;4;2;29.309999465942383%
fantastic;4;5;58.33000183105469%
Sanaul mustafa;4;0;16.670000076293945%
it's a great App.. sometimes when I'm listing music in a game my game crashes and it's really annoying, sometimes there are too many ads... but I love the choice when I first got it I got a free experience with no ads!;4;4;46.130001068115234%
it's really good but I can't cancel my Spotify premium, it went through even after I cancelled it. super annoying. and I hate how some song don't have lyrics. other than that it's great, I love it.;4;2;45.36000061035156%
the best so far;4;0;72.06999969482422%
nice music app 💚;4;3;79.05000305175781%
excellent music playing but with ads;4;3;39.02000045776367%
everything is fine but please add Equalizer;4;1;57.11000061035156%
so so so nice;4;3;58.33000183105469%
it has ads but will give you good music;4;4;43.310001373291016%
When I share links to X the album cover doesn't show or the album doesn't show at all. it judt shows a link 😭;4;2;77.94000244140625%
amaziing stuffed musicah feliz;4;0;16.670000076293945%
it good;4;4;58.33000183105469%
the ad is so boring and they break your mood;4;4;54.13999938964844%
निलेश कुमार;4;0;16.670000076293945%
there are too many ads for people who don't have premium;4;1;44.72999954223633%
"Good 👍 But if would have been better if you wouldn't have removed the song ""Pal Pal"" . Though the song is from Pakistan, that song is masterpiece. Love from 🇮🇳(Song)";4;2;61.65999984741211%
Spotify is the best song app I like it so much;4;0;53.290000915527344%
not bad ig only the premium pay to update made it worse otherwise a great all I mean I used premium now so not much of a problem for me;4;1;54.97999954223633%
the adds are ridiculous;4;5;58.130001068115234%
well the music is great and all but when i create a play list none of the songs will show up;4;2;78.69000244140625%
wow soo 👍 good;4;4;79.16999816894531%
nice;4;3;58.33000183105469%
Best Songs And Music App, Whole Universe 🎼🎼🎼;4;0;67.1500015258789%
Best one,, but always room to improve.;4;5;63.15999984741211%
good;4;4;58.33000183105469%
It is the best app for my self;4;0;72.16999816894531%
good;4;4;58.33000183105469%
very easy to search song high quality sound;4;3;45.2400016784668%
Good music selections at a good price for the premium, very stable. sometimes a bit harder to use.;4;4;40.90999984741211%
please download song;4;1;51.41999816894531%
it sometimes glitches. 😐;4;4;39.31999969482422%
love it;4;0;58.31999969482422%
cok guzel ama keske tema ozelligi gelse ben tabletimi beyaz kullaniyorum ama spoti sadece siyah tema premiumlara bissuru renk secenegi gelse iyi olurdu pembe ve beyaz vs.;4;5;58.33000183105469%
only downside to Spotify at this point is needing to improve audio quality, not that it's bad, just not as good as the other options, other than that Spotify is easy to use and superior to apple and amazon in every other way;4;1;24.940000534057617%
it give lots of ads in btw shifting the songs;4;4;62.90999984741211%
Many adds for subscription;4;4;79.04000091552734%
"""Hey, that's pretty good"" -a legend";4;4;54.189998626708984%
1 star is for Ads;4;1;38.97999954223633%
FREE Tril PRIMUM VARSON PLZZ SPOTIFY only 1 month;4;1;54.119998931884766%
fre;4;0;16.670000076293945%
ads are to problem;4;4;72.13999938964844%
nice app but it has many ads;4;4;54.79999923706055%
if you have premium it's good, otherwise the free version is too distracting with ads and not being able to play what you want when;4;4;58.25%
it's nice but better with premium;4;1;49.77000045776367%
cool;4;0;58.33000183105469%
excellent 👍👍😋;4;3;58.33000183105469%
I am having some trouble with volume dropouts at the end of songs during the crossfade. The song will get louder momentarily, or it will get somewhat quieter momentarily. I have tried all the controls there are to try in Spotify's settings. Believe me I have played with them all. but the problem remains. I am hoping the latest update will have fixed this problem. but I doubt it. They'd sooner add new features than fixes, or so it seems. I left the horrible Amazon app for this one.;4;2;70.36000061035156%
sooooooooo many advertisments especially meta AI;4;1;79.02999877929688%
I am really into this app however, everytime i unlock my screen the list opens from the first song. HELLLPPPP;4;2;91.62000274658203%
This app easily scores top one music app but there is a ton of music/remixes missing. I hope this app gets all the music in the world. I also hate the fact that there are over 100 apps that can download music but this one you have to pay. maybe it vip.;4;0;29.5%
it can get better;4;1;72.18000030517578%
not enough songs 😭;4;4;72.02999877929688%
cool app but so many ads;4;4;51.150001525878906%
I don't know how to explain it but my playlists just turned into 3 second songs and I don't know what's going on but I HATE it. please remove this. thanks;4;2;59.150001525878906%
bahut hi Achcha hai Spotify🙂🌚 but offline per gana Suna Nahin Jata please uska koi intejaam kar do;4;5;40.849998474121094%
Spotify has became much better over years..;4;1;59.02000045776367%
it is better than other app that used to download before;4;1;50.439998626708984%
its okay;4;4;58.33000183105469%
excellent and always on point;4;0;29.780000686645508%
very good for hear your favour songs but advertising is little more;4;2;62.61000061035156%
good 👍;4;4;58.33000183105469%
Excellent music streaming service. The app is user friendly and has an up to date music library.;4;5;44.7599983215332%
High Quality music.;4;3;79.11000061035156%
this app is pretty good. icl, even my bff is using this app. but sometime it's pmo because of the advertisement.and I wish you could download it so you can hear your fav playlist without internet without using VIP. that's all ig..;4;2;33.619998931884766%
it works nicely and it works ouk;4;5;72.22000122070312%
not sure yet;4;1;38.849998474121094%
I don't have the financial stability to pay for Spotify premium, and the experience without it is extremely limited and honestly kinda bucks. but other than that, I love the app, and it's a great streaming tool.;4;1;25.280000686645508%
its good but stop unfavoriting songs i know i have 100% favorited;4;1;38.470001220703125%
Spotify free has lots of ads so if you dont like ads disturbing your listening experience go for premium with a price. 👍;4;4;42.380001068115234%
super music 🎵🎶🎶;4;3;72.08999633789062%
The best platform for listening to music there is. Feature i'd like to see in the future would be a way to automatically sort your liked songs in to genres.;4;2;67.19999694824219%
it's fun with premium;4;3;38.88999938964844%
best;4;0;58.33000183105469%
ads should be less;4;4;72.22000122070312%
this song is so nice and agree 👍 my favourite song and music 🎵 are so sm;4;2;60.29999923706055%
Add equalizer would be good;4;4;57.02000045776367%
sorry but too many adds 😭😭;4;4;79.11000061035156%
download for always;4;1;72.08999633789062%
This is a best streaming music platform but ads are annoying & most of the options disabled;4;0;52.060001373291016%
pretty kool👍;4;4;58.29999923706055%
good but let us save musics by free because we like it and please 🫠;4;1;41.18000030517578%
many advertisements and it says u have reached the limits of today's songs;4;1;43.0%
Awesome;4;0;58.33000183105469%
amazing quality with music or videos not the best with adds, but there is some room to improve.;4;5;43.36000061035156%
great selection of music however I've stopped using shuffle because it spoils my playlist with too many additional tracks.;4;1;43.45000076293945%
fantastic;4;5;58.33000183105469%
good sounds;4;4;38.88999938964844%
super app for music lovers. nice collection;4;3;88.05999755859375%
just one thing is bad that it doesn't provide lyrics in every song, not even in English songs or the songs in which some lines are of English.. they should provide..;4;2;87.5%
Wonderful application for me. Just a minor concern here. when playing off a Playlist, the responsiveness of the green highlight for songs being played. it stops on the second song and doesn't keep track of which song on the list is playing. wish I could attach a screenshot.;4;2;73.4800033569336%
good app;4;4;72.0199966430664%
too much ads;4;4;38.88999938964844%
nice music;4;3;72.08999633789062%
good overall, however I pay for premium but still get pop ups from Spotify for podcasts, events, etc...;4;1;37.2599983215332%
So good;4;4;58.33000183105469%
music 🎶 lover...❤️‍🩹🫶🏻🎶;4;3;72.08999633789062%
it has more ads and it doesn't play 7 more songs but it's good;4;4;48.22999954223633%
l'application fonctionne. Les titres sont décalés et erronés sur les appareils en Bluetooth... est ce un bug connu ?;4;3;51.52000045776367%
nice;4;3;58.33000183105469%
generally good;4;4;58.33000183105469%
privacy concerns. wrong information.;4;4;38.88999938964844%
at first I really enjoyed the app but at a point,I could not access my playlist without the premium.pls work on that;4;1;41.900001525878906%
very nice app;4;3;72.0999984741211%
New update disappointing me😡;4;1;72.12999725341797%
nice app with awesome ui;4;0;34.86000061035156%
Excellent;4;3;58.33000183105469%
great the variety is amazing just ads so I might have to pay for premium;4;4;28.600000381469727%
would be 5 stars if you knew how to shuffle playlists :(;4;1;69.43000030517578%
lovely;4;2;58.33000183105469%
Nice app;4;3;72.0999984741211%
can improve;4;5;58.33000183105469%
Good app overall.;4;4;52.15999984741211%
sucks wen u lose ur ph and no real way to reconnect;4;1;48.9900016784668%
codes are not scanning and skip button tends to have 2-10 second delay;4;1;49.33000183105469%
good song;4;4;72.02999877929688%
best music player ,problem needs a premium to do a lot more like listening to a song manytimes;4;2;61.349998474121094%
give us access to audio all audiobook, music videos and play repeats on Spotify free and pls give us light mode;4;1;45.16999816894531%
too much ads 🤥;4;4;38.88999938964844%
nice;4;3;58.33000183105469%
great tunes;4;1;38.880001068115234%
not too many ads for a free account pretty nice;4;4;58.900001525878906%
good platform and Nice interface;4;3;23.34000015258789%
good;4;4;58.33000183105469%
happy with this app;4;2;72.01000213623047%
the problem is we have to signin;4;1;58.189998626708984%
want to be able to remove specific songs from queue instead of just rearranging them🫴;4;1;48.22999954223633%
sooo good 😊😊😊;4;4;38.90999984741211%
nice app the thing I don't like is advertisements and I could not download songs without paying;4;2;46.959999084472656%
The app is great but there's one annoying thing about it. That thing is the 'recommended tracks' feature. while listening to my liked songs, songs will play from my rec., but there's no way to turn that off(unless you pay for premium). What's worse is that it'll sometimes recommend songs that you already like, meaning that it'll play a liked song, but since I have my phone off but playing music, it leads me to believe that my liked songs are playing again. Just delete this feature already!;4;2;69.12000274658203%
nice web ff;4;3;58.33000183105469%
It is good but im experiencing some hiccups i can still play songs but i can't seem to play the playlists but when i open my liked songs its fine but when it comes to playlist it is just loading even though my internet is just fine i redo the downloading of the app and its still the same thing;4;2;65.76000213623047%
loving it all year round;4;1;72.22000122070312%
Good, find the free enough, I wish it showed the year of the songs release. please add this;4;4;53.54999923706055%
Spotify is decent. I tend to use it. I can not give a company 3 stars unless they do not try. I will never kick someone when they are down. I am not saying they are down.;4;1;56.369998931884766%
nc app I can listen to my favorite songs now;4;2;83.26000213623047%
sometimes when I go back to a playlist, it doesn't continue playing from where I left off. It tends to replay the songs that I've already heard.;4;2;76.91000366210938%
to much advertising;4;2;72.06999969482422%
i love the app it has the best user interface for user experience;4;5;54.0099983215332%
This is my go-to for any music however the ad breaks are kind of long;4;2;52.5099983215332%
🎟️🎟️😄.;4;0;16.670000076293945%
good service Gali Dene se kaam jaldi hua;4;4;54.16999816894531%
Unable to swipe music notification away from my swipe down notifications. Very annoying. I'm not even using the app. edit: that doesn't address the issue whatsoever;4;2;52.310001373291016%
lots of adds;4;4;72.0999984741211%
it's doing better. Then last year;4;1;79.1500015258789%
great;4;2;58.290000915527344%
just starting over. been about 😉3 yrs or more.was a good experience before.;4;4;83.29000091552734%
ads problem;4;4;72.13999938964844%
hi guys, offline play is currently broken. any ETA on a fix? or is this a deliberate region lock? I travel extensively, and this is the feature I have chosen you for.;4;2;39.0099983215332%
Just would like it to be easier to change the type of music;4;2;66.5999984741211%
best music streaming app so far I'll easily recommend to anyone and everyone thanks;4;0;92.41000366210938%
the best app for music and podcasts but terrible for audiobooks. You only get audiobooks for a premium paid account and only 15 hours per month. Otherwise, it's $13 for an additional 10 hours, which is overpriced.;4;1;62.099998474121094%
very good service;4;4;72.20999908447266%
My first time listening the music on here.;4;1;43.65999984741211%
"Good app , bad without premium. Better than piracy though. It's not like I gotta explain spotify. Simple UI , huge library but a questionable feature. Since last update , every time I select a song and press on it to make it ""big"" , my playlist suddently moves from where the song was back to the top. Just a minor annoyance though. Whould reccomend if you're willing to pay.";4;1;44.02000045776367%
Please fix the equalizer. Sometimes it won't apply automatically and I have to enter the equalizer first to apply it.;4;2;64.5%
sometimes the songs go out of the playlist as it is in shuffle. atleast make it free to make it smart shuffle or normal shuffle in the free version, but the rest for me is good enough. some of the songs that are in my playlist suddenly doesn't play because of the 'don't show this in my playlist' button even though I never touched it. Edit: ADD PERSONA 3 DANCE.;4;1;44.599998474121094%
should take primume off and let it be free;4;1;34.27000045776367%
The premium restrictions have improved, while the things aren't like the old days of Spotify. Considering the amount of restrictions other music app put while still being easy to use are far worse and well I still love my playlist, although truly wish the smart suffle had a setting where it doesn't just start playing random rock song in middle of my lofi playlist.;4;2;39.2400016784668%
i would love that the ones who pay the subscription fee gets no ads with it, while I understand the need for ads. while I'm listening to a podcast or my playlist and relaxing, I get jarred and freaked out when a loud commercial comes on.;4;1;44.90999984741211%
i cant open my spotify app no more, Plss help...;4;2;51.130001068115234%
—IG&MG—;4;4;58.33000183105469%
just wish it had more audio books 😔;4;2;79.11000061035156%
amazing app to listen to songs and viral songs but for me it's the ads idk why but I keep getting ads;4;1;28.860000610351562%
literally the most unusable app if u don't pay but it's nice when u do. only complaint what ever algorithm used to switch between offline and online automatically when there low signal changed and now it's buggy asf where I'm constantly manually switching in settings just to get my downloaded songs to appear.;4;1;34.880001068115234%
I really like this app. it shows you lyrics, and it has many songs. it also has recommended songs, and that is super helpful. my only problem is the ads. there are way too many. and it will say that after one ad, there will be a 30 minute break, but there is not. the app is good, but the ads are way too many.;4;4;48.119998931884766%
good experience while listening;4;5;46.29999923706055%
good;4;4;58.33000183105469%
👌;4;0;16.670000076293945%
very gud;4;5;58.33000183105469%
please add a feature to download an individual song;4;1;48.75%
Latest update fixed the annoying issue of the app not remembering the position I scrolled to in a playlist or album. So thanks for that, was driving me crazy.;4;1;53.68000030517578%
it is good but we don't have to explore premium to download songs;4;4;36.66999816894531%
I have the pd version and I'm very pleased. My only issue is I can't edit my liked songs. I would really like to remove all liked songs and start over. If this is possible, I'd really appreciate it and give 5 stars.;4;2;46.0%
such a best Playlist;4;0;38.88999938964844%
better if less ads;4;4;54.13999938964844%
very good aap;4;4;72.22000122070312%
good;4;4;58.33000183105469%
I would love the developers to add the equalizer feature in the app I enjoy using Spotify.;4;1;31.3799991607666%
I truly enjoy this app because music is one of my favorite things. However, I dislike that Spotify is a cash grab for its users, as they barely pay their artists. Overall, it could be better, but I like it. So, four stars.;4;2;55.38999938964844%
excellent 👌🏻;4;3;58.33000183105469%
It's good but it contain a lot of adds;4;4;79.11000061035156%
