review;score;Topico_Dominante;Porcentaje_Similitud
Hate creating a apple ID and signing in when you don't have a apple device;1;3;89.27999877929688%
STILL STOPS PLAYING ALL SONGS JUST BECAUSE ONE SONG IS NOT AVAILABLE!!!!!!!! Albums are out of order. Songs I added are not showing up in my library. The artist is there, but it is completely blank page with no albums or songs.;1;0;76.83000183105469%
couldn't get into apple so I went to spotify, just as good. The heck with apple.;1;3;62.5%
Android app is extremely buggy. Like even 6 year olds learning how to code can design something better than this abomination of an app. If I skip too hard, the app will crash. If I go back on my queue too hard (meaning a little more speedily if you want to put it that way) the app will crash. I don't even know why I am putting up with this.;1;0;55.380001068115234%
chinzechigozie;1;0;14.289999961853027%
I don't have a apple id 😹;1;3;71.41000366210938%
Complete trash app, just cause you don't own android does not mean you should not have high quality apps for their platform... glitchy annoying and overall a bad app please fix.....;1;1;38.66999816894531%
I haven't find payment option it's showing none in payment section;1;4;63.18000030517578%
Nice;1;1;57.13999938964844%
App won't open on an Android 12 brand new phone - guess it's designed to work only on Iphone - should say that before wasting time and data downloading - jerks;1;0;38.650001525878906%
App forces itself open and kills battery;1;6;82.83999633789062%
Great app😕😁😃😄;1;1;71.38999938964844%
Nt GD8:19am.NVR dwld. 👎🏾 6.3.2025;1;0;14.289999961853027%
इस ऐप को ओपन करना ही बड़ा मुश्किल होता है ।;1;0;14.289999961853027%
Wouldn't expect anything less than apple to release a poor functioning app, app will sometimes stop playing songs on android auto which requires a full force close of the app and a re launch for it to work if this doesn't happen it skips songs and plays few seconds of the next song and the same happens until a force close, considering they are charging 10.99 a month I'll probably move to Spotify instead this isnt a phone issue as it happens on multiple devices I've tested;1;6;60.900001525878906%
Dolby Atmos or Spatial audio option is not showing. Please fix.;1;6;63.97999954223633%
I now have to pay monthly to access songs I have bought for my nano years ago...no thanks it will for now stick with my failing nano;1;2;72.77999877929688%
Whenever I add a song/playlist it adds it twice. Such a hassle having to go through and delete the extras. What am I paying for again?;1;0;32.849998474121094%
Tiba tiba suka mati sendiri. Ga cocok banget dipake di android.;1;5;38.09000015258789%
Worst app in the world Nothing but pauses and closing of the app and no music played all this money for so much dissatisfaction;1;6;23.719999313354492%
Keeps crashing all the time;1;6;78.55000305175781%
Worst online experience!;1;1;53.58000183105469%
Shouldn't be in Google Play Store though it provides only subscribtion basis service. No free service is provided inside the app. So sad😔;1;2;39.41999816894531%
I have the paid subscription and there were many times a lot of my songs in my playlists couldn't even play at all for some reason. 😡 I'm definitely switching over to Spotify music now like all my friends and families have it and been using it for years without no problems.;1;0;57.2400016784668%
The WORST app for Android/ Google Home pairing. Often loses ability to connect to Google home. Apple artificially inflates their download numbers by forcing you to uninstall and reinstall every couple of weeks to get it working again.;1;6;41.599998474121094%
Apple's efforts to force people to use its own devices, exclusively, only makes it easier for me to abstain. I restarted my old apple account to watch some TV. Now to update my payment method is close to impossible. It's not life or death. I will be perfectly content never giving them any more of my money.;1;2;35.86000061035156%
I hate this app... Very bad and slow. This is online pay and using app.... 👎😠😡🤬... So I uninstalled it ------------------------------------------- I want free online playing ⏯️▶️ And downloading 🔻⬇️ app like YouTube music 🎵🎶 😘😍🥰 ___________________________________________;1;2;45.720001220703125%
It's garbage. 🍎 = 🗑;1;2;57.060001373291016%
Terrible app, no way to clear the queue of music without swiping 100 things away manually. Glad Steve Jobs died of cancer.;1;0;69.4800033569336%
Won't let me install, tried three times and just keep getting endless red arrow.;1;4;52.36000061035156%
Looking for a Google music replacement. I like to occasionally purchase a few songs the 'old fashioned' way. No monthly dues for streaming BS.;1;0;61.220001220703125%
Can't play any single music without subscription?;1;0;49.83000183105469%
Me desvinculó mi cuenta de la nada, ya no reconoce a mi dispositivo, ya pague el mes y me quedo sin servicio, que mala aplicación;1;2;91.43000030517578%
Sound quality isn't good. Low volume;1;0;48.959999084472656%
Some songs that ive listened to for a long time are skipping now, i dont know why... Maybe it just doesnt work well on android. Was ok till recently;1;1;51.54999923706055%
I love it;1;6;57.11000061035156%
Goid;1;0;14.289999961853027%
App is crashing again again...cant even listen to a single song though i paid for subscription...this is ridiculas;1;2;60.83000183105469%
Unusable: search bar, settings and albums have serious bugs that make it impossible to navigate and pick music (Google Pixel 8 Pro). That's unfortunate: the app has potential, quality of music is fine and so are lyrics.;1;0;61.70000076293945%
Non si può ascoltare nemmeno una canzone gratuitamente, che vergogna, tutto a pagamento. La musica è di tutti non deve essere a pagamento. Terribile;1;5;72.44999694824219%
It is soooo bad and its need a mony for turn on;1;1;48.84000015258789%
Can't even play the selected song in the playlist;1;0;85.69000244140625%
Not free;1;2;57.13999938964844%
I can't add my payment method, I tried several times and it is not working. I tried to verify as a student, but it also failed. What's wrong with this app.;1;4;60.63999938964844%
Awful;1;4;57.099998474121094%
Hard to find password to cancel.;1;2;36.0099983215332%
Very bad;1;1;57.13999938964844%
ok on iPhone, HORRIBLY broken on Android: You can only pause playing music: doesn't have a 'stop playing' button. Apple Music is interrupting with notifications to unpause the Apple Music player. Apple Music still sends notifications after all Apple Music permissions (and notifications) are denied and all phone background applications are swiped closed. Apple Music still sends notifications a few hours after the Apple Music application is Forced Stopped.;1;3;44.43000030517578%
App crashes after 1 day!;1;6;78.54000091552734%
Application down but apple blame customer;1;3;78.55999755859375%
Apple music is no free😡;1;2;78.54000091552734%
needs a Listen Along/Together function.;1;0;66.48999786376953%
I did the payment but it didn't get reflected onto my account;1;3;61.54999923706055%
doesnt even open. crashes in my face everytime i try to use it. dont even attempt to download it if you have a galaxy note 3 like me. wont work;1;6;48.86000061035156%
Horrible service. Removing albums just to manipulate charts. No respect for users or whatsoever. Like we've paid to listen to our favourite artists not to have their music removed bc you don't want to see them as #1.;1;0;75.25%
Performance issues on Android auto ever since the most recent update which added the uncalled-for favorite tab to my playlists.;1;0;59.47999954223633%
There are bugs in the apple music app like for example when I check my next apple music plan on my Google pixel 8 pro it does not load , it comes up with just a white screen , please can you send an update to fix this problem.;1;6;70.91999816894531%
Lately the app continues to crash in the middle of songs, I have updated Uninstaller and reinstalled almost ready to quit using the service;1;6;87.12999725341797%
This app continues to become more unstable. Every day, multiple times a day, it'll just start spinning when I try to do something. It's random and sometimes it stops me from being able to do anything at all. Wasting my money and I've dropped it and moved onto a more stable service. Add in the inability to stop certain things like continuing after playlists end with random music, dropping albums without notice, and no way to download playlists. Find a better app than this garbage.;1;0;43.15999984741211%
App is clunky. There are other platforms that offer Hi Res can't even swipe album covers to change to next track. It's just a stressful app.;1;0;58.04999923706055%
"Failed to subscribe because I moved regions between now and last time I used my Apple ID. Now it says ""you've already use your trial"" -.-";1;3;41.09000015258789%
𝑰 𝒂𝒎 𝒖𝒏𝒔𝒕𝒂𝒍𝒍𝒊𝒏𝒈 𝒕𝒉𝒊𝒔 𝒂𝒑𝒑 𝒂𝒏𝒅 𝒈𝒂𝒗𝒆 𝒊𝒕 1. 𝑰 𝒈𝒂𝒗𝒆 𝒎𝒚 𝒍𝒂𝒔𝒕 𝒏𝒂𝒎𝒆 𝒂𝒏𝒅 𝒊𝒕 𝒘𝒂𝒔 𝒓𝒆𝒇𝒖𝒔𝒆𝒅. 𝑰 𝒂𝒎 𝒄𝒆𝒓𝒕𝒂𝒊𝒏 𝒕𝒉𝒂𝒕 𝑰 𝒘𝒊𝒍𝒍 𝒏𝒐𝒕 𝒃𝒆 𝒖𝒔𝒊𝒏𝒈 𝒚𝒐𝒖𝒓 𝒂𝒑𝒑.;1;0;14.289999961853027%
bad;1;1;57.13999938964844%
Horrible;1;1;57.13999938964844%
"Been stuck ""loading"" like this forever. Every single song I try playing. I restarted my device, wifi everything. This is why spotify is better, apple is deliberately slowing apple music on android, what a waste of money.";1;6;46.66999816894531%
Audio skipping while seeking audio back and forth and while starting a music.. This happens even in downloaded media. THIS SAME ISSUE IS PRESENT IN WINDOWS APP AS WELL;1;6;94.26000213623047%
As of June 2023, When checking the properties of a song so that you can view the album, that menu item does not exist on the Android version. We need a clear option to navigate directly to the album that the song is a part of. It was working before, I don't know what you've done but please fix it. Thank you;1;0;42.93000030517578%
Bahut bekar Paisa mangra;1;0;71.41000366210938%
Говнина не дала добавиться в эпл фэмили с текстом ошибки UNKNOWN ERROR Какие же вы кончи;1;4;57.119998931884766%
Can't play any songs with subscription 😕;1;0;53.560001373291016%
DO NOT sign up to Apple Music. I signed up for the trial and 2 days later they had my ID go inactive. Didn't even give me a reason and then refused to reactivate it. I would never give someone a cent since they do this to people. Worst streaming service ever.;1;3;38.720001220703125%
They have removed the redeem gift card option and it was one of the best and efficient ways to pay for my apple music subscription. Really really irritating update.;1;2;45.029998779296875%
Did an update that logged me out, now I can't sign in or recover my account. Lost all of my playlists anyways so will switch back to Spotify. High quality streaming was great but the app is a mess.;1;3;36.59000015258789%
Won't work;1;1;57.119998931884766%
Should not have to pay for a app;1;2;71.31999969482422%
Signing up is a pain full process and needs to become more user friendly. After 5 attempts I gave up .I'll stick to youtube music.no wonder the makers of android are doing so well.;1;3;40.77000045776367%
Worst experience from apple After subscription payment successful Again app show subscription page Again and again After message to apple care no response from two days My money gone and no response;1;3;44.560001373291016%
Useless after update, I can't even buy subscription or redeem code it's just glitching at payment page It was better before Do something idiots;1;4;61.40999984741211%
Free ch ek gana v ni snonde;1;2;53.599998474121094%
The app does not run correctly. Constant freezing and at times won't even open.;1;4;56.58000183105469%
I can't use it on my galaxy note 3;1;6;63.90999984741211%
A disaster if you enable Advanced Data Protection. When trying to log into apple music on Android, it asks for a verification code. This is rendered broken if advanced data Protection with security and passkeys is enabled as you cannot receive an authentication code or retrieve one from the settings. Please make it so you can use your security key on Apple Music for Android and iCloud/iTunes for Windows on Windows 11. It is foolish to have this not work properly.;1;3;36.810001373291016%
An absolute piece of garbage app. Half the time it can't figure out whether I've got a subscription or not. Thankfully my subscription is free with my Verizon account, because I wouldn't pay for this garbage if it were the only music on earth. I just spent 10 minutes trying to play one stupid song. I had to sign in twice and kill the app three times. Utter garbage app.;1;2;49.54999923706055%
Way too expensive for just a music player/radio. But this is apple we're talking about so... Currently looking for something better.;1;0;84.33000183105469%
I tried to make a apple account and it tells me I can't this app is fake as hell don't download this!;1;2;69.75%
full of glitches and bugs;1;1;78.54000091552734%
This is not for Uzbekistan. It is bad 👎👎;1;1;57.13999938964844%
It's impossible to set up a new account.;1;3;82.83000183105469%
Dont allow android apple music to control music played on the Apple music of apple TV. No full screen UI on my Samsung Tablet.;1;1;31.100000381469727%
"App crashes when selecting ""Student discount"" when choosing plan";1;4;55.189998626708984%
It is too difficult to cancel a subscription. I don't have any issues with other TV programing. Apple makes it hard to change or delete payments.;1;4;47.470001220703125%
It would be a better app if only you could have your music on there without paying. I can't even find an alternative to this on my phone because my iPod quit charging. So now, I can't listen to something while going out because of that issue. Can't use Spotify either because it requires Internet and doesn't have a lot of the things I listen to. So not only do I have to say goodbye to my iPod, I have to say goodbye to my music too. I can't even get another iPod because Apple discontinued them.;1;0;52.79999923706055%
I'm on android and I mainly wanted it for karaoke but its not available on android even though u pay for it and it only has sertain songs available for that feature no Spanish music whatsoever so totally canceling membership and deleting the apl;1;4;53.95000076293945%
Not What I Expected Does not Play my iTunes music library.;1;0;85.69999694824219%
Quick crash 🤣;1;6;38.099998474121094%
Doesn't sync purchased Itunes libary - basically unusable;1;2;35.720001220703125%
Apple stole money then turn off my subscription I have been paying for 3 years they see I paid it but want restore it;1;2;67.54000091552734%
Am failing to install the app;1;4;52.18000030517578%
Just cancelled my subscription. No Chromecast support. App reports that you are casting but plays locally on your phone.;1;6;67.70999908447266%
Can't even test it for free like in Spotify to buy or not and can't add payment method to buy as it only shows none.;1;4;57.4900016784668%
I have an included membership through Verizon. The initial sign into the Apple app said my Verizon number and password would be the same, but was denied when I hit 'cont.'. I tried to create an new sign in and password and it said my number doesn't exist. No customer service to be found , so uninstalled and went back to Spotify. Like most of your reviews, I agree, you suck.;1;3;84.70999908447266%
I can never access my library;1;2;50.09000015258789%
Can't get into Apple Music. All I get is an orange screen!;1;3;55.790000915527344%
Never using apple stuff again. All they ask for is money. At least YouTube music doesn't require you to pay just to listen to things.;1;0;60.95000076293945%
Mihael mwale;1;0;14.289999961853027%
Useless app ..rarely plays songs you selected.. I waisted my money ,even sound quality is also no that great whatever i heard few songs luckily...;1;0;52.540000915527344%
App won't play my music;1;6;78.51000213623047%
Still cannot login when using security keys;1;3;63.220001220703125%
Where is my paid for music?? Why do I need to pay for a subscription to listen to the music I've already paid for on your platform??????? Why can't I access my paid library??????;1;2;80.4800033569336%
Slows down my phone significantly. Never hadsmooth interface and no issue. Apple is trying to do to android users what they have been doing to their apple users for years.- lagg - screen that doesnt move. - music doesnt play smooth - when opening anything else while playing music phone trips so bad. Deleted app. Result;1;6;42.45000076293945%
Very unreliable!;1;1;57.130001068115234%
Being told to install to cancel apple TV. Can't sign-in because verification code not being sent to any device it says it'll be sent to. Useless.;1;3;59.2400016784668%
"I do not recommend! We paid for the family plan and are unable to access it. We called to fix the problem and we are still unable to access the library to the account. All it says is ""Choose your plan"" where our library should be. My family is very upset. They relied on this app!";1;3;58.5%
Half the features don't work. Trying to get my subscription but it keeps reloading the same page on repeat. Terrible number of bugs in here.;1;6;39.650001525878906%
Apple music steal your money for things already brought Never use this company;1;2;65.02999877929688%
Can't even subscribe to it.. full of bugs...;1;4;82.83000183105469%
BiDytimuNg;1;0;14.289999961853027%
App never opened.;1;2;78.5%
Y'all pay for listening lossless audio of drake 😭🙏🏻 cds better ngl;1;0;50.220001220703125%
Always missing my playlist cover after a while even after Ive replaced with a new one;1;0;70.88999938964844%
Keeps forcibly turning on autoplay, and I keep turning it back off. If I don't want autoplay on, then why do you insist on turning it on? Autoplay is absolute garbage.;1;6;93.38999938964844%
Rubbish syncing;1;5;38.099998474121094%
Cannot start trail. Keeps loading same page again and again.;1;4;43.189998626708984%
Spotify is free;1;2;38.75%
I had signed up for apple music, they locked my account for no known reason. And they won't unlock my account. I'm back to Amazon Music which is way better.;1;3;55.97999954223633%
Ghanta;1;0;14.289999961853027%
Can't block predophile or woman beater music. Unsubbed.;1;0;71.3499984741211%
The app offered 3 months for the price of one. Then when i clicked on it and subscribed I only got 1 month;1;2;78.69000244140625%
I just want to access the music I purchased. No more no less. Worthless app just trying to sell you subscriptions;1;2;71.55000305175781%
Have to enable explicit content every now and then. It doesn't even last for a day and sometimes needs to relaunch the app to enable the same. It's been a while now since I've been facing this issue.;1;6;81.75%
I can't even renew my subscriptions it just keeps asking for verification over and over again. Fix your app;1;4;67.2699966430664%
I have downloaded the apple music and tried to activate my monthly subscription. But i couldn't able to add my payment details. I have tried multiple times. But payment detail page is not working. Finally I am planning to uninstall the app due to the subscription issue.;1;4;55.47999954223633%
I can't even play or listen to any songs so what's the point of this app?;1;0;87.69999694824219%
Please fix the bug for create apple id in the app ( apple music ) .;1;3;68.70999908447266%
I can't play lossless songs, but I can play lossy songs. Even though the signal is good;1;0;79.95999908447266%
Cant turn off family purchasing, for Android. Keep getting billed to my card.;1;3;47.52000045776367%
sie pee tengo problemas para reproducir música en ,is dispositivos ansieois;1;2;78.56999969482422%
When song is cast to tv from android phone the app freezes and music stops and plays automatically abruptly. This is very frustrating paying for premium content but having inconsistent performance and to inform I have 200 mbps plan so there is no internet problems as I watch high quality 4k videos over internet without stuttering;1;6;33.900001525878906%
This version is not working on my tablet without a routing. I installed previous version. No update more;1;6;45.81999969482422%
Its so annoying when i add music to some playlists, apple saves in the library too, and when i want to delete from the library it deletes from the playlist. FE i saved the whole drake album and previously had some songs in a playlist and after time i dont wanna have the whole drake album so i remove itfrom my library, I noticed those previous songs i had in my playlist disappeared and i have to add them again !!! It so trashy, with other services like spotify, tidal, youtube music doesnt happen.;1;0;84.75%
Forcing me to buy there subscription;1;2;78.55000305175781%
It's apple. It sucks;1;3;51.38999938964844%
This is the worst of all, I've been using this service one day I want to renew my subscription I can't login I was trying to do forgot password you're saying my apple id is not active..... Please stop renewing my services because I'm not using them... 😡 I'm seriously pissed at you;1;3;62.7400016784668%
Cannot access purchases and play offline . This isn't right;1;0;49.470001220703125%
Rich MF (feat. Polo G) Trippie Redd & Lil Durk;1;6;78.55999755859375%
Their playlists are garage as is their interface. Spotify is 3x better for literally the same cost.;1;0;67.47000122070312%
🤡🤢🤮;1;0;14.289999961853027%
I want to download to a hardrive but I cant;1;2;78.54000091552734%
Trash app;1;6;71.37000274658203%
Broken update, clicking on suggest less adds the music to my library. Why???;1;0;57.060001373291016%
Wish I could rate it zero stars. Understand it's primary focus is apple user but it doesn't have to be this bad for Android users.;1;1;45.869998931884766%
Every time I want to play a song, a stupid ad comes on telling me to pay for it. Would not recommend if upu want to save money😡;1;0;52.16999816894531%
Totally nonfunctional, especially the new update. Lags all the time and doesn't properly do the things I'm requesting of it (adding new songs to library, updating playlists). Clearly Apple spends all their energy on the IOS version and doesn't really care about customer experience on the Android app (or Windows too, for that matter). Makes me want to switch to Spotify.;1;0;49.22999954223633%
This app is useless for me. I downloaded it to redeem a movie code but there is no redeem button anywhere and I was directed to redeem movie codes with this app!? What's worse is that it won't let me access my library. It just shows a screen for getting a subscription. I should not have to pay to access content I've already paid for.;1;2;61.56999969482422%
There is apparently no way to listen to the music I own that is housed in my phone with this app without paying for a subscription. Ridiculous.;1;2;92.19000244140625%
I cant even use it! Im BROKE! I cant pay for a subscription!;1;2;70.18000030517578%
"Can't even use it without paying a ""Free monthly subscription"" 🙄";1;2;89.2699966430664%
App does not play on Bluetooth any more help!!!!;1;6;82.81999969482422%
Too much warstly app;1;6;71.30999755859375%
I wish I could give it 0 stars. If you have any problems with this app. Apple will not help you they turn you to Google, even though you have an apple account and it messes up on their side. Be aware of this app it does not work the same if you don't have an iPhone. I lost all of my music.;1;3;79.62999725341797%
Won't load my paid for library. Apple support is a joke.;1;2;56.13999938964844%
I can't play my music from my apple account;1;3;46.709999084472656%
Very bad one;1;1;71.25%
not able to install app on my Google tv from India.every time I have to cast it from my iPhone;1;2;43.4900016784668%
worst app . my bt misbehaves cinnects and disconnects automatically;1;1;58.689998626708984%
If you miss one payment all of your music will be gone forever. That's not a good business policy. Unsubscribed;1;2;44.7400016784668%
"Hi, I'm unable to get past the ""Payment Method"" in this app. It loops me back to the Name and Address page whenever I click on add the payment method. Leaving 1 star, until the issue is fixed. (I use an Android phone)";1;4;43.650001525878906%
Re;1;0;14.289999961853027%
can't listen to music you already purchased through iTunes store without expensive subscription. heart rip-off, Apple;1;2;92.8499984741211%
Sadly moving to Spotify. Idk what dev decided you should have a 1gb internet connection to be able to listen to your DOWNLOADED songs. My library never loads in my country and I can't use the app to listen to my already downloaded music. 5 star design.;1;0;88.63999938964844%
Why should we login to listen music?;1;0;49.15999984741211%
Boycott;1;0;14.289999961853027%
Very terrible. Can't use on apple devices. Can't update the ID. Really buggy. Now adding and removing songs from queue doesn't work at all?!;1;0;45.33000183105469%
App will not let me sign in and keeps saying my acct is inactive. I can't get help either. I've tried resetting my password but the app won't let do anything. Guess this is a good enough reason to go to google music permanently. After all the money I've spent on apple music.;1;3;52.97999954223633%
What use is this app? Seriously? It's awful.;1;4;82.80000305175781%
Spotify is Better;1;0;71.4000015258789%
I got this for me and my mother because apple stupidly discontinued the iPod and we can not afford a iPhone and now it says for the family plan you need a credit or debit card not everyone has one;1;2;93.86000061035156%
You have to have a subscription to listen to your downloaded (already purchased) music . This app is worthless.;1;2;90.45999908447266%
volume normalization doesn't work, playback takes ~30 seconds to switch to lossless (or it won't play lossless at all), and it randomly signs me out;1;0;51.58000183105469%
Controlling what's playing via Google assistant always fails. It'll try then day it failed and try unlocking/opening the app. It makes it pretty useless when trying to find what you want to listen to via Android Auto. I keep switching back to YouTube Music as a result.;1;6;45.90999984741211%
I can't even use the app. it won't let me sign in, or play music. worst app ever.;1;1;51.279998779296875%
Was unable to enter payment details left on a loop worst service;1;4;90.45999908447266%
I can't download buying music. Just downloading canceled, very bad working app;1;2;29.559999465942383%
Seriously apple music application and UI is a nightmare on Android. With 200mbps plan it still loads and slow as hell. I used it's desktop version as well, man ohhh man that was pain. It stopped producing sound after 10 sec but the song is running in muted condition. I have to pause and resume again to fix it. Apple really is infected.;1;3;35.77000045776367%
Really bad can't it even though;1;1;58.61000061035156%
No option to add payment..;1;4;78.56999969482422%
can't autoplay;1;6;57.13999938964844%
"There's no option for me to delete the app. Could be a glitch but I can only go as far as ""manage subscription"" and then there's nothing.";1;4;68.37999725341797%
If I wanna restart a song I shouldn't have to restart the whole app 🙄😮‍💨;1;0;87.72000122070312%
Ui is not good and crashes alot;1;6;42.849998474121094%
I was under the impression I could *buy* mp3s. I was wrong. I hate these greedy streaming services that insist you subscribe, but they then censor sooo many songs. You might not even know the songs you're listening to have been censored if you don't have access to the originals.;1;0;44.40999984741211%
Where are my purchased songs? This is ridiculous. It is not showing in my library.;1;0;42.31999969482422%
They broke the playlists over a year ago when they removed the custom covers and replaced them with generic, cheap, indistinguishable covers and. still haven't fixed it, or better yet, added the option for people to choose how their playlist covers are customized. It's 2025, these options for a streaming service this expensive should be common knowledge.;1;0;53.959999084472656%
Haven't used a app worse than this, stuck on verification loop.;1;4;60.7400016784668%
Worst app I have ever used. Can't able to subscribe. Tried N no. of times couldn't. Y don't they make it simple. 👎👎👎;1;4;35.22999954223633%
Vananada;1;0;14.289999961853027%
Want open;1;2;71.33999633789062%
😥;1;0;14.289999961853027%
This app is overheating my phone and massively draining my battery. Doesn't happen with other audio apps.;1;6;47.63999938964844%
worst app;1;1;71.4000015258789%
I don't like this application because of its dishonesty, this application says there will be a free trial. After the trial is finished, you will pay. However, after I clicked yes to subscribe, it turned out that the trial was not there and the subscription only lasted for one month. Please be honest;1;2;57.529998779296875%
I subscribed for the free trial then paid for a month,I then cancelled my subscription after my month was up and they STILL charged my card. I removed my card and even uninstalled Apple music but I still kept receiving emails and my bank kept getting charged every month was very discouraged with Apple!;1;2;78.86000061035156%
"Firstly, whenever I scroll down a playlist, it suddenly goes to the top again for no reason at all. It also happens when I perform an action, such as Liking, Adding to playlist, etc. Secondly, it's nearly impossible to rearrange the songs in a playlist as it's very difficult to ""grab"" a song and drag it to the desired position. Thirdly, the sync is excrutiatingly slow and not in real time. Lastly, I often need to close, re-open and/or clear cache to make some other general glitches disappear.";1;0;52.77000045776367%
Continous play not working;1;6;71.4000015258789%
Crashes;1;6;57.13999938964844%
Esto es basura (This is a big trash);1;6;46.970001220703125%
god apps;1;1;71.41000366210938%
I've been an Apple Music user since its inception. Just transitioned to Android & unfortunately this app is severely flawed in this system. Shuffle repeats the same 10 songs out of 100+. Every queue that I spend time strategically curating is reshuffled/ruined at random. The list of tech issues goes on. At this point, Spotify feels like the more efficient option. If I could give 0 stars I would.;1;0;52.18000030517578%
When I try to listen to music my Bluetooth suddenly stopped. When I close the app, Bluetooth function is restoring. Other apps don't have the same problem. Apple's support said that they can't help me and try to search info on their forum... Seems, I'll cancel subscription in the end of the month.;1;2;56.2400016784668%
have to pay for everything its stupid;1;2;78.54000091552734%
Buggier than ever. Artwork still disappears. Albums will separate into two if you sign in and out. Half the time I am unable to edit my library.;1;4;50.2400016784668%
PINCHE APP NACA Y ESTUPIDA LA ODIO, SE BUGUEAN LAS DESCARGAS LO ÚNICO BUENO QUE TIENE ES LA CALIDAD;1;2;92.19999694824219%
Unwanted interruptions.... asking to subscribe when I am already;1;2;82.80000305175781%
Arbitrarily works when it wants to;1;2;38.09000015258789%
Terrible unable to connect. Unable to cancel SUBSCRIPTIONS. STUCK WITH UNWANTED BILLS HATE HAVING TO GO THROUGH APPLE MUSIC !!!!;1;2;60.08000183105469%
Free trial yet the tookomey out twice;1;2;82.8499984741211%
Rubbish Android;1;1;71.41999816894531%
I fought tooth and nail to add payment method with no success. Worst app, zero stars..;1;4;89.2699966430664%
FRUSTRATING....1 STEP AHEAD 3 STEPS BEHIND...;1;5;85.69000244140625%
My playlist covers are gone too often. Please fix it!;1;0;87.7300033569336%
Hate how it forces you to sign into an apple ID. Trash;1;3;58.31999969482422%
Everytime I pay the damn bill the music skip like I'm listening to a damn CD! Why!? Im bout tired of it and imma just use my prime music. I'll just have to re-download all my music cuz 🖕🏾 this 💩;1;0;83.62000274658203%
It's really annoying like how hard it's to make a subscription. It often logs out due to security reason. This app sucks . Why do you guys have to make it so complicated;1;4;48.06999969482422%
My subscription was canceled by mistake and now it's stuck in renewal.;1;2;35.099998474121094%
Gabage.... shuffle always goes back to playing songs in order. You have to keep hitting shuffle again to get it to work for another 20 minutes. Please fix this;1;6;94.62999725341797%
Cromecast doesn't work with Bose 900.. the casting is not continuous.. it keeps breaking.. Not stable;1;3;38.54999923706055%
App works for a few days then crashes everytime I open it. Only way to fix it is to uninstall and reinstall the app each time, losing all my downloaded music, and costing me more data to re-download the app and re-download all my music each time. (Android user);1;6;40.650001525878906%
Songs keep cutting in and out . It was so ridiculous I turn the stero and the app off. It has been like this for the past 3-4 days. I'm at the point where I'm about to cancel this app!!;1;6;53.540000915527344%
One of the biggest companies in existence can't manage to make an app that actually adds songs to a playlist without needing to try four or five times. Runs like it was made on a 1990s Dell, absolutely embarrassing.;1;0;46.849998474121094%
This app doesn't work on my brand new device.;1;1;50.52000045776367%
I cannot listen to music I purchased. My purchases music is behind a pay wall. Nothing shows up under library but plans. Zero stars Update: Sign in issue. I would like to use another device to sign in instead of using password. Like a passkey;1;2;40.59000015258789%
"I can see Apple doesn't want Apple products useable on Android devices; no reasonable access to my paid library, on multiple devices from phones to Smart TVs. Uninstalled. (This will not make me buy Apple devices.)";1;2;51.79999923706055%
Not free cost money;1;2;78.55000305175781%
Can't get to cancel my subscription;1;2;78.52999877929688%
Spotify is the best music app for Android....... At least it allows you to listen free at high music quality 😆.......;1;1;42.40999984741211%
Bad app + need license for an stupid Ohio WiFi music apple thinks he's an police;1;1;63.369998931884766%
"When it works it's great, but a lot of songs are unable to download because they are ""unavailable in your country or region"". Even if I put the music on via CD it won't sync. It's beyond frustrating. Is constantly crashing.";1;0;62.83000183105469%
Stuck on subscribe, have paid and still no access. What a garbage system;1;2;50.220001220703125%
"Needs few fixes urgently. Payment process is very complex - need to set up on iTunes on PC if you don't have any apple product. Why can't we do it on the app itself? It just shows current payment method but no method to change. Secondly, in the queue, there is no way to add a song back to the queue from the ""history"". Add a pop up menu on tapping on songs present in history.";1;0;61.97999954223633%
Not compatible with onn. 4k streaming box?!?! IN 2025!?!?;1;1;41.630001068115234%
I was gonna try the free trail and subscribe if it was a good experience, but I couldn't use my upi for the subscription process and couldn't even listen to a single song Didn't expect that from apple;1;2;33.59000015258789%
App music everywhere I heard about it is good but never ever tried to use it the app last month I registered my account to try to listen some songs which I was like it doesn't work at all for me because it's really demand premium account not free to someone else who downloaded the apple and I hope the app to be working free as Spotify or other apps play songs will work much better than I expected thanks;1;0;45.54999923706055%
There's absolutely NO way to cancel subscriptions when they REPEATEDLY try to charge your account if it doesn't have enough funds to cover it. Websitws redirect you to an app and FAQ that make it impossible. As soon as it's able to be removed, they'll remove it though. It's obviously designed poorly for this reason. Apple is greedy and that's why I've completely stopped using their products. Beware of their intentional scams.;1;2;57.84000015258789%
Suresh Rathod;1;0;14.289999961853027%
Since switching from iPhone to Android, my iTunes app has been having issues loading and telling me there's a problem with billing, yet it was paid on the first every month HELP!!!;1;6;40.0%
I got rid of my apple phone & watch 8 wks ago & have tried numerous times to cancel all my apple apps but I'm still getting charged for it, totally disgusting behavior;1;2;83.80000305175781%
bad app doesn't allow me to sign up do not download do not download;1;2;41.5099983215332%
Can NOT get support on this app about subscription;1;2;54.380001068115234%
Worst experience ever. Can't even play purchased music without subscription. Seriously first I purchased tracks which I can't even download in my device as file and now this.;1;2;45.849998474121094%
