review;score;Topico_Dominante;Porcentaje_Similitud
I think this is a really good app but recently it has had shuffle on and is trying to get me to buy a subscription to turn it off;1;0;62.119998931884766%
Annoying seemingly random changes. Repeat keeps turning itself on, repeat should default to it's last setting. Desktop and mobile versions can't stay synced with what is playing, and randomly when trying to sync they will just clear what's playing.;1;1;93.4800033569336%
absolute money hoarders.;1;0;57.599998474121094%
will not let me play music;1;0;80.04000091552734%
very irritating app, too much advertisement between musics, sometimes they tell that 30 mins of uninterrupted listening, but they run advertisement in the next 5 mins....very irritating disgusting music app;1;0;56.470001220703125%
it's crushing;1;0;50.0%
bhai ba@useless app Maine to install kar diya bhai tum bhi kar do hut hi Ganda Hai paise mat us karo tum yah ek gana sunane ka bhi tumhen Prem Se dekha bhai mat us karo yah wala app bahut hi ganda app hai bhai;1;1;97.3499984741211%
there are so many ads;1;0;74.9800033569336%
full crazy scam like ganna app they also did this premium subscription torture to users;1;0;80.76000213623047%
The create button where library used to be is so stupid. Put it back don't know why you would charge it after like 10 years of being the same. Remove it I keep hitting it by accident.;1;0;96.16999816894531%
the latest change which gives only limited options to switch songs got me dumb struck. what use is a music playing app if you need to spend money to be able to switch between songs. uninstalled the app already. conditions forcing to use premium service to be able to shuffle songs is rediculous.;1;0;57.720001220703125%
unfortunately, it's time to unsubscribe. this app, when connecting to one of my many Bluetooth devices, will identify as a car and disable video. doesn't seem to be a way to disable. as a paying customer, I don't need an app deciding when it's safe for me to watch a video. goodbye spotify hello imusic or whoever isn't going to do this to their customers;1;1;71.41000366210938%
Ads are getting out of control, I get 4 ads in a row. I shouldn't be forced to buy premium. It's almost 50% song to 50% ads. updated my review from 2 stars to 1 because now Spotify is telling me u have 30 mins ad free and after 1 song plays another ad. it's just all advertising now. it's extremely sad. next Step is I'm getting rid of it and moving to a different platform;1;0;88.01000213623047%
you can't even play the song in order or skip it wth bro;1;0;92.2300033569336%
spotify is like online begger . Everything requires a premium like even to play a song or go back in a song . Sould use joytify best alternative;1;0;68.18000030517578%
"BRING BACK ""SHOUTPUT TO SKEL FOR THIS MEL"" AND ""THIS PILL MAKES ME FEEL FUNNY"".";1;0;87.16999816894531%
very bad video playback for my podcasts I watch like Distractable. the audio is not synced with the video at all. the video is behind the audio so it looks terrible.;1;1;95.62000274658203%
Annoying repeating ads;1;0;51.66999816894531%
too much ads nowadays and the playlist just go randomly can even enjoy my favourite listed song and it doesn't work offline now and like you want us to forcefully buy the premium;1;0;81.7300033569336%
Even street beggars are decent and composed than this app's handlers!!!!;1;0;58.72999954223633%
dmDud can you chance the update I don't like always can not prese the music bu Iwan but is always open album can you make original plss;1;1;51.0099983215332%
if money hungry was a definition then it would be this app right here;1;1;54.279998779296875%
why would you move the library button;1;0;87.08999633789062%
it was 5 star until I was limited on audiobooks. now I dislike my experience;1;0;91.52999877929688%
I opened the app after I did not use it, and then the songs I listened to before suddenly became a premium feature. and I don't know what to do since I can't get premium.;1;0;81.33999633789062%
Constantly glitching and cutting out mid podcast and switching randomly. Trying to activate duo membership or transferring to a new phone is a nightmare. They pay musicians and artists pennies for their streams.;1;1;52.61000061035156%
full ads are showing worst;1;1;67.81999969482422%
very useless app I can't even listen to my fav music and when I was drawing something from a tracing and was listening to music from Spotify in my liked song but the no..... it just played some useless music;1;0;76.70999908447266%
This app has been my all time favourite but now they have reached their limits. For small things we need to buy premium which is nonsense like even for changing songs in mid we have to buy premium .worst of all the developers are not even giving a look at the reviews and doing what ever it does to make life miserable for free users like pls solve it;1;0;51.45000076293945%
premium wala system sahi h, I understand ki tum logon ko bhi paise kamane h but kam se kam apne marzi ka gan to sune do ye kya limit lga rkhi h ki skip nhi kar skte khud ki marzi se song ko ya fir apne marzi ka gana sunne ke liye bhi subscription lena padega. dear developers of spotify kindly fix these things. kam se kam apni marzi ka gaan to sunne se do, ek to waise hi itne saare adds h aur ab ye.;1;1;98.37000274658203%
Absolutely useless unless you pay an exorbitant monthly subscription. I don't know who you people think you are having monopolies on things like music.;1;0;94.83000183105469%
very ad;1;0;75.0%
premium for even playing a song?;1;1;53.45000076293945%
everything is locked behide a pay wall to many adds;1;0;87.41999816894531%
to many ads;1;0;74.9800033569336%
I need no ads;1;0;82.2699966430664%
"DO NOT RECOMMEND! You cannot play a song on loop, only 6 skips per hour, you cannot play a specific path from the song and a point you CANNOT EVEN play the song of your choice. it says, ""chose songs to play again tomorrow"". 😐 Honestly Spotify, you would be a WAY better app if you guys just made more features available. you are already taking so much of our time and energy. ALSO 30 mins of uninterrupted listening is not real. We get an ad right after 1 or 2 songs.";1;0;96.16000366210938%
we should be able to unshuffle our playlists without premium;1;1;82.23999786376953%
worst experience ever;1;1;82.91999816894531%
everything is pay to get;1;0;74.80000305175781%
soo many ad;1;0;83.18000030517578%
Bring back the car mode;1;1;76.02999877929688%
I've stopped using Spotify for podcasts because it now decides to add dozens of podcasts to 'My episodes' that I have no interest in. It also litters my screen with 'locked' episodes that can't be removed. It now feels like a fascist dictatorial enterprise that I prefer to live without.;1;0;75.87999725341797%
Spotify has completely removed almost all convenient features from the player like you cannot play a specific part of a song and after some time it WONT let you even choose your favorite songs to play and turns on this stupid smart shuffle...I get , that you can still use the playback feature without having the app on screen but it's still very annoying that they give insane amounts of ads than songs but it has gone too far I have switched to youtube music because of this;1;0;65.33000183105469%
I need premium to skip songs?;1;0;88.30000305175781%
the fact that I have to pay for the music I wanna listen to is wild like what a money grab oh wow I spend 11 dollars a month to listen to music by clicking it instead of having to shuffle 1000 times to find the song I wanna listen to at that point i wouldn't be in the mood to listen to music like this shi is so stupid yt music is so much easier free and you can listen to wtv you want who thought this was a good idea like deadass who thought at least yt music gives you good shi with the premium;1;0;96.72000122070312%
I am extremely disappointed in Spotify's recent decision to remove The Viral Podcast due to a copyright claim made by an individual or entity that did not even own the rights to the content. This action not only demonstrates a failure to properly verify copyright ownership before taking down content but also sets a dangerous precedent where false claims can silence creators without due process Until then, my trust in Spotify as a platform that supports and protects independent voice DO BETTER;1;0;94.02999877929688%
crashes more than any other app. plays the same songs when i have 1000s of songs in my playlists. always pusshing atuff i dont want. id call it advertisements. but i pay to not have ads. i pay to listen to music of my choice.;1;0;78.69000244140625%
ml 🙏🏿k motogp;1;1;74.83000183105469%
sbse bekar music app hai;1;1;88.26000213623047%
I pay for Spotify premium and I'm still getting ads interrupting my podcasts...can you guys fix this?;1;0;85.0199966430664%
Doesn't allow casting or volume controls when in foreground, says I'm in airplane mode or offline so unusable, search doesn't work;1;1;84.98999786376953%
the moved the library button to make room for their create button.;1;0;89.93000030517578%
Every single platform has the option to hide some recommendations. Spotify had it years ago. If I haven't ever listened to a single song from my country maybe I don't want them to recommend.;1;0;78.7300033569336%
BRING LOSSLESS TO SPOTIFY;1;1;57.939998626708984%
WHY IN RECOMMENDED sick of fскing Ukrainian songs!? I don't listen to them and I don't understand them!;1;0;90.88999938964844%
how u gonna have a play button and won't let u play the danm song u want to listen to and not just a part of it fix that bs;1;0;92.37000274658203%
of now use too much of ads and playlist gets deleted just after changing account;1;0;70.58000183105469%
WORST APP I EVER SEEN;1;1;87.22000122070312%
سئ جداااا;1;0;50.0%
Not use app;1;1;65.22000122070312%
bwesit nayan laging nawawala gcash ko dahil ditu;1;1;54.41999816894531%
play to listen music;1;0;82.5%
Ad is really irritating please change this or we will uninstall this app;1;0;58.900001525878906%
Installed without my permission;1;1;85.66000366210938%
I can't play the song that I like;1;0;78.5199966430664%
they will force you to listen to like 4 30-second ads before you even listen to music it is horrible, and you can only skip a songs 7 times before having to wait for the skips to rebuild that's just as bad. the worst is you are forced to keep it on shuffle or pay for premium.;1;0;84.5999984741211%
pathetic app,there was a time spotify used to be a legit experience,now it's filled with petty ads shoving premium down our throats,never did I ever think I would give it a 1 star,so disappointed.;1;0;68.48999786376953%
WORST APP EVER. Ads all over the place, can't play a song of choice, no respect to the playlist you have spent months perfecting. DO NOT DOWNLOAD THIS APP.;1;1;68.93000030517578%
pathetic app;1;1;82.45999908447266%
why can i not see the artists albums when i go to their page. only premade playlists. i want access to the entire discography directly from the artists profile. terrible update, poor user interface.;1;0;74.2300033569336%
it's 1 star for now if you fix some issues I have experience, where dome downloaded song can't be played or where the offline music doesn't work even if it still in premium;1;1;62.099998474121094%
worst experience with Spotify;1;1;80.4800033569336%
I don't get to play what I want they always ask to buy premium;1;0;86.1500015258789%
Don't download this app;1;1;82.80000305175781%
how high is the bill? for a music app??;1;0;64.62999725341797%
plays music sometimes, lmao;1;1;81.29000091552734%
Why does Spotify language is set to German if the language of my device is not??;1;1;84.7699966430664%
just make the whole app premium;1;0;77.9000015258789%
asks for money only. install only if u have infinite money because u won't get anything in free version;1;0;77.70999908447266%
ugh, Spotify is so money hungry. but THE BILLS CANNOT BE THIS HIGH. I can't choose to play the song I want, I can't skip, there's ads every 3 songs or so and I can't even fast forward to rewind a song. it's practically UNUSABLE for people without premium and it's really selfish for you guys. you make MILLIONS even without people subscribing to premium yet you want us to experience hell because we don't wanna pay you 10 dollars every month👎🏻;1;0;98.16000366210938%
worst app everytime ask for premium n not satisfied bhikari app;1;1;72.83000183105469%
you lost my premium subscription until discographies come back;1;0;56.18000030517578%
every single artist page is empty. I can't see their albums or songs. only what playlists they've made. how is that intelligent design.;1;1;93.47000122070312%
The app design used to be spot on. I want to be able to search for an artist then when I click the profile you can go through the discography organized by year. Now, the albums aren't attached to the Artist's page. Why the hell am I paying $12 a month for such disorganization and lack of access to information and albums. Please change it back. the new update is a load of......;1;0;57.63999938964844%
app lag issues and various bugs in it;1;1;89.56999969482422%
so cool 😎;1;0;74.73999786376953%
it kinda sucks now;1;0;79.52999877929688%
they've added limited number of skips and all , ads was fine , but this is too much now;1;0;93.1500015258789%
Aplikasi jelek sering ngebug percuma beli premium tapi ga bisa dipake aplikasinya;1;1;79.54000091552734%
So basically this app is not for non premium users. Had a great time while listening to my favourite music. I'll never pay for your premiums. Farewell~;1;0;92.4800033569336%
why can't I play songs I liked offline unless I pay for it I think that is not fair cuz why am I froced to listen to music just when Iam online and I can't download them;1;0;61.58000183105469%
Ok spotify is really nice and easy to use, but it's such a stupid amount.One of ads, it's insane I can't listen 2 songs without listening to 7 ads. and it scams artist who work hard to make the music, I recommend just buying the music from the artist.;1;0;97.7699966430664%
Very very waste User apption nothing;1;1;82.02999877929688%
cool;1;0;74.73999786376953%
Ui changes;1;0;77.73999786376953%
Wird immer schlechter. Glaube es reicht jetzt mit dem Vibe Coding. Das taugt nicht.;1;1;64.48999786376953%
Terrible experience. This app is basically useless as it doesn't even let you play the song you want.;1;0;90.48999786376953%
So much annoying app ,there are so many adds coming after every 4 to 5 songs. After they say enjoy next 30 minutes of listening but add comes again after 15 minutes. And also if I dislike the advertisement still they give the add more than before. and also they force us to get premium Spotify by 6 skips or a specific part very upset from the app😡;1;0;92.4000015258789%
I can't find my second account;1;0;82.31999969482422%
did not give me 30 minutes of uninterrupted listening.;1;0;82.9000015258789%
if u want to use it on mobile specifically purchase premium to be able to use it I don't see an ad every 2 songs which is an ad every 5 minutes for me and smart shuffle is made to piss u off and it gets song out of the playlist avoiding the reason for playlists;1;0;88.80000305175781%
Move the library button back, I keep accidentally pressing the create button.;1;0;92.55999755859375%
Sure love the feature where it randomly switches the storage device you're using so suddenly you have no space on your phone instead of the SD card bought for this purpose. And if you try and change it, it crashes every time you open the storage setting. Edit: happened again 5/14/25;1;1;84.11000061035156%
money hungry;1;1;63.61000061035156%
very expensive;1;0;74.86000061035156%
worst;1;1;75.0%
everywhere premium premium premium 😡;1;0;86.04000091552734%
i only saids one tence is, where is my offline 😔🙏.;1;1;50.25%
Irritating;1;1;71.43000030517578%
stopped opening, even with update;1;1;88.56999969482422%
I know it is good for all of you people with premium, but me personally, I get ads all the time, and 30 minutes of uninterrupted listening are bugged cause I get them in one eminem song... please make it better for free to listen to people. At this point, just get Pandora it has ads, and it is free it will ask for the acassional ad, but nothing compared to spotify... It is way better!!!;1;0;97.91999816894531%
what happend i used to be able to see all the albums artists have posted now its just gone;1;0;85.4800033569336%
great app, love everything about it. Bring back top 10 lost listened songs on an artists profile rn or I'm unsubscribing there was no reason to remove it;1;0;75.43000030517578%
idk what they did, but they messed up artist profiles. Nowhere on the page is there a way to actually get to their discography. So, if you want to add a specific song or want to find other music by an artist that you like you have to manually search for the specific song or artist, so I hope y'all have Shazam because spotify thinks we only care about merch and future events, not the actual music the artist makes, amazing job spotify really setting the bar high. That's sarcasm, by the way.;1;0;79.19000244140625%
I don't like spotify because of lot of ads;1;0;88.52999877929688%
lot of advertising and many songs I can't find here;1;0;88.77999877929688%
"litteraly greediest music app ever, like how are you gonna show THAT many ads? heck the ads that give you ""30 minutes of ad free listening"" only last two songs on a good day. they basically make this app borderline unusable to force you into buying premium. yeah no thanks im not spending my money on this. do yourselves a favor and go use something else.";1;0;97.6500015258789%
horrible says I can have a 3 months for free but once I start to apply it it charges me $1.01 that's technically false advertisement might have to go back to audio mack;1;0;73.55999755859375%
As a South African, were international and national music is not readily available, I find Spotify the best source of music and podcasts. Yes, 5 ⭐ it is;1;1;66.7699966430664%
It's kawa;1;0;50.0%
disgusting app;1;1;81.75%
why can I only play like 10-30 songs bro I hate it it's so premium hungry;1;0;86.6500015258789%
Trying to login from 2 days but not able to login;1;0;85.19999694824219%
it keeps freezing on every song I play. please provide an update and fix this bug. this have been happening since the beginning of the year. I Uninstall the app and reinstalled it, still the same. fix this or im canceling my account.;1;1;72.33000183105469%
i want to give this app 0 stars.;1;0;81.52999877929688%
"""Trash"" I wish I could give zero stars";1;0;60.5%
Getting worse with every update;1;1;83.29000091552734%
Spotify treats people like garbage;1;0;59.29999923706055%
not good;1;0;70.58999633789062%
capitalism on steroids;1;0;50.0%
The limited skips and song choice is horrendous. Can't wait for them to add limited daily use too. an app with Bloated ego, absolutely annoying to use;1;0;94.5%
Bad app for online music;1;1;87.9000015258789%
"New update sucks btw. I just wanted to play my playlist as normal and the new feature here is they ""add extra song that fit in the vibe"" but the songs don't fit the vibe. Plus they play more of the new songs rather than the ones I put in my playlist! The original shuffle is apparently premium now and the hell I am not paying for that. UI of it is also bad, it's very confusing. Another is the adds there are just too many, literally after a few songs 2 adds appear.";1;0;79.3499984741211%
extreme premium based app , cant enjoy anything anymore 👎👎👎;1;0;62.709999084472656%
best to bad. annoying add;1;0;53.0099983215332%
"WORST SUPPORT TEAM! I need to update my payment details, but the system won't allow me to add a new card and the ""support"" cannot support. They kept telling me to update my details.... omg how frustrating!!! and no phone number to talk to a human.";1;1;92.19000244140625%
you can't enjoy songs without primium. i personally suggest ( Y music) you can easily get this app's APK on chrome. you can use this app without primium and you can also download songs . I suggest don't download Spotify and download Ymusic , you will definitely enjoy songs , this app is just an another option for non premium users of Spotify. you will not regret downloading this.;1;1;80.54000091552734%
"The latest update has removed artists' discographies from their artist page. As someone who likes to explore artist catalogues, this change will have me looking to move to a new platform. Complete and utter deal breaker. Spotify is clearly prioritizing an on-the-rails ""curated"" and now video heavy format vs. providing users with an interface that allows them to interact with music they way they want to. Deeply disappointed and will begin to figure out which platform is still supporting discogs.";1;0;68.11000061035156%
worst App;1;1;82.80999755859375%
atualização tirou a discografia dos artistas tirou o top 10 músicas deixou o aplicativo igual o tiktok;1;1;61.599998474121094%
newest update sucks. can't even see the albums when on the artist. thanks for making unusable.;1;0;92.68000030517578%
it became so trash with ads that it's not even a music app anymore more like a ad app.. i complied the time of ads vs the actual music listing time, it comes out to be per 1 minute of music playback, there is 38 seconds of ad.. terrible;1;0;78.37000274658203%
worst of the worst....I can't login my account again nor I can add other members In my family plan... it's like a paid but not able to use your service;1;0;67.61000061035156%
you just made your app worse.;1;1;69.93000030517578%
its really bore so many ads and keep trying to explore premium but the premium is not for me very bore app;1;0;88.79000091552734%
ads;1;0;75.0%
Nova interface horrível.;1;0;70.48999786376953%
Shows ad even after getting 30 minutes ad free music which itself comes after watching an ad . I think this app is for watching ad not for music . too much irritating very bad customer service only focusing on money by ad ! very bad .;1;0;83.54000091552734%
New update just got pushed, can't view songs or albums from an artist page. This must be a bug because there's no way the developers would do this intentionally.;1;0;67.95999908447266%
Why did the app take away the ability to view artist albums on their page? Who wants to go digging for that? Why make such a terrible update? What's wrong with this app?;1;0;54.91999816894531%
Worst application for music, you can't change songs without premium.;1;1;82.80000305175781%
nonstop ads;1;0;75.0%
failure don't use it;1;0;70.27999877929688%
why am I having to do the not a robot verification. It's ridiculous because I'm signing into my own profile. Your algorithm has gotten alot worse. It decided to put my daily mixes on permanent shuffle. Why I have no idea.;1;0;85.12000274658203%
worst app. and make our experince worst with its suggested songs;1;1;71.0999984741211%
Being forced to listen to the same ad 4 times in a row on an app I pay for is crazyyyy. edit: I'm not over this ad issue. I pay for premium (and have for the past decade). I'll get 2 min of ads, podcast for 30 seconds, then another 2 min of ads! I wouldn't mind ads if they weren't the SAME 15 SECOND AD REPEATED OVER AND OVER. l am all for the creator getting ad revenue. But Spotify NEEDS to fix the way they do them.;1;0;98.05000305175781%
people singing on the songs I'm listening to and being pests .;1;0;86.27999877929688%
Every time I leave the app (I don't close the app) and come back to it it puts me at the top of my playlist, having the scroll through hundreds of tracks to find the one I was listening to is tiresome;1;1;66.37000274658203%
Every time I try to open up the listening screen, the app crashes. How am I supposed to loop or shuffle in these conditions? 1 star until fixed. (Yes, I reinstalled and logged out and everything. Still not working.);1;1;76.08000183105469%
don't recommend;1;0;74.93000030517578%
too many ads and it keeps forcing me to buy premium which I can't afford. It kinda disappoints me.;1;0;90.52999877929688%
can't hear music peacefully unless you have premium....;1;0;90.44000244140625%
what have you done now where are the artists library's? what you have done now is completely unacceptable;1;1;52.4900016784668%
lahat nalang may spotify premium;1;1;60.29999923706055%
New update sucks. Why can't we see songs from artists or their albums;1;0;87.5199966430664%
The top songs and album lists have disappeared for artists so now I have to know the name of the song or google it to find what I'm looking for. Please change this back. It's infuriating and doesn't do anything positive for the user;1;0;56.93000030517578%
hate the new update;1;0;79.12999725341797%
Not playing songs without a premium;1;1;83.80000305175781%
my app is crashing nd closing itself when I play music kindly do the needful;1;1;91.4800033569336%
Bring back Premium Mini.;1;0;86.70999908447266%
👎;1;0;50.0%
very bad;1;1;74.83000183105469%
i HATE the new ui idk if its a bug or an actual change but bring the old ui BACK :(((((((;1;0;61.47999954223633%
POPULAR SONGS are just completely GONE from the site. once you click on an artist, there is now NO music to quickly play, cant see their greatest hits of popular song at the time. this app is seriously the worst it has ever been. The new ai push is absolutely garbage, too, 1/5 stars.;1;0;62.54999923706055%
"I pay for Spotify. When it gets updated I loose liked songs. It's song types like ""rock"" or country or something like that is completely random for what goes into it. I gave a very critical review of this app before but no surprise the review disappeared. I literally wouldn't use this app except the other one I like I have to pay thru the play store. Fix the app before adding new features. Randomly stops, switches songs, and removes saved songs.";1;1;62.150001525878906%
albums no longer show up on an artists page for some readon;1;1;87.66999816894531%
Kalbo;1;0;50.0%
more ads;1;0;75.0%
This is a very useless app, it doesn't even let you listen to songs as per your wish, it has become a beggar and always keeps asking for money, it is worthless;1;0;72.36000061035156%
new update removed the discography and albums option??? I no longer have on my end;1;0;75.25%
3 ads for 30 min break but after 2 songs one ads with (song will continue after break);1;0;94.63999938964844%
I dedicated 3 years to built my playlists with favorite songs and now all the playlist is empty!!! All the song gone.;1;1;57.63999938964844%
I don't download shyt, why on earth my data storage for the app is over 6GB?;1;1;77.26000213623047%
Used to love this app but it now works with ticket master and ticket master likes to do shady things to cheat people out of their money. currently dealing with them with ticket issues that I found through the link on Spotify. Choosing who to work with shows plenty about what you think of your customers. Genuinely debating on switching to YouTube music or something else instead. App has been getting glitchy and they work with frauds and take a potion of the cut.;1;0;61.16999816894531%
"new update with the ""create"" button is unbelievably stupid. UI designers for Spotify should be FIRED.";1;0;90.81999969482422%
money hungry;1;1;63.619998931884766%
After the new update I tried to play my playlist I made and instead only the recommended songs were playing;1;1;78.37000274658203%
anytime i open the app it always say offline even though my network is working fine other apps don't seem to have problem, how do I fix this;1;1;96.19999694824219%
have to buy premium at the end;1;0;82.83000183105469%
baad because meny more advantages I am parsonally disappointed 😞;1;0;73.97000122070312%
too much add and long ads;1;0;88.36000061035156%
money hungry;1;1;63.599998474121094%
You go into an artist and you can no longer look through their albums and singles. That option has vanished. If that stays I'm canceling. They already remove songs I save from artists and it is so annoying to fingure out what we aren't getting anymore.;1;0;79.72000122070312%
Do not play song without premium;1;1;80.6500015258789%
cool new feature where you can't find or click on the band's albums. nice;1;0;52.689998626708984%
one of the worst apps I have ever come across literally I can't even choose a song of my choice if I am not a premium user seriously man how far these guys can go for compelling you to be a pro user ruthless;1;1;61.29999923706055%
no song selection very poor app;1;0;71.68000030517578%
I want to like but can't. 1) I have a playlist I want to listen to repetitively for coping (health issues) but they keep throwing in songs I DIDNT ADD!!! I need it for grounding 2) Also they say to listen to an ad to get 30mins free... and 3 mins later giving me ANOTHER AD. So unless you pay money (which you could've to just buy the songs and keep), then whats the point of the app? update: got an ad saying ill get 30mins for free after that ad. then they proceeded to give me 2 more ads. 🤦‍♀️;1;0;95.86000061035156%
So bad music and sounds;1;0;54.20000076293945%
I can't play the song of my wish, it is saying to take premium and pal pal song was vanished from my library and now I can't find it.It is showing only remix versions of pal pal not the real one.And ad problem is biggest problem;1;0;69.08000183105469%
"it's truly gone downhill in recent years, just full of ""updates"" no one asked for";1;1;89.55999755859375%
too much censorship;1;0;74.98999786376953%
this an app for watching ads Not for songs Take it seriously!!!! No clickbait.;1;0;76.19000244140625%
When I downloaded it at the first time I listened to a lot of songs and I am happy because this app does not take money, Then after that it must have been just 2 days when I pressed the song, then he gave the premium button, then after that I removed it and tied this song again and again pressed him, He again gave the premium button And he ran some other song in his place, then I hit another song search again same thing happened and My fear turned to the truth.;1;0;80.12999725341797%
Too many ads, and no comfort. Just pure irritation.;1;0;74.9800033569336%
Bhut bekar... Suru ke kuch din ye aapko ad nii dikhayenge... Jb aapko aadat lag jayegi toh ye Har song ke bdd ek ad dikhayenge... So interrupted;1;1;71.13999938964844%
I can't listen to what music I want anymore because of an update. Please fix this.;1;0;68.20999908447266%
It’s honestly frustrating that this app makes you pay just to skip to a specific part of a song. That’s such a basic feature, why is it behind a paywall? Sometimes I just want to hear the chorus or replay a verse, and not being able to do that without premium feels like a cheap way to force subscriptions. Really disappointing.;1;0;69.11000061035156%
You need to pay to pick the song you want to listen to,just have a job to have money SPOTIFY!!! You are greedy asf. Spotify,you have premium's just get money from the're;1;0;94.80000305175781%
I don't know what happened to the app! The songs play but there's no sound. I mean no sound on any device I connect to, be it the earphones or the device speaker. There's no problem with any other app but just Spotify. Please do something.;1;1;75.7300033569336%
The new Create button on the lower right is unnecessary, takes up too much space and should be removed. Bring back the UI before this week's update.;1;0;94.4800033569336%
As of today, my Spotify app keeps closing for no reason. I just updated it today. If anyone knows how to fix the problem, please share;1;1;84.08999633789062%
Stop changing the UI Who likes to retrain muscle memory every few months? I certainly do not! Consistency was thrown out the windows apparently. Look at the shuffle and repeat buttons on desktop and mobile - Why? Let's add a create button! Yeah, that will make the app perfect;1;0;67.16999816894531%
It is not so much good app, we have to take premium to download songs, if we made playlist then also we have to take premium to listen song linewise;1;0;77.05000305175781%
too much adds;1;0;81.6500015258789%
Every update makes the app less user friendly. get rid of the 'Create button' and stop pushing useless AI playlists/shuffle functions etc on users. WE DONT WANT THEM;1;0;68.47000122070312%
poor services after the plan;1;0;85.51000213623047%
too much add , first it was good now a lot of ads , I think everyone should hate Spotify for its ads and give 1 star rating else evrything is best;1;0;77.58000183105469%
Too many ads, can't play any song, any part of song, can't even skip the song after 6 skips, like I am bound to listen what they want me to listen....like without investing money u can't do anything....and after buying you'll get all these bare minimum things which are free on my other platform. duh 🙄 even some of the lyrics are wrong. so stupid app....never download it and if u do just delete it and go yt musica or any other app but not this.;1;0;77.91000366210938%
bhut jada break or primium ka Bina koi acha music nhii chalta ha;1;1;60.560001373291016%
yo ain't cool I work in a warehouse and I just heard yall taking system of the downs album off and we need that thing to keep working. so I'm deleting Spotify thanks;1;1;50.650001525878906%
worst only ads;1;0;50.0099983215332%
explore premium problem;1;0;60.59000015258789%
First it was good , but then it started putting premium in littrally everything. Like u can't even rewind the song . If you have made a playlist for yourself, they'll just add the songs of there choice , like what nonsense its called something like ✨SMART SHUFFLE ✨ . I HATE THIS APP NOW . IMPROVE IT MAN . NOT EXPECTED!!!;1;1;53.86000061035156%
Regularly promotes podcasts that contain obvious misinformation on my Startpage, barely functional.;1;0;51.720001220703125%
money hungry app;1;1;79.94999694824219%
🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬;1;0;50.0%
Won't even let me play my own song.;1;0;81.44999694824219%
ads every song change....annoying? yes.....So i pay for subscription.....now why the ads is still there when i listen to podcast??? this greedy app that is scamming user;1;0;79.55999755859375%
tumchya aaichya gandila app bnvl aahe ka gane aiun det nahi fkt adv. dakhavatat aai galayala banval ahe ka;1;1;91.55000305175781%
too many ads, cant afford premium. uninstalling;1;1;55.06999969482422%
the worst app to play music, it is UNUSEABLE if you dont have a premium account;1;0;53.61000061035156%
I donn`t like this app;1;1;58.20000076293945%
Sruti;1;0;50.0%
this app music thad class app Spotify my reting 0000000000% 📵don't use ❌Spotify ❌;1;1;89.56999969482422%
worst app;1;1;82.80999755859375%
I don't have a queue at all and I can't take my songs out of shuffle because it keep saying something about premium Spotify please fix whatever is going on with your app;1;1;85.41999816894531%
terrible app not only for listeners but for artists as well. Spotify is detrimental to music. Artists are underpaid, and smaller artists have to constantly get shut down by the algorithm, which stops many artists from having the capability to make a living out of their art. Listeners are constantly bombarded with ads. Spotify promises 30 minutes of ad-free listening but does not provide it. Listeners are unable to choose what song they listen to, which makes enjoying music nearly impossible.;1;0;96.2300033569336%
There are no recommendations in spotify. All my playlists created by Spotify are 90% my liked songs. Too bad;1;0;53.11000061035156%
I hate the fact that you have to buy premium to do everything;1;0;82.88999938964844%
slow;1;1;74.9800033569336%
there is a recent issue w the app opening. please address this bug which has been happening for about 2-3 weeks;1;1;92.22000122070312%
"REMOVE the ""+create"" button on the bottom right that took over the library spot, and stop shoving ai down our throats. If you don't want to remove the create button at least allow us to move or remove it. idk who is making playlists often enough that it was placed in the most easily accessable spot in the app, but remove it. nobody wants it there. ive dealt with your increased prices for years now, do not add sth like this, because itll be the final straw.";1;0;89.79000091552734%
"i cancelled sub and they stilled charged another month. the response was pretty much ""sorry bout your luck"". the app never functioned correctly.";1;0;64.88999938964844%
GET RID OF THE CREATE BUTTON ON THE BOTTOM FOR THE LOVE OF GOD NO ONE IS CREATING PLAYLISTS AND SUCH OFTEN ENOUGH TO NEED IT THERE (normally 5 star but God this is getting annoying);1;0;89.91000366210938%
it was fun using this app when it came to the market but now I don't even like seeing this app on my phone and you guys already know the reason;1;1;52.04999923706055%
👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽😠😠😠😠😠😠 You've crossed your limits. Why can't I choose and play songs? 😠😠😠😠😠😠👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽;1;0;87.16999816894531%
trash boated app, overcomplicated to just simply play back audio.;1;1;77.0%
Too much ad ! I think the app creators are Hungry for money. Do something guys im tired of your new ads on every next song. Resolve problem and focus on customer needs you are irritating us if we gone that to whom you gonna give ads huh?;1;0;82.8499984741211%
I paid my premium subscription but when I opened the app it doesn't register as premium I feel so scammed rn;1;0;85.0999984741211%
it was the most beautiful fentastic app for spotify;1;1;79.2699966430664%
Too much Unnescesary Ads;1;0;83.33000183105469%
brah if I get to listen ad free for 30 minutes I don't want an ad immediately after 1 (one) song 😭;1;0;95.23999786376953%
