review;score;Topico_Dominante;Porcentaje_Similitud
Very very bad experience. cant change payment method.cant login.very slow app.;4;2;55.439998626708984%
Music randomly stops playing since last two updates, it's a shame I'm now switching to Spotify after using Apple Music for years;4;0;42.290000915527344%
its a really great app with amazing sound quality, just wish they could bring the kareoke mode to android as well but overall great 👍;4;0;38.18000030517578%
Sound quality is superb .;4;0;83.33000183105469%
Super;4;0;66.66000366210938%
Should be updated same as Music on iOS 17;4;0;53.33000183105469%
Good for android and ios;4;0;82.58999633789062%
Logging out is never an option. Cos when you do, getting back in is very difficult;4;1;88.69999694824219%
i wish you could bass boost the music other than that great;4;1;50.279998779296875%
music quality for the price point is absolutely awesome. Also the lyrics are aesthetically pleasing. App sometimes take a bit longer to open compare to other streaming apps.;4;0;56.02000045776367%
Doesn't have all the songs or artists that I like;4;1;82.98999786376953%
My experience so far has been amazing. Bringing apple music to Android users is a great initiative. Thank you;4;0;92.20999908447266%
Please add a way to disable Dolby atmos from now playing screen, some songs are not mixed for Dolby atmos properly.;4;1;55.58000183105469%
Perfect on Android but note that if you also own a wear OS device then it's not available there. For seamless music on Android as well as wear OS device like galaxy watch, spotify and youtube music are much better.;4;0;65.58000183105469%
The issues with the payment has been fixed 😍. Still the recap or highlights is very laggy for me I am on Android 11 (OPPO Reno 2f);4;2;59.630001068115234%
This is a regular music platform, nothing too much about it. I like how easy it is to find songs that you're not sure what the name is and there's an easy layout. (It also doesn't have ads, but it is a paid service) However, I don't like there's always an extra seasonal genre before your favorite ones, but that's a small bug to chew. I also would pick at if you click on a song it immediately plays it over and over again, unless you intervene,which has made me more familiar with a song or two.;4;1;87.55000305175781%
Best music app but in purchase, best hi res lossless audio with 360 degree spital sound and Dolby Atmos supports with comparable audio device and phone. Really awesome 👍👍👍👍👍;4;0;77.69999694824219%
Great;4;0;66.12000274658203%
Its better than every music streaming services out there, As far as i consider. The only reason I am giving it a star less, is because, it gets glitchier some times. It did take me a lot even to buy the subscription. Other than that, the music quality is just superior...;4;0;53.75%
Not as good as Spoty but it works good enough.;4;0;50.720001220703125%
Very good;4;0;66.66999816894531%
The app has some minor bugs, at least on my Android device. The UI needs to be more user friendly. Apart from that the music quality takes away the award from Spotify. A normal user probably wouldn't notice the difference between Spotify and apple music audio quality but an audiphile definitely would.;4;0;70.13999938964844%
Can you introduce Sleep Timer Feature for better and immersive experience;4;0;43.349998474121094%
Great app. But sometimes crashes;4;2;55.20000076293945%
4 and a half stars;4;1;77.29000091552734%
Gio ok hon truoc kia nhieu roi;4;1;66.66000366210938%
Paint me, paint me and pink and me. Yeah, Lord dagle Laura David right Dale Diego, like a bagel, something like that praising the storm right a champion. Alan Jackson, when the world's gonna roll my Spanish. Spanish spanish Spanish spanning no spinning, yeah, that's it.;4;1;92.95999908447266%
This app is one of the best in terms of quality, but the bugs are absolutely a joke! Even with the fastest connection available, I still get the error message. Please, fix the bugs...;4;1;72.01000213623047%
Would be 5 stars if it played lithium by nirvana literally the only song it has a problem with it wont play at all;4;1;91.55999755859375%
Needs more songs like ready aim fire imagen dragons Other than that really good;4;1;44.939998626708984%
Recent updates made the Bluetooth connection with my car to stop working Edit: app is fine now, 4 stars;4;2;94.0%
Update: Greatly improved though not perfect on my Droid. I really love Apple Music and it's completely underrated ability to upload music from your personal collection into icloud for seamless use on Music. Original Review: Terrible. I have to keep going back to old versions just to play music. I am paying for a subscription that I cannot use. This is completely unacceptable.;4;1;54.88999938964844%
Apple music is a great music platform. I've been using the app for year on my android with absolutely no issues just until around May this year. The app stopped working with normal cellular data (keeps saying I'm offline even though every other app that uses cellular connection works just fine) but will work once I connect to a WiFi. I've restarted my phone, cleared cache/data, uninstalled and reinstalled... Everything proves abortive. I'm music starved and it's not nice. Please do something.;4;1;56.15999984741211%
good;4;0;66.66999816894531%
why does it keep deleting my music?!! why do I have to keep downloading it over and over and over seriously f u;4;2;55.029998779296875%
There are minor glitches;4;0;76.18000030517578%
The app has become more stable. Recommendations are getting better. Sound quality is amazing.;4;0;81.62000274658203%
Good 👍;4;0;66.66999816894531%
Apple Music is so much better than Spotify, SoundCloud, Tidal, Deezer, and YouTube Music, the UI is so clean and it's so smooth no ads unlimited downloads, but the problem is you need subscription to use Apple Music (Apple One/Monthly Subscription) you can't modify or hack the app because it's server sided, but still thank you so much Apple for Apple Music, please add high schools in Philippines because we are in low budget and try to add subscription per day and per week for low on budget user;4;0;71.16999816894531%
Yeah apple music sound quality is amazing, it's support lossless and hi-res lossless audio quality with Dolby support. If u have wired connection, highly detail audio quality but if u need for amazing playlist, u will be little disappointed. But app is superior for audio quality. Manly for app dev, Please more optimise ur app and little bit ui polish. Its a amazing app for streaming music.;4;0;66.05999755859375%
Except renewal experience everything else is top notch.;4;0;57.880001068115234%
Overall good. Download: 4/10 Kept failing Loading: 6/10 Also failed Menu: 10/10 Looked normal Speed: 1/10 Didn't really try to load.;4;1;62.5099983215332%
App works well although the iOS version is more coherent.;4;2;74.45999908447266%
It not working for ne;4;2;66.66000366210938%
What does the plus sign in a circle with speaker symbol next to it do on Android notification widget? I cannot figure it out. I'm using a S21 plus;4;1;62.119998931884766%
fonts look ugly, please improve the recommendations;4;2;66.3499984741211%
no DAC support on Android;4;0;83.05000305175781%
Very good;4;0;66.66999816894531%
Initially I thought the app was glitched since it's on Android as it doesn't renew payments anymore so has to fill in Money on the Wallet via iTunes desktop and works well. Music sounds amazing. Some minor non Apple Android Ecosystem glitch still happens like for eg. It doesn't open Replay on app but does on Desktop, likewise. Otherwise overall a great Apple Music experience on the app. Music lovers would be super happy if they have Atmos enabled speakers/earphones.;4;0;57.66999816894531%
Nice;4;2;66.66999816894531%
please fix the favourite button UI margin;4;1;45.97999954223633%
Love this app, I got it when I switched from IPhone to Samsung years ago, and didn't want to lose the thousand plus dollars I had spent on iTunes prior to Apple music subscriptions- I can find most music on here though they have recently been censoring and removing songs that are too free speech expressing...;4;0;54.34000015258789%
Love the great audio quality! Makes a huge difference in quality for me!;4;0;63.33000183105469%
Very good;4;0;66.66999816894531%
Good application and service from Apple, but i wish if they could design more widgets because i don't like the current ones;4;0;46.59000015258789%
Q tnx you, t c c jiy hut I Text you copy will automatically show hereText you copy will automatically show hereSlide clips to delete them;4;1;91.58000183105469%
Beta;4;0;33.33000183105469%
not the best algorithm (unless you play the station customized for you) but I absolutely love the interface and UI. Simple. Clean;4;1;43.41999816894531%
Been updating my review over the years, it's been improving. Still has some bugs here and there but it's better;4;1;63.040000915527344%
Have not downloaded ot YET!;4;1;77.45999908447266%
Wonderful experience;4;1;44.369998931884766%
Magic sounds.;4;0;66.66999816894531%
Purposely botched to not behave well with other android devices. Algorithms for what to play next based on what's playing need work. Love the quality of music.;4;2;46.970001220703125%
Working like a charm. However, why the update changed the quick access buttons on lock screen from play cycle (repeat, repeat 1, repeat all) to shuffle and to favorite a track??? That's 1 step forward 2 steps back;4;1;81.7699966430664%
missing features that are available on iPhone;4;1;61.36000061035156%
Please improve Android auto experience and UI. It's impossible to search songs on Android auto.;4;2;80.68000030517578%
This app needs a scroll slider on the side while in editing mode of playlists. That would make it 5 stars;4;1;67.83000183105469%
Sound quality isn't bad. Needs work on music recommendation algorithm. Also, can't I just wait for the music I'm playing to load when the internet connection is bad? It skips to the next song in queue when it doesn't load for a few seconds. Why are you deciding what song I should listen to?;4;2;41.88999938964844%
Lossless options are super cool also the suggestions are getting better and better which I like with just some minor bugs like the downloads option doesn't show up even if it's been selected to show!! 🤨;4;1;62.849998474121094%
the best music application anyone can get 😍;4;0;79.33999633789062%
Nice app;4;2;72.62000274658203%
Excellent audio quality, song selection, and easy to upload my own music as well. However, some sign-on services do not work well, refusing to let me sign in for third party apps on Android, while my wife easily does on her iPhone.;4;0;41.779998779296875%
App is very buggy on the android.;4;2;77.5999984741211%
What does this have to do with Disney plus;4;1;66.63999938964844%
Too slow.It's bothering.;4;2;66.6500015258789%
Not compatible;4;2;66.55999755859375%
can't download all my library for offline listening in one click;4;1;62.18000030517578%
Apple Music is by far the best sound on Android for audio. Even without using an equaliser, its still very bassy which I love. Has access to loads of songs and moving album art which I think is a neat addition that other music services do not offer. The only issue I find is that because Apple Music downloads songs at lossless rate, the file size can be quite high. This means that your phones cache grows if you don't download the music to your device and slows. Still a good app for music.;4;0;49.880001068115234%
Installed it on my android for lossless music.and I am loving it;4;0;49.16999816894531%
good app;4;0;76.4800033569336%
Getting better;4;0;75.58000183105469%
audio quality is really good competative with other platforms. slightly glitch and slow while playing first song. I'm pixel 8 user.;4;0;62.40999984741211%
1day;4;0;33.33000183105469%
My library isn't showing up anymore. It's blank. All the other things show up though (Listen Now, etc). Please fix this.;4;1;69.8499984741211%
"Please add an option to go Album in ""View Option""";4;1;91.33000183105469%
Everytime you change or go and make any changes to the app it get more confusing, can you please undo the new update you just did?;4;1;64.80000305175781%
Apple Music is a good music app with that takes quality over features. But unfortunately apple acts like they do not know how to make apps for other systems. I can't even reinstate my subscription through Verizon because it won't launch the app.;4;0;74.20999908447266%
Belum terlalu matang dalam hal personalisasi untuk pengguna, memang kualitasnya bagus, setingkat lebih bagus daripada Spotify. Untuk library jumlah keragaman music dia superior, namun podcast lokal kurang, dan kenyamanan antar muka kurang banget. Seperti contoh crossfade atau lirik.;4;0;82.91999816894531%
Good;4;0;66.66999816894531%
Best investment;4;0;66.66999816894531%
I personally love the app, The app offers a streaming service fluid that doesn't stick to launch, its speed is something really positive, but there is something that l would change, It is its appearance, l believe Apple apps are always simple in comparison to Android Apps. IOS puts more emphasis into the system than the appearance, which is something that OIS should work more on it.;4;0;52.43000030517578%
This app is actually really good, but it needs to have Google TV and Wear OS integration as well.;4;0;74.7300033569336%
Please add true loseless audio support through USB DACs for bit perfect playback using the new API (AudioMixerAttributes) introduced in Android 14, to bypass the internal resampling;4;2;44.380001068115234%
Update(8/7/24) - The UI is clean, sound quality is superior compared to the competitors, nice lyrics viewer and curated playlists are nice. The cons include bad Windows-android client synchronisation, Incompatibility to change playback devices like on Spotify, mediocre daily recommendation system (except for public playlists) and no app support for linux.;4;0;41.56999969482422%
The latest update has it reverted back to what it was a few months ago... full of bugs!;4;1;82.26000213623047%
tts commands from Google to this app almost never work. I know. it's an apple app with android what should I expect. otherwise good app works really well;4;2;47.02000045776367%
Probably my most used app, love it, but why is there no 'add to queue/play last' button, only a 'play next' button. Really annoying as I used to be able to queue up a day's worth of albums, but now I'm having to write them down when I think about wanting to listen to them! Haha. Let's get this fixed please!!!;4;1;66.3499984741211%
It plays music ,video video;4;1;85.19000244140625%
amazing enjoy the features a lot especially the lyrics lighting up and synced. recommend it to everyone;4;1;51.279998779296875%
Sounds better than Spotify, but does come with some disappointing and annoying bugs, would still recommend.;4;0;59.22999954223633%
This app never display normal on my phone;4;1;88.4000015258789%
I love it, but lord auto play is so 2 faced like one day it works the next it doesn't;4;1;49.439998626708984%
Mich;4;0;33.33000183105469%
There no option to turn off DOLBY ATMOS for Android users ,but it's present in IOS users,add this feature in next update;4;0;51.16999816894531%
Iko fty;4;0;33.33000183105469%
decent music client. Although it doesnt support editing smart playlists, unlike its macOS counterpart.;4;1;49.380001068115234%
Aufull;4;0;33.33000183105469%
Just make the volume a bit louder;4;2;83.12999725341797%
Dd St err I got redse for yoeeyvdewdseu guys x r Drew wdy are eewtd seen eas dying ear xd see aa return dse;4;1;77.66999816894531%
The app is best for music listening, as well said as 'lossless music quality.' The only problem I had was creating an account at start. It should have been easier.;4;0;69.0%
Nice;4;2;66.66999816894531%
Great Experience;4;0;51.439998626708984%
"Overall the sound quality is insane, amazing how much lossy cuts out. I'm no audiophile but the subtle differences is shocking, just having that bit more resonance. Only downside and not a deal breaker is lack off ""Spotify-esq"" connect feature for Amazon Alexa/echo speakers, the skill lets you play stuff by voice but would be nice just to select from a device and stream to it, not sure it streams lossless to Alexa either as it doesn't show the lossless symbol on Alexa app.";4;0;53.43000030517578%
Can't verify student status. Can't add payment method. Had to open the web for these things.;4;2;63.79999923706055%
Lossless audio keeping me here but limited options of utilising it Electronic selection is increasingly very good, keep it up with the mix albums and sets Android back button goes back to main screen and not the previous window! VERY annoying;4;1;58.459999084472656%
"I'm not one who usually leaves a review, but I am slightly annoyed enough to write one. I love this app, on both iPhone and Android. But the last update took away the ""play last"" option. Kind of annoying.";4;1;58.150001525878906%
When it works, it's fantastic. The last few updates however have been buggy and on my s8+ app crashes and songs cutting out have been more frequent.;4;2;93.38999938964844%
@.2e.;4;0;33.33000183105469%
autoplay doesnt works if i play music from search and the music already downloaded (in previous version, music will shuffle to outside playlist);4;1;52.439998626708984%
I do what is that calleed on this picture hand drum;4;2;44.29999923706055%
new;4;1;66.66000366210938%
i use apple music on android. i switched to apple music because of its clean and minimal ui and losless audio. the experience is overall great but there are few things which needs to be fixed. first, when i favourite any single, it consider it as an album and add it to the album section of the library. secondly, after the new november update, whenever i click the title of the song to go to the album, it shows network error, so i have to go the artist and then to the album from there.;4;1;54.93000030517578%
a veces se traba, pero todo bien 👍 jaja;4;1;86.6500015258789%
is this supporting the new bit perfect mode of android 14?;4;2;71.75%
One Word - Amazing. Except for the periodical crashing down.;4;2;62.18000030517578%
Nice one;4;2;77.05000305175781%
would be 5 stars but they do throw in the occasional random song that is no where close to what I listen to. like not even in the ball park. the algorithm is better then all other music apps I've tried. they also pay the artist better then most. from what the internet says. you know it has to be true if it's on the internet. ha;4;1;54.189998626708984%
I love this apple music,but it is kinda hard to make a playlist;4;1;78.9000015258789%
I can't listen to music while on the phone;4;1;77.9800033569336%
The app should have feature to share lyrics to whatsapp and other social media platform;4;1;50.65999984741211%
This update removed auto play songs. Your app no longer autoplay new songs once the current one stops.;4;2;62.310001373291016%
Very good platform for excellent songs;4;0;66.76000213623047%
very good music;4;0;77.48999786376953%
Best of them all!;4;0;66.66999816894531%
Great app.;4;0;76.19000244140625%
Doesn't sync all of my songs and playlists from the desktop client;4;1;55.380001068115234%
I got this app because it was free with my Version Plan and I am disappointed. Everything seems to be well organized, but the point of this app is to listen to music and I cant seem to do that. I've tried everything I can think of. To be truthful I would give this 0/5 stars if I could. Edit: The issues I had were resolved in the next update from my original post date. The app is working well as of Nov. 2023, but I wish there was Apple podcast for Android.;4;1;42.18000030517578%
So yes I was installing this app and tried making an apple id but the code for verification on my email is not sending in my notifications.. was there something wrong? I'm pretty sure my wifi's signal is strong;4;1;56.5099983215332%
Goog;4;0;33.33000183105469%
"apple music only needs two features to be perfect: a ""block artist"" button, and a ""hide song"" button";4;1;73.63999938964844%
Awsome;4;0;66.58999633789062%
Cool;4;2;66.66000366210938%
Zuuu;4;0;33.33000183105469%
La aplicación para tabletas debería poder ajustarse a toda la pantalla para poner las letras de las canciones;4;1;92.58999633789062%
have some connectivity issues often;4;2;59.86000061035156%
Good app. But I'd like it to provide bit perfect audio, bypassing the android resampler.;4;0;60.75%
Igbo;4;0;33.33000183105469%
Give the google version the same karaoke functionality as in the iOS version, and I'll be tempted to give it 5 stars.;4;2;67.36000061035156%
Seems like it's always updating. Won't let me download music;4;1;80.19999694824219%
Amazing sound quality and an amazing pricing. The only thing that is off putting is the algorithm, it doesn't have that much of an engaging algorithm like other music apps (if you know which one im talking about);4;0;62.84000015258789%
Great sound quality. Consider adding a feature that allows android phones to play on Apple Home Pod.;4;0;72.58999633789062%
Incredibly superior to Spotify thanks to lossless audio, and better than Tidal due to ease of use.;4;0;91.5%
Good;4;0;66.66999816894531%
Better.;4;0;64.31999969482422%
If you guys can enable which songs or albums we can choose the download quality for each respectively;4;1;61.150001525878906%
This app is great. The transitions is the best feature. I use this on Andriod and i havent been able to log onto my Apple Music since the start of June because i updated my iPad the same day. Please fix this;4;1;71.38999938964844%
Why is Apple Music available for android 😂?;4;0;86.19000244140625%
Switched from Spotify to this and im loving that i can find all my favorite songs on here only thing its missing is a dark mode. Update 11/14/24 - After trying multiple music players and even going back to Spotify I came back to Apple music. Unlike Spotify or YouTube music, Apple music offers Hi-Res lossless audio and that's what won me over. Some issues are the playlist suggestions aren't as good as Spotify and you can't import your local music without a PC. Still it gets a 4.5 outta 5 for me.;4;0;48.18000030517578%
Thank to this app i can't get all my favorites music and I love the design of the app;4;1;55.2400016784668%
Ups and downs, thankful I can keep my music transferring over;4;2;45.31999969482422%
after the update some songs are not playing;4;1;80.94000244140625%
This new app is full of trash, the update is so annoying, like I'm tired of downloading a song and go offline to find out the song is missing nothing would be in my library, after waisting a lot of data, I can never recommend apple music to anyone 😔 I'm sorry to say that.;4;1;79.55999755859375%
"audio quality is superb! but soooo hard for making focus playlist😭 I hope apple music can be ""easy"" for us to making focus playlist, thank u!";4;1;47.779998779296875%
All of the music app I think this is the best app I have ever seen its provide lossless music it's very clean and freshy vibe do you hard core music lover I think this is the best app for music but in music suggestions it's improvement because not give you good suggestion in songs.;4;0;64.9000015258789%
bring back the like button which then generates similar songs. shuffle is too repeated.;4;1;91.44999694824219%
This is my go to music app. I really like the layout and the vast library. It's not perfect but it's pretty damn good. I'm not sure if it's the latest app update or the One UI 6 update but the continuous play after an album finishes doesn't work;4;1;47.7400016784668%
classic house;4;0;33.33000183105469%
UI can be much improved and fluid;4;0;85.93000030517578%
Have some bugs to fix but overall it's best choice 👌;4;0;40.380001068115234%
Awesome, recommendations are decent, quality is amazing and crisp.;4;0;75.69999694824219%
This app is great! I am glad it is avalible on android but sadly there is no Apple Music Sing vocal slider...;4;0;81.58000183105469%
It is good but you have to have internet for streaming not cellular data.;4;0;46.79999923706055%
Nice;4;2;66.66999816894531%
Apple music, you can do better. What is so difficult to introduce lossless & dolby music streaming via cromecast? You guys are limiting your market. I love your music platform. it's the best, but please consider introducing lossless streaming via cromecast.;4;0;76.62000274658203%
buggy sometimes, but it works.;4;2;83.31999969482422%
"When using an Honor X8a tablet with Android 14, connected via a Type-C to USB-A cable to an iFi Audio Zen Air DAC for streaming Apple Music, enabling Hi-Res Lossless audio works initially. However, if you close and reopen the Apple Music app, the audio no longer streams to the DAC until the tablet is restarted. This issue does not occur when streaming standard Lossless audio; only Hi-Res Lossless encounters this problem.";4;0;78.12999725341797%
This app is so amazing and good all the time;4;1;53.150001525878906%
App doesn't load albums page. If something's not on an artists main page then I guess I'd better know exactly it is I want to search for;4;1;74.61000061035156%
Amanda Bucwa;4;0;33.33000183105469%
Payment portal doesn't even work;4;2;81.58999633789062%
Music suggestions and algorithm can be improved. But for quality of music it's amazing.;4;0;65.05000305175781%
info icloud and device;4;1;57.83000183105469%
Love the app, just wish u could add any songs u want, there are some songs that are blocked from playing.;4;1;94.26000213623047%
It's a good app for learning how to sing, it also have lyrics, but the on problem is that you're going to pay for it and still use data to see the lyrics;4;1;77.22000122070312%
"It has...decent UI and is easy to use, but.. I had a SLIGHT issue when trying to play my music. This is probably a bug, but when i tried to play the song ""Whatever It Takes"" by Imagine Dragons, it kept playing ""Absolutely Anything"" by CG5 instead- Is this a song library issue?";4;1;71.11000061035156%
It could not play;4;1;77.69000244140625%
its great but it always takes good music off and some artist arent on there, for example MALICE MIZER and other songs.;4;1;53.619998931884766%
🔥;4;0;33.33000183105469%
great app. appreciate the high quality audio but the UI could use some improvements, especially with the queue;4;0;58.189998626708984%
some missing features on Android auto. the song recommendations has scope to improve compared to YouTube music. audio quality is awesome. worth for the price of 149₹ for family plan;4;0;70.41000366210938%
plzz add split screen and pop screen in I phone 13,14,15 and 16;4;1;88.47000122070312%
where does Apple music store the songs that I download? I want to copy them to my other computer and maybe burn a CD.;4;1;68.79000091552734%
Good;4;0;66.66999816894531%
It's been great for the time I have used it. I wish it'd have a sleep timer option - this would be awesome. Thank you for adding the sleep timer 👍🏾 Something else: please introduce a 'volume leveling' option. Some songs are low, others high forcing one to keep adjusting the master volume on the device/stereo. It is not only frustrating, but also annoying. I've sampled Spotify which has this feature & it's a relief. If you don't fix this problem I'm migrating to Spotify.;4;1;45.459999084472656%
if it won't stress me, I love it. Apple music is so cool and so stress-free to use. As a music lover and have use all the music streaming app, if it's not Apple music, then it nothing.❤️❤️;4;0;71.22000122070312%
When I play my music offline most off my songs won't;4;1;85.37000274658203%
Best experience;4;0;51.79999923706055%
Overall the app has improved over the last several years for Android. Main thing I'm looking for now is to add podcasts and/or audio books, to round up the ends that Spotify brings over Apple Music. If it weren't for audio quality being superior and having to reconfigure playlists I've had for quite a few years, I'd consider Spotify just to add podcasts & audio books to my access.... here's to hoping these could be new features on here sometime!;4;0;43.900001525878906%
I love this app. I had to give it a 4 due to not being able to see the credits for the song/albums, and it seems to freeze a bit.;4;1;61.11000061035156%
Amazing!;4;1;65.41000366210938%
It's good. What I'd like is volume normalization between songs. I'd also like the ability to clear what Apple Music thinks my preferences are based on an old iTunes library I had. My tastes have changed since then, but AM personalized playlists won't get the message. These are artists I have never listened to on AM, they were just in my old library on my PC.;4;1;73.48999786376953%
Good enough 😉😊☺️😘😊😉😊😉😊😉😊😉😊😉😊😉😊😉👍😉👍;4;0;53.540000915527344%
I'm mainly an Android/Google user, but I've been using Apple Music since the early 2000s. I think their algorithm is better than Spotify's and you can watch videos on the Apple app that you can't do with Spotify. Apple should put their podcasts in Apple Music so I don't have to use another app like Spotify just for my podcasts! The only Apple product I would buy is the iPod but since there is an app for Android, I sold that iPod. I don't have any major complaints.;4;0;68.94999694824219%
Add timer please;4;1;81.37999725341797%
It's pretty good;4;0;75.04000091552734%
"Fast and sweaty and sometimez toxic operator gameplay with the small insignificant gift of a downed operators PAY2WIN skin AND PRO-tuned 15 min RESPAWN cooldown time which is quick timing when it comes back around to ya lady mates insured weapon's slot which will unlock permanently after i complete the control tower entry glitch The ""DILLIGAF"" mentality and attitude I have when it comes to completing missions seems to work except for that when they see my Neanderthal caveman features and rage";4;1;47.86000061035156%
Great;4;0;66.12000274658203%
Ow Ki;4;0;33.33000183105469%
Wonderful sound quality and ui quite stable just a few bugs that generally annoy me but Apple Music still is far superior to Spotify. The bugs I have with the app is music randomly undownloading, skipping songs when having trouble with internet, putting stream other download and the app crashing when more than 5 downloads are downloading at once.;4;1;45.41999816894531%
Apple music is good for audiophiles to listen musicin hi-res audio that Spotify doesn't offer with any subscription but there is a glitch in the playlist area that is just repeat the music for many times it is just frustrating for everyone and some time the quality of audio just go down for one song. Else this app is good just than that two glitch I found.;4;0;53.38999938964844%
App fails to stay open for than a few seconds since the last update (May 2023). It was working fine before. Needs a fix asap;4;2;81.25%
Far better than Spotify ❤️;4;0;82.11000061035156%
Works really well but there like a little bit of adds;4;2;91.19999694824219%
La aplicación se cierra inmediatamente al abrirla en Samsung Galaxy A5 2016 (A510M) android 6.0.1 Marshmallow;4;1;69.02999877929688%
Has been good to me for some time now, but recently, it would not allow me to play my music, which was abit annoying but I think after updating it itbstarted working;4;1;67.62999725341797%
I I like this music app;4;1;60.4900016784668%
It's a bit confusing as a regular spotify user but the sound quality is very good;4;0;74.83000183105469%
The app speed increased a lot with the last update. Thank you Apple. I'm loving this performance on my phone. Now, please, do the same with the Windows app and I'll give 5 stars.😌😌;4;2;52.310001373291016%
The Replay feature doesn't work as expected. It crashes when opened in an external browser. Additionally, some music is not loading.;4;0;44.380001068115234%
Take a long time to load;4;2;85.72000122070312%
not bad. actually switched to Apple Music cuz Spotify screwed me over;4;0;64.58000183105469%
I like the app so far. I just wish it would allow for you to automatically download music to your android when adding to library. Takes too long to download one by one.;4;1;56.2400016784668%
Bring payment method change option;4;1;60.7400016784668%
Works well;4;2;77.77999877929688%
would give 5 stars if I had a way to download all the music from my library at once smh. i just made the switch from iPhone to Pixel and I love it but none of my music is downloaded because I am too busy to sit and download every song haha. Love apple music tho;4;1;71.30999755859375%
Add a subtitles option in music videos please;4;1;87.45999908447266%
Broken experience, Going to Browse crashes the app after every 2-3 days, after which we have to reinstall (Mi 11x) UPDATE: it's mostly stable now. Works really well;4;1;54.970001220703125%
Best app to listen quality music love you apple;4;0;59.81999969482422%
It doesn't has my favorite game on here so that's probably why I give it one or for all five stars;4;1;91.02999877929688%
the app works well and is good at finding music I like, very easy to use. however I was bummed to find out that the karaoke feature is only available for iOS/Mac. Even though I was looking to switch to an iPhone, it felt kind of scummy that I can only access full features on some of my devices.;4;1;54.720001220703125%
Equalizer doesn't work other than not a bad app.;4;2;85.62999725341797%
W app...takes time to get around and get to know stuff but it is surely a W;4;1;69.05999755859375%
Yeah i like it;4;1;77.38999938964844%
Significantly better, more music-oriented service than Spotify -- but a surprisingly buggy, jittery app considering its developer. Improve the app's performance on Android and you've got a winner.;4;0;56.38999938964844%
I love the lossless audio in this, even the lowest quality streams sounds great.;4;0;72.01000213623047%
I would like to share my profile details with my Facebook friends. Spotify users can share their details, why can't Apple Music Users? Also, I would like to see Father MC's song '69' added to the app.;4;1;81.79000091552734%
player can be improved;4;0;76.01000213623047%
Nice music streaming service, smooth animations with intriguing UI, and high-quality audio. I just wished the music could be downloaded one after the other and not collectively that will be so nice for not having download error if mobile data finishes or WiFi gets disconnected. And I'd like it if I could port my favourite music from other streaming apps. It'd be really appreciated if the issues are fixed.;4;0;45.43000030517578%
"Por favor metan la función ""SharePlay"" para android";4;1;66.93000030517578%
That's crazy bro🔥🔥🔥🔥🔥;4;1;44.81999969482422%
It already good quality sound!;4;0;72.81999969482422%
How do I link it to a djay app????;4;0;60.150001525878906%
sound is very clear. I like it.;4;0;59.52000045776367%
4735This app is good luck luck with my phone phone;4;1;66.87000274658203%
Good Bbb;4;0;66.66999816894531%
"Please bring back the ""PLAY LAST"" option";4;1;72.97000122070312%
good app overall needs better recommendation system and easier to setup for non apple users;4;0;83.80999755859375%
HI RES LOSSLESS SUPPORT REQUIRED;4;0;86.66000366210938%
Great 👍;4;0;66.12000274658203%
Search function is not intelligent like YouTube music, you have to know the song or album spelling exactly. Less playlists compared to YouTube music. Lossless audio is a big plus. It's a bliss to listen with my KZ iem, exceptional audio quality.;4;1;52.81999969482422%
Great app;4;0;76.19000244140625%
amazing;4;1;65.4000015258789%
App needs lil UI enhancement rest everyone knows about the quality of apple music. No doubt this is the best app out there for music.;4;0;87.66999816894531%
A rasgos generales, apple music me parece un excelente servicio, claramente podría mejorar algunas cosas como: - no existe control entre diferentes dispositivos (por ejemplo controlar la música que se reproduce en la tv con el celular) - Algunas portadas se ven en mala calidad, lo cual en lo personal me resulta un poquito molesto. Fuera de eso apple music me parece de lo mejor que hay en servicios de streaming de musica 😇🙏;4;1;91.19999694824219%
Great sound quality but the UI needs improvement. For example, instead of complaining about another device being used at the same time. Why don't it let me control that other device in the app? There's a reason why I'm listening on another device....;4;2;34.9900016784668%
I don't know why my cellular data can't connect to my Apple music, it only works for wifi even after going through my settings;4;1;81.58000183105469%
Wonderful for playing music;4;1;80.12999725341797%
Good quality, but hopefully improve the algoi;4;0;68.30000305175781%
make this app ui better and some time I face some technical glitches but the song quality is best;4;0;58.11000061035156%
Is a good music app, but... I'm unable to actually buy the music and add them to my library to further support the artists and musicians. Streaming their music does not pay as much.;4;0;60.90999984741211%
Not such optimal for android as for IOS.;4;0;75.86000061035156%
So far so good ...if you know.then I guess you know then won't yet;4;1;67.33999633789062%
The new update sucks. Give back the previous version in which adding songs to a playlist far easier;4;1;78.5199966430664%
Good experience till now. When will we have it on wearos?;4;0;39.04999923706055%
Awesome;4;2;66.66999816894531%
Kijk;4;0;33.33000183105469%
Streaming problems..... It would stop playing put of the blue.....and buffer till eternity I think it keeps crashing in a way because I would restart the app but still doesn't play anything.... thought it was my network but it's not because other apps like YouTube work fine ...but this app is starting to disappoint me ....and have been using it for years....I took away one start from the 5 I usually give ....until the problem is fixed;4;1;73.51000213623047%
Please repair the app in keeps crashing since the latest update especially when listening to stations;4;1;61.099998474121094%
with the latest update - there has been issue with favourites and the new music mix playliyt doesn't get updated like before every Friday;4;1;81.80999755859375%
