review;score;Topico_Dominante;Porcentaje_Similitud
Please add the loop feature again plss.....;3;2;52.27000045776367%
👍 👍 👍;3;0;33.33000183105469%
the update getting worse;3;1;81.87000274658203%
more ads more more more;3;0;66.62000274658203%
ok ok;3;2;76.19999694824219%
"great, now Spotify made shuffle premium now, the point of this is— why make a playlist for the music YOU PICKED to be ONLY played, if you're just gonna add some random songs we don't even know—saying it ""matches the vibe""( ik it doesn't happen much often) but, it would've been ok if shuffle stayed free. but making it premium? not to be offensive, but only saying facts, first lyrics—i was alright with that, but AS SIMPLE AS A SHUFFLE BUTTON? greedy....";3;2;92.13999938964844%
hey Spotify or Spoti for short, why tf is my playlist I have on my alt or main accounts keep disappearing and won't let me play my favorite artist hmm🤨. explain(UPD) Spotify, when I mean my songs on my playlist are gone what the hell does that mean Im on the free service, I'm using your app, I'm not screaming at you, I'm telling you to help me get my songs for playlist back, I restarted the app, reinstall it all of that, and still didn't get my stuff back, and all or some songs are available;3;0;46.130001068115234%
it aiit;3;0;33.33000183105469%
to many adss and cant play previous song;3;2;76.02999877929688%
I love this APP. but I don't understand how can you give 3 months free premium and after registration it keep telling me try again. HMMMMMMMMMM;3;0;50.209999084472656%
this app is very good for music listeners;3;0;58.43000030517578%
lot of ads;3;0;77.7300033569336%
constantly changing Layouts and it's annoying leave it the way it is bring the hearts back so i know what my fav songs are. don't make the tittle of the playlist on the side of the pic LEAVE IT ALONE i want my music and i want it the way its always been i wanna find it. other than that love it.;3;0;95.80000305175781%
forcing smart shuffle is terrible. i don't want to listen to a similar song one after the other. i want random, and i don't want song suggestions cause i keeps suggesting songs that are already in that playlist;3;2;80.3499984741211%
Spotify is great but it keeps adding songs to albums that aren't in the albums. It's extremely frustrating.;3;2;92.30000305175781%
we have to pay and it doesn't show lyrics sometimes;3;2;85.81999969482422%
I pay for Spotify premium so I don't have to listen to the ads. Recently the app has started prompting me to access my Bluetooth which I intentionally have turned off. I looked for a help or feedback option under settings to let them know it is annoying and they don't even have an option to give them feedback. My main complaint about the app is that the search options are very minimal and there isn't a good way to browse for new podcasts. Spotify is better at recommending music than podcasts.;3;0;97.13999938964844%
autoplay is not working ... if I search and play a song it continuously playing the same instead of playing a similar song next. Spotify became frustrating these days;3;2;94.86000061035156%
use this app DAILY, love listening to music, have had premium for over 4 years. i need them to add a feature to hide album or single covers from my home page. i have a strong phobia of bugs, and sometimes artists like to use bugs for their cover. i cannot get rid of the picture and it makes it really difficult to use the app for myself.;3;1;81.13999938964844%
Ads are annoying. You keep showing us the ads to make us pay for the premium! I DONT NEED IT, JUST LET ME LISTEN TO MY FAVORITE SONGS! I used YouTube more than this! ads keep interrupting the songs!;3;0;52.41999816894531%
Excellent app - especially with Premium. However they should pay their artists more...;3;1;78.26000213623047%
Even with premium I experience pop up ads in the app.;3;0;88.37000274658203%
"Thank *** god, some UI changes. I thought you guys were dead at the Spotify HQ. Please sometimes give attention to your app. This UI is so outdated and not very ""flow-y"". You can do many things with this app, why not make it beautiful???";3;1;80.9800033569336%
"I've switched to YouTube music. I'm tired of getting ""30 minutes of uninterrupted listening"" just for there to be an ad right after a two minute song.";3;0;94.7699966430664%
Your app has a serious network problem. After working well for a while it suddenly have internet connection issues. Even with data on my phone, it doesn't connect or play any song. Every other app works on my phone except Spotify. Go fix this issue. reinstalling doesn't change anything. Fix it with the developers.;3;1;76.23999786376953%
It's a fine app that gets markedly worse with each update. Please provide options to customize the UI/UX instead of forcing everyone to relearn the layout every couple of months.;3;1;94.19999694824219%
it's good but not that good.😁😅;3;0;77.29000091552734%
many ads;3;0;77.66000366210938%
Not bad;3;1;65.8499984741211%
i can't play music anymore, always showing me I'm offline;3;2;88.25%
Too much ads;3;0;77.30000305175781%
There is a bug that dolby atmost setting always trying to be on, everytime I disable it, it will switched on by itself everytime I open the app. Please fix the problem;3;1;94.5199966430664%
at first it worked properly.... I Don't see the reason why you have my ads .... these add are ducking up with my dat;3;0;91.08000183105469%
I don't use it sorry;3;1;66.20999908447266%
Good;3;0;65.88999938964844%
spotify is really good with amazing playlists. The thing you have to keep in mind is for the best experience you need to get premium if you don't want to experience ads;3;0;94.86000061035156%
wish you could pick more of a selection while using free mode;3;0;70.12000274658203%
always i love spotify but sometime i don't like because the conditions of spotify;3;0;86.22000122070312%
i use this app so much but atp, i started to feel like everything needs money. i have premium but when i dont, it feels like hell, i cant skip the song, cant listen whatever i want. im not even talking about those ads, but i CANT listen the song? its so annoying. i searched for a better app but all my favorite songs etc. are on my spotify account and i cant make playlists and like all of those songs again.;3;2;64.36000061035156%
sometimes it acts like mad;3;2;75.5999984741211%
maybe reduce the adds;3;2;72.41999816894531%
Good option;3;0;72.63999938964844%
App keeps crashing;3;1;82.62000274658203%
when is shuffle actually going to shuffle? I know how to push shuffle lol. its when I shuffle my liked songs, it doesn't actually shuffle my whole play list just my most recent. And most times it will just replay the same 20 songs.;3;2;96.30000305175781%
why so many ads?;3;0;77.66000366210938%
A very good app but just please bring back the weekly premium that was pocket friendly and was affordable.;3;1;87.2300033569336%
Usable only as a desktop version. I always use Youtube Music if I want to play a specific song. Also, lots of tracks are restricted to play in specific EU countries - what a shame. Will I ever buy Premium? Never!;3;2;42.119998931884766%
Best money ever spent, but nothing is as boring as an update that involves a navigation change. some updates are just not necessary;3;1;91.2699966430664%
The thing about Spotify is that they will play an advert before the song and say you will have 30 minutes uninterrupted but after one 2 minute song they will have an advert and I HATE that please fix that really. the new problem is that if I skip a song, it stops playing completely. it won't play a single song until I delete and re-download the app. this isn't a joke, Spotify. seriously;3;0;51.40999984741211%
sad, rip freemium features;3;1;66.25%
Please remove the 'create' button at the bottom right. No one creates a playlist or a jam that often to justify that button, and you ruined users' muscle memory;3;1;85.5199966430664%
good;3;0;65.88999938964844%
look its good the adds is not good idea also some songs doesnt work;3;0;64.95999908447266%
great music and podcast player...except autoplay. I typically only listen to podcasts, but then after the podcast episode ends, it starts playing the same stupid song by Drake....I don't even like Drake or Nicki Minaj or any other autoplay. None of them are even close to the type of music I actually do listen to on Spotify. If this isn't resolved soon, I'll listen elsewhere.;3;2;96.76000213623047%
"New Review 04/2025: it's just getting worse. Corporate garbage coming on the ""radio"" and ""DJ"" all the time, pod player glitches excessively and marks partial plays as ""finished"" so it's hard to get back to where you were; in general: acquiring new bugs without fixing the old ones. Maybe they're ""features"" now...";3;1;91.62999725341797%
"it's alright,music recommendations for new music is garbage. just recommended the same thing over and theirs no ""not interested"" button.";3;0;38.72999954223633%
why is it forcing me to bye premium I can't even play a song chose of it fix it plss;3;2;89.04000091552734%
it's good app overall, but please can you make the android tablet display looks like in the web/windows app;3;1;88.56999969482422%
whenever I create a playlist and put songs in an order to be played, it doesn't play songs in an order but instead it chooses song by its own. For example after 1st song it plays song 5th then 8th, randomly by its own but other music players don't. why is it so?;3;2;82.58000183105469%
it's ok in terms of music 🤗🤗🤗;3;2;73.80000305175781%
unless you're willing to pay for premium monthly, prepare to get your eardrums blown out by Lowes ads regardless of what your volume is set on.;3;2;63.279998779296875%
"recent issue: intermittently can't add to queue. this has been going on approx 1 week. I frequently listen to podcasts and prefer to arrange my episodes in the queue. lately, I often get an error message of ""could not queue.""";3;2;95.16999816894531%
VRGEL PULISMAN;3;0;33.33000183105469%
good 👍;3;0;65.88999938964844%
Overall good but could be better. Create button on the UI is a waste of space, and is annoying to accidentally hit. When playing music on another device, it repeatedly asks to switch over to the phone. The search is now a mess. Searching specifically for an artist previously would bring them up. Now it's a collection of songs/albums/etc with the artist in the middle. Adds an unnecessary extra step. Adding customization for these features would be useful.;3;2;49.400001525878906%
If I already hate ads, why have an ad that advertises me putting an ad campaign on Spotify? I down vote it and explain it isn't relevant to me but every time I use Spotify I hear that ad. Give me $5.00/month forever and make me happy again Spotify. you'll get more from me in the long run with $4.99/mo than me not doing $11.99. and I won't have to worry about ads. How 'bout it?;3;0;96.13999938964844%
good but breaks 😔;3;0;65.88999938964844%
too many ads. they play an ad after every single song. they won't stop trying to get me to buy premium. aside from that pretty good app.;3;0;77.7699966430664%
after last update podcasts are not marked as finished, have to do it manually;3;0;80.91999816894531%
Great;3;2;64.66999816894531%
good;3;0;65.88999938964844%
Good to vibe;3;0;71.62000274658203%
Spotify is great, however, you only get six skips an hour, you can't choose exactly what song you want to play, you also can't go back a few seconds, and it's always on shuffle without premium;3;2;95.80000305175781%
For an app I'm paying for, it's very buggy. after 10 years I'd expect something better.;3;1;89.61000061035156%
I like this app but when they make a playlist for me and when i listen to them i have to listen to 4 adds and i get the same adds all the time and im tired of the adds i keep on getting adds saying i should get spotify premium;3;0;77.13999938964844%
I love the diversity of music but it really bothers me that I have to subscribe to premium to listen to whatever I want;3;2;83.05000305175781%
it doesn't like my phone and everytime I open that app to change playlist it refuses and continuously closes. fix this please other wise it's a good app.;3;1;94.30000305175781%
Downloaded songs facility should be given while playing offline without premium;3;2;91.20999908447266%
this app is really nice when it comes to music but in my opinion, and I prob speaking for others, this app has WAY TOO MANY ADS;3;0;93.58000183105469%
LOWER THE SUBSCRIPTION PLEASE 🙂;3;1;77.31999969482422%
this app really helps when I need to listen to some music while doing stuff like playing games etc. but what really annoys me is the ads it would be good to have premium like image your day is like great while listening to music and then a add goes and says if u don't want add just buy premium like I can't because I'm broke;3;0;54.040000915527344%
Updated the screen when you look at the queue and now it takes 3 times as long to add or remove songs from the queue. I have to add or remove a song, wait 3 seconds, then I can add or remove another one. if I do it too fast, the whole app will freak out.;3;2;68.33000183105469%
small issue the kid friendly version of songs isn't set to E but the regular version is;3;1;75.75%
needs a Playlist sorting option to organize the songs. in alphabetical order.;3;2;87.08000183105469%
there are many ads so I can't like it 😕?...........................................................;3;0;81.80000305175781%
appreciate it's music quality and song recommendations, but I'm getting irritated because it's literally forcing me to switch into premium,for example, not letting me choose songs to play for more than 10 songs I guess. otherwise it's pretty good;3;0;61.22999954223633%
3 stars because you can't play specific songs in a playlist without premium, otherwise good. use SoundCloud or something for mobile listening.;3;2;57.13999938964844%
🏨🏨🏨;3;0;33.33000183105469%
good but... when i play a song from the middle of a playlist and then exit the app to open whatsapp (for example) and then when i switch back to spotify why does it show me the benninging of the playlist instead of the part i was at? its annoying tbh, please change this 😭;3;1;69.05000305175781%
"This app would be better if you added an ""I never want to see this song/artist ever again"" button. Plus , I already have a version of this song, and you've played 3 different remixes by the same artist button.";3;1;55.790000915527344%
a música está parando do nada;3;0;33.33000183105469%
when u dont have premium its not good that u litreally have 6 skips an hour and ads come in 15 minutes between per song and that when you select an playlist or an album then they jst play an song thats not even in the playlist/ album;3;2;70.80999755859375%
It's good, yes, but it's been knocked down to 3 stars because yesterday I could listen to music in any order, no premium, on my tablet. Now all of a sudden I can't!!?? the fact you have to PAY to listen to a song is actually stupid. It wasn't like this before and i find it disgusting. How driven to money can you possibly be? I just wanna listen to music without having to pay every single month as I have better things to spend money on.;3;2;97.0%
I've suddenly stopped enjoying Spotify smoothly I pay for the premium so I can enjoy my saved music offline but on all my devices once my Internet goes off it just doesn't work or maybe 5 out of my 200 songs would be available for offline play;3;2;95.91999816894531%
im not giving the other 2 stars because you only get limited skips and you cant accualy pick a song;3;2;83.43000030517578%
I love it but it has too many ads;3;0;82.83000183105469%
favorite music;3;0;75.62000274658203%
more add very disturbing on singing time;3;0;81.5999984741211%
"it's a good app but if you don't have premium you get add after add. and I hate the new way the ""Create cover"" for playlists is. when it was the old way, I did it easily and quickly without any struggle but now I don't know how to add more than one image and it's so frustrating";3;0;67.7300033569336%
Cuando tienes premium es la mejor app de música, pero, cuando no, puedo decir que es de las peores, si quieres escuchar cierta canción no la reproduce al instante si no que antes pone otras canciones, que sentido tiene usar una app para escuchar música si no va a reproducir la canción que quieres;3;1;88.2699966430664%
I like this app, but recently when I've tried to open a song on Spotify it crashes. I can still play songs, but I can't look at the songs. it's annoying when I'm trying to look at my queue;3;2;64.08999633789062%
A spotty app. Sometimes it works great and sometimes it does things that don't make sense. I was listening to episode 46 of a podcast. Got half way through and jumped to episode 47. Yesterday I finished 47 and it jumped to episode 42. Today finished episode 48 and it jumped to 109. Certainly wouldn't pay for the app with untrustworthy play like this.;3;2;87.45999908447266%
I wish it could be used offline;3;2;85.55000305175781%
The app lags too much and while adding songs to playlist, the current playing song always buffers too much to tolerate. bad experience with app's optimization and UI.;3;2;48.36000061035156%
"Leider lässt die app in vielen Punkten zu wünschen übrig. So werden Playlists, die von mir als ""Offline verfügbar"" markiert wurden von Spotify schlicht wieder abgewählt, die app lässt sich auf meinem Handy praktisch nicht benutzen, da hier PAUSENLOS (wörtlich) eine Meldung aufpopt, die mich auffordert ich solle Daten löschen, da sonst nicht weiter synchronisiert werden könnte. Mein IPod dagegen stämmt die app teilweise gar nicht, wodurch das runterladen von Playlists zur Qual wird.";3;1;66.86000061035156%
there is too much ads and cant skip many time , can't play by queue not everyone can afford premium;3;2;62.380001068115234%
app's crashing;3;1;77.44999694824219%
always glitches and play the same 5 to 10 songs. uninstall and reinstall fixes it for a couple days;3;2;76.2699966430664%
too many adds;3;0;77.05000305175781%
it was cool;3;1;66.62000274658203%
very good;3;0;65.88999938964844%
I can't skip songs anymore and I can't choose my own music in the order I want.;3;2;90.75%
good;3;0;65.88999938964844%
Thoda sasta kardete subscription baaki sab toh sahi hai;3;1;66.51000213623047%
I've been using Spotify for a while and it's pretty good I just wish there was a way to change the podcasts to have a video even when your in the car have it as an option because I put the podcasts on when im not driving and I want to actually see it it's very annoying;3;0;71.37000274658203%
सषषफु ईबखठ;3;0;33.33000183105469%
every now and then it will not play songs you select needing reinstall;3;2;88.54000091552734%
too adds;3;0;64.33000183105469%
"Any song that I play is followed by a Devotional/Bhakti song which absolutely doesn't match ""the vibe"". This is a legitimate concern. Please fix the problem. And Smart Shuffle cannot be turned off if I don't take a premium plan. Is this an approach to corner the listener to buy a premium plan?";3;2;96.08999633789062%
u recommended music that I have 0 interest in;3;2;82.25%
why the songs getting removed without info;3;2;84.05000305175781%
Recently when I'm playing a song in a playlist and I turn the screen off/lock the screen, when I return the playlist reloads and returns to the top of the list so I have to scroll all the way down to find my place again. This might be a bug or an attempt to push people to use the play queue, but it is annoying. The play queue doesn't display all songs in a list, so if you want to play a particular song or songs in order as placed in your custom list, you can't.;3;2;77.1500015258789%
The whole point of using spotify is to be able to jam with friends but I'm unable to do so since a few months. It says 'Something went wrong'. Please fix whatever is wrong with it. Or I'm going to cancel my subscription soon.;3;2;54.900001525878906%
Good application, enjoy it 🤍❣️;3;0;77.31999969482422%
I weep for the designers, I know they're not the ones making a terrible design decision after a terrible design decision. When will this stop, when will the UI become.. decent?;3;0;68.83000183105469%
Nice, love the detail. Plus Its FREE!;3;0;85.9000015258789%
loyal users for more than 5 years. all good until your team decided to release the Create button on the right. it's so annoying, we are used to having Library button on the right. please remove it and please stop being the tech company that updates UI UX every couple months it's only going to confuse your users;3;1;96.80000305175781%
too many addsssss!!!!;3;0;66.3499984741211%
There has been a recent glitch with the app that everytime you minimize your Playlist or move the app, if you are looking let's say towards the bottom of a Playlist it will automatically scroll you to through top of your Playlist;3;1;85.5%
I am very upset with Spotify's approach to audio books. how does it make sense to charge someone almost $20 a month for unlimited listening but only give 15 hours/month for books. I'd understand if the cheaper plans consisted of that many hours, but I am currently paying $17 a month for the duo plan and STILL only receive 15 hours of audio books. To add insult to injury, another 10 hours of listening is $13.;3;2;94.16999816894531%
there are WAY too many ads!!! It's like every song there is an ad.;3;0;90.25%
so many ads;3;0;77.66000366210938%
best music app , some glitches but could be my network here in Africa they should consider that;3;1;67.19000244140625%
Ab every time a new song comes on there 2-4 ads in it get so annoying. Switched over to YTmusic but that uses to much data. Only reason I'm using this app is bc my friend bought me premium. The ads are jus terrible;3;0;85.5199966430664%
One reason Spotify, let me choose the songs I want to for free. FREE! I'm not being dramatic but u know what I mean;3;0;83.95999908447266%
as much as I enjoy Spotify, I do find it annoying when I leave the app that it continues to play and download, could the developers add an off button, most inconvenient when you leave the app to then have to go into the App settings to turn it off.;3;1;41.119998931884766%
not giving best;3;1;76.26000213623047%
everybody can't get premium.;3;0;76.08999633789062%
The app is good and everything, but since I updated the app, I can't log in anymore, so please help me;3;1;92.4000015258789%
okay okay but all the features has been shifted to premium for premium users 😑;3;1;89.37999725341797%
good;3;0;65.88999938964844%
every time I try to listen to my songs on my Playlist and just shows a random song that's not on my Playlist it doesn't even say recommended songs that we added can I just pick my song without you going to a random song and added songs.;3;2;96.95999908447266%
without Spotify premium, it becomes usable but ither them that it's good;3;0;83.31999969482422%
"One of my favorite apps! but the ADS on premium? I will be listening to podcasts and get 4-5 ads in a row that are the exact same as repeating. I click the thumbs down option on each one and choose ""I get this ad too often"" and then I get the EXACT same ad over and over and over without any variance. It is ridiculous! Please update how the ads play... I'm sure you can hire someone who knows how to make it so there's multiple ads for multiple products in the same ad break.";3;0;97.41000366210938%
I stop a podcast or a song on Spotify halfway, click back to the menu then close the app. Later when streaming a live feed from a different app, if the feed is interrupted for any reason, Spotify jumps in and continues the podcast or song without me opening Spotify.;3;1;72.27999877929688%
"Whyyyyy is there the ""create"" button where the library used to be? Why do we HAVE to have AI with everything now? It's a terrible placement and totally redundant. The queue system is awful, I liked the way it was before. And I am also continually have issues with songs changing, and I KNOW it is not the artist changing the file. Why?";3;2;54.16999816894531%
Spotify is not working from last few days whenever I play the song.. 1st there are 2 ads then the songs ar automatically forwarded. And all the playlists blank. please solve this problem.;3;2;80.70999908447266%
IKLAN NYA HOROR ANJ. GUEH LAGI DENGERIN LAGU ENAK ENAK.. MALAH IKLAN PODCAST HOROR SETANNNN. baiklah, terims yeah;3;1;64.2300033569336%
Used to put a clip of the song in items shared to other platforms, now the shuffle option acts crazy and skips around, no longer behaving as it should. Very sad, was 5 stars. Take this user story and create a few sprints. Also, let me in the lyric editing program and stop playing some of these songs have jibberish submitted as the lyrics.;3;2;74.13999938964844%
O setor de design delira muito, toda hora mudança desnecessária. O design do compartilhamento nos stories e status está simplesmente horrível.;3;1;66.13999938964844%
I can live with the ads, but I m convinced that they ve reduced max volume for free users and that's not ok!!!;3;0;62.220001220703125%
the app crashes too much! I just put a song to play and switch off the phone and boom..it's gone. I then have to restart the app and this keeps on repeating toooo many times;3;1;58.08000183105469%
too many adds..yet good for music lovers;3;0;67.94000244140625%
six months later and that create button is still the most useless thing in this app. on god;3;1;92.25%
Guys please stop using spotify and it's services, switch to other alternative. He is greediness and more greedy day by day . He is forcing more and more people to buy his plan which is ₹119/month. Too expensive . We have better alternatives .Now its time to show his limits.... bye bye .;3;1;96.08999633789062%
bad experience with music wat I need that song not playing;3;1;48.63999938964844%
can not download;3;0;64.11000061035156%
I'm in the free version so I understand there's ads but recently there's been a huge increase in ads and ad length. It's pretty ridiculous...;3;0;93.19000244140625%
it's ok for streaming music in the background but I hate the fact that if I want to play a playlist in order, I need premium, Spotify, WHY?!;3;2;94.04000091552734%
cults off sometimes! but generally good.;3;0;72.04000091552734%
voglio esprimere un opinione riguardo un fatto che ho notato in questo periodo, riguardante spotify. innanzitutto metto 3 stelle perché non posso lamentarmi per quanto riguarda il servizio streaming...ma per il fatto di spazio di archiviazione, ultimamente sto notando che spotify mi sta occupando una gran parte del mio spazio del telefono, esattamente 11 giga. credo sia abbastanza folle, pago addirittura l'abbonamento da ormai anni per avere il massimo dal servizio, ma sto seriamente rivalutando;3;1;83.33999633789062%
Spotify is a great music app and it's even great if your using the free version with little amount of adds but it's even better using the premium version as you don't have to put up with adds and you can download any songs you like to listen to anytime off the app .;3;0;96.6500015258789%
would be better if there were less ads;3;0;82.47000122070312%
this app is my favorite;3;1;72.1500015258789%
How do I set it out so that this app screen doesn't overlay on top of other screens on my watch? I'm annoyed that when im playing music, it will put this screen over my samsung health screen, and I have to navigate back while running. also always switches the watch to Spotify every time im logged into carplay.;3;1;96.13999938964844%
the best music app as long as you can pay for premium otherwise, the app is basically unusable;3;1;81.69000244140625%
so I was listening to music and the next day my account like got lost for some reason and I don't know why so I had to delete it, it was frustrating getting a new account and restarting;3;1;70.9800033569336%
make looping free cro;3;0;76.77999877929688%
great;3;2;64.66999816894531%
premium side is not nice. Everytime I try and listen to something it just cuts mid song and that's annoying. Yes there are no ads but I think I'm going back to listening for free.;3;0;71.20999908447266%
дуже не зручно коли назва біжить рядком і я маю чекати 30 секунд щоб побачити назву твору наприклад з класичної музики, де назви довгі;3;0;33.33000183105469%
bring back the car thing but for bikes. frfr please!;3;1;88.12000274658203%
You shouldn't have to buy premium to pick what order you want to listen to your music in other than that it's a good app. I also believe that listening hours should not be a thing I've already payed for the audiobook why do I have to pay to listen to it.;3;2;51.529998779296875%
"great app, easy to find songs, but I don't really like getting 4 30-second ads between every song 😓 even if it says ""enjoy 30 minutes of ad free-"" anything there's an ad right after the next song... which sucks because I do love the Playlists! it's great at finding me new relevant songs and relating to my interests!";3;0;90.04000091552734%
wrong search results;3;2;77.3499984741211%
enough of advertisements who don't have premium still let them listen to music you shameless beggars I'm just done with Spotify;3;0;90.11000061035156%
too many ads;3;0;77.66000366210938%
Lyrics cannot be displayed in tablet landscape mode (Device is Galaxy Tab S9). And I'm not the only one having this problem.;3;2;74.2699966430664%
please we got it there's a premium version but please we don't pay for it because we can't afford it so please don't be bragging about it cause it's soo frustrating i understand that y'all want the money to pay ur workers and also the artists but still u can add ads between musics and also take the offline option but taking the option to chpose the songs that u wanna hear is too much guyss. it's really too much i wish that y'all lift ts thing and let us skip and also choose songs. and thak you;3;2;78.0%
Minus 2 stars due to adding random songs to my playlist. Also puts on random songs when I press a specific song. Better Up Spotify;3;2;95.13999938964844%
it keeps playing recommended songs that aren't even on my Playlist and it won't stop even though I've tried all the settingz;3;2;77.47000122070312%
Hello, the app is crashing every time I click on an option. Please fix.;3;1;91.27999877929688%
"Not a fan of the new ""Create"" button on the bottom right of my screen. That's not a feature I will use and would like it to be removable. My app experience has always been positive but I was left annoyed at this change.";3;1;95.48999786376953%
It was great, and then a few months ago, it started just cutting off mid song. If you hit play, it will eventually restart the song. I just updated the app. I'll give it 1 more month, and then I'll look for something else. I got it so my niece could share her playlist with me, but for the price, it isn't worth the hassle.;3;2;74.04000091552734%
Also Nice;3;0;76.48999786376953%
"THEY MESSED UP THE UI?! It used to be that bottom right is ""library"" now it's ""CREATE?"" THIS IS SO ANNOYING I know where the library button is from muscle memory. Why do you think this is so necessary? Was I not able to create a playlist before? stop screwing with the UI";3;1;95.69999694824219%
I don't know what is happening. Spotify won't open unless I delete it and redownload it. \(*_*)/;3;1;86.95999908447266%
just played the app had a problem a bug, need a bug fixer;3;1;80.9000015258789%
The app is very good User friendly interface BUT....... The only problem is the premium. It doesn't affect us directly but, it does .I would rather use some other app than this. Infact I have switched to jio savan as it is far better. They shouldn't remove the features to choose the songs I want to play. that's too much.;3;1;35.970001220703125%
I like how the music plays in the background but would like to loop songs and if I'm already listening to a song I would like to rewind back to a part in the song and I would like there to be a queue or what is playing next on there.;3;2;96.69000244140625%
love it but I always get ads every 30 second when listening to podcasts... also there's four of them EVERY time. it's mostly a problem when I listen to Ryth rather then othe podcasts.. Edit: STOP IT WITH THE ADS NOW. I CAN’T WITH IT ANYMORE. YOU HAVE NO IDEA HOW ***ANNOYING*** IT IS. NO MATTER WHAT I DO. WHEN I LISTEN TO PODCASTS IT ADS ADS ADS!! I'm might uninstall this. edit: *cough cough* I can't see what spotify replied with but I updated the app and it's a bit better.;3;0;97.81999969482422%
my playlist keep getting deleted. every song ends up gone. fix ts Spotify;3;2;49.720001220703125%
My problem with this app is it has so many ads for non-premium users. What happened to the Get 30 minutes free of ad now, it ja just ad on ad after one song, and it is infuriating.;3;0;95.55999755859375%
"""Music is beautiful... And I want where you turn to play the songs to be just as special."" ROTFL. Terrible user experience for classical music in terms of search, information and choice. UI/UX still needs a lot of work. Cannot copy link in Android or iOS and share to Messenger - does not work for the recipient. Ridiculous how long Spotify has been going now and the software is so poor. Annoying that it needs a data connection to access a downloaded audio book.";3;1;41.869998931884766%
The app has been freezing and not allowing me to play songs from Liked Songs 😐.;3;2;84.88999938964844%
"devs need to stop with ""changes and improvements"" that make stuff stop working. Newest update broke car play, and added a nav bar item I'll never use";3;1;89.31999969482422%
not bad..;3;1;65.83999633789062%
It is what you pay for these days. And ever since I left Premium behind back in 2016, the ads are getting every more prevalent. Luckily since the advent of streaming services, there are a decent amount of free competitors that let you play your own library ad free, and I will continue to use Spotify to listen to new music exclusively there, but I do miss the glory days of a 30 minutes ad free period when it was 30 minutes.;3;0;83.01000213623047%
Good app to relax and play some music;3;0;44.34000015258789%
One of the best music app for paid users and the worst for the free users.;3;1;59.66999816894531%
Keeps telling me smart shuffle won't work when I'm offline. But I'm literally streaming music... it's all jacked up;3;2;90.55000305175781%
Too many ads;3;0;77.66000366210938%
good often;3;0;76.9800033569336%
I love the app. The podcast help me to learn.;3;1;85.3499984741211%
I must say i love Spotify but the thing is when I go to play a song it plays another song from the album or a completely different song that's not even connected to the song j want to listen to I don't know why I'm a bit disappointed because of that.;3;2;96.20999908447266%
it's good but why dosnt it play the songs I pick? example I'll pick one song but a totally different song will come up. why is it like that?? it's so annoying...;3;2;83.01000213623047%
there are so many ads . I know in premium we don't get ads but still for a non premium it's too many many ads 😒;3;0;94.43000030517578%
Horrible experience after the new update;3;0;85.05000305175781%
más anuncios que música, no te deja ni pasar de canción. Me encantaría pagar el premiun pero no pienso pagar 11€ al mes. Pienso que a un precio más accesible tendrían más subscripciones y la gente no lo piratearía.;3;0;33.33000183105469%
it keeps crashing whenever i open the player. The literal most basic feature of the app or any music player is the MUSIC PLAYER PART?! It has been a solved problem for decades , but it crashes the app every single time i click it now. How? actually, why? the player was fine for years! Animated cover art, and all it was great. now i can't even play the last song or toggle repeat. Why break it? edit: Thanks for fixing the problem.;3;2;58.380001068115234%
why I have to get premium to download songsss..and not all the songs have lyrics!!;3;2;53.939998626708984%
I'm still getting into the groove of it though. But I must say there are some noticeable cracks on some otherwise fine renditions of songs. With time and users observations and comments, I expect to see some remedial actions.;3;1;85.55000305175781%
wish we could make and choose which songs you could listen too just with adds;3;2;91.9000015258789%
Spotify is an amazing app but there's alot of ads.;3;0;49.119998931884766%
👍🏻👍🏻👍🏻;3;0;33.33000183105469%
too many ads, maybe should also update cause it keeps glitching;3;0;63.540000915527344%
too much ads;3;0;77.30000305175781%
So im updating my review cause it's been a few years and some things have changed, the main one being prices have gone up a good bit. music variety is great, and the Playlists they make for you normally slap, but it's a bit costly now.;3;0;95.54000091552734%
Why does this app keep playing podcasts that ive unfollowed?!!! It would be a great feature if I was able to listen to what I want.;3;2;80.31999969482422%
OK weard Auto Mixlist;3;2;64.0999984741211%
good songs 😀💯;3;0;57.33000183105469%
it's good 👍;3;0;65.88999938964844%
it was 👍;3;0;33.33000183105469%
I like Spotify but I don't know why it doesn't show the lyrics anymore I've already upgraded it but still Also this thing of having limited skipping and limited playing music is not very good for people who are using Spotify without payment;3;2;65.2699966430664%
this app is very good but has a lot of ads I still remember those old days of Spotify;3;0;89.08000183105469%
light themeeeee pls;3;2;65.94000244140625%
great 👍;3;2;64.68000030517578%
found a bug - when I'm trying to click into a song or podcast I'm currently playing the app keeps crashing. So the only way to adjust the timestamp of the podcast I'm in is to do it from my device's notification bar;3;1;55.220001220703125%
nice;3;0;66.6500015258789%
The app is good, but why am i seeing a woman shaking her behind? (its not in a song cover);3;1;52.290000915527344%
Hi, there were crash issues that happened twice when I was adding songs to my playlist. It felt laggy when I was scrolling through the song list the moment before it crashed. I hope this gets to your attention.;3;2;92.23999786376953%
I used to use this app I remember shuffle or in order was free but now needs premium to do it, overall it's a good platform for music;3;0;57.75%
thanks for creating such a great platform for us but it was wayy better before because now everything needs premium all the features that could be liked are now premium only like don't get me wrong it's a great app to use at least was but now it's all about money;3;2;65.70999908447266%
good;3;0;65.88999938964844%
