reviewId,review,score,gender,location,date
gen_41561b24,"This app is an absolute disaster, a complete waste of time and money",2,male,"Dar es Salaam, Tanzania",2020-02-05
gen_5f2caeb8,"I'm extremely disappointed that downloading offline music requires a premium subscription, not to mention playlists too. The ads are still annoyingly present, I wish they'd move them to a free section for users who don't pay",2,male,"Toronto, Canada",2021-03-07
gen_c362c64a,"Removing the Mini plan was a huge mistake, most people used it and now it's hard to afford the monthly plan. Please bring back the Mini plan or introduce something similar",2,male,"Cancun, Mexico",2020-08-22
gen_3e9c7fcb,"As a paid user, I'm fed up with Spotify constantly playing new hits on repeat, making it impossible to focus while working. It's frustrating when I have to skip song after song just to hear something new",2,male,"Mumbai, India",2019-01-06
gen_0b7a3db3,I've subscribed and still get annoyed by the same issues as free users - ads everywhere,2,female,"Nadi, Fiji",2022-10-29
gen_3a0e370c,"This app is terrible, can't believe they removed the Mini plan without consulting customers",2,male,"Rio de Janeiro, Brazil",2021-09-16
gen_611a52a2,Why do paid subscribers have to deal with ads and repetitive songs? It's ridiculous that we're not treated any differently from free users,2,male,"Vienna, Austria",2018-01-19
gen_80479b63,"Spotify's removal of the Mini plan was a huge mistake, now I'm forced to pay more for music",2,male,"Tunis, Tunisia",2020-04-09
gen_8635dd91,"The only reason I gave it 2 stars is because there are so many songs available, but that's about it",2,male,"Mexico City, Mexico",2021-05-02
gen_671d2fc8,Here are 10 paraphrased comments that keep exactly the same sentiment as the original ones:,2,female,"Port Moresby, Papua New Guinea",2022-11-09
gen_6dd86368,Terribly buggy,2,male,"Busan, South Korea",2019-07-26
gen_e376201e,"My first time using this app was a real shock, it's incredibly slow and freezes all the time",2,female,"Melbourne, Australia",2022-11-29
gen_f55c6d9d,"I'm having issues with Spotify crashing whenever I try to open the song panel, only my premium account is affected",2,female,"São Paulo, Brazil",2022-01-06
gen_ac96c3d5,Paid subscription does not guarantee ad-free experience,2,male,"Houston, United States",2021-02-13
gen_8daeb6a6,The promise of 30 minutes of uninterrupted music is nothing but a joke,2,male,"Tripoli, Libya",2019-10-03
gen_957a5ec7,"This app is a mess, it's glitchy and annoying to use",2,male,"Vienna, Austria",2018-08-25
gen_2a6c8c03,"Even with a paid plan, ads are still a major issue",2,female,"Queenstown, New Zealand",2022-05-08
gen_b7ad7774,Expect frequent crashes and lag when using this app,2,male,"Fortaleza, Brazil",2021-11-17
gen_1ca48b1f,"I'm really disappointed in the performance of this app, it's a letdown",2,male,"Seville, Spain",2018-02-28
gen_a3f1636d,Here are 5 paraphrased comments with exactly the same sentiment:,2,male,"Madrid, Spain",2018-01-24
gen_9ee7ddd5,"Now it takes forever to get music playback started, and even when I click on a song, it doesn't load properly",2,male,"Kampala, Uganda",2019-11-27
gen_6e3935da,"For the third time this month, Spotify has deducted hours of my streaming time without adding any credits to my account",2,male,"Berlin, Germany",2018-05-03
gen_09080fd6,The app is completely useless for discovering new music - all it plays are the same 20 songs over and over again,2,male,"Glasgow, United Kingdom",2018-08-05
gen_32ef8166,"This app is plagued with annoying ads that only disappear when you pay for premium - and even then, there are ridiculous limits on skipping songs",2,male,"Bangalore, India",2019-09-01
gen_16bc9261,Here are 10 paraphrased comments with exactly the same sentiment as the original:,3,male,"Salvador, Brazil",2018-08-04
gen_399f5119,"* As a premium user, I'd expect top-notch sound quality, but it's not quite there yet",3,male,"Kumasi, Ghana",2016-11-22
gen_caf69d38,* Can't believe I need an internet connection to play music on my console - what's up with that?,3,male,"Karachi, Pakistan",2015-11-24
gen_01173afc,"* Replacing the ""Create"" button with one for creating playlists is just unnecessary and confusing",3,male,"Krakow, Poland",2015-05-02
gen_fc572100,"* This app has been crashing nonstop, driving me crazy!",3,female,"Adelaide, Australia",2019-05-14
gen_3924ee56,* It's good but could be better if they upgraded the sound quality a bit more,3,male,"Pretoria, South Africa",2017-06-28
gen_f9f08aef,"* I love using this app, but can't figure out why it needs internet to work on my console",3,male,"Madrid, Spain",2015-03-23
gen_4a4b8b65,"* Not impressed with the sound quality - as a premium user, I expect more",3,male,"Montreal, Canada",2017-09-08
gen_a63e812d,* The constant crashing is getting really frustrating!,3,male,"San Antonio, United States",2018-01-16
gen_6e44e43d,"* This change to the ""Create"" button is just a step backward in my opinion",3,male,"Kuala Lumpur, Malaysia",2016-06-23
gen_edb6b4d5,Here are 10 paraphrased comments with the same sentiment as the original comments:,3,male,"Alexandria, Egypt",2017-04-25
gen_89e071e5,"Could you add a Spotify widget to Android's lock screen, as it's really annoying to have to navigate to find our music",3,male,"Lusaka, Zambia",2016-11-18
gen_d2b461b2,"The ads here are getting on my nerves - every time I try to listen to my favorite songs, they interrupt me!",3,male,"Nairobi, Kenya",2017-03-14
gen_256643ed,"One thing this app is missing is a feature to block certain podcasts entirely, it's really frustrating when I see them recommended or playing again",3,male,"Rabat, Morocco",2017-01-21
gen_e411a37f,"It's been ages since we've seen any updates, so thanks for finally making some UI changes - the old look was getting really stale",3,male,"Shenzhen, China",2016-03-14
gen_c6b039aa,"Unfortunately, the player keeps crashing whenever I try to open it, which is really basic functionality that should be working",3,male,"Geneva, Switzerland",2015-05-07
gen_bbafe5ec,"The app has become pretty buggy lately, and it's really annoying when it crashes every time I try to play music",3,male,"Tijuana, Mexico",2017-08-25
gen_fb5fd045,"It's a shame that the UI still looks dated, considering how much you can do with this app - a bit of polish wouldn't go amiss",3,female,"Wellington, New Zealand",2019-09-19
gen_9db5dc8f,"Lately, the player has been freezing whenever I try to open it, which is super frustrating especially after years of reliable use",3,female,"Santiago, Chile",2018-12-07
gen_d7c00a37,"It would be great if there was an option to block certain podcasts entirely, as they keep getting recommended and played",3,female,"Sydney, Australia",2019-05-13
gen_b2220005,Here are 10 paraphrased comments:,3,male,"Madrid, Spain",2015-03-23
gen_b3089c3b,"This app used to be great but now it's been a letdown, especially with its podcast issues that can't be fixed",3,male,"Kumasi, Ghana",2017-05-21
gen_33e455f0,"I'll give it two thumbs up for music, though - it's okay I guess",3,male,"Buenos Aires, Argentina",2018-11-21
gen_87bca473,"The interface is a bit confusing, to say the least",3,male,"Cali, Colombia",2018-08-09
gen_fdf4dad8,"Not impressed with the new UI, it takes some getting used to",3,male,"Windhoek, Namibia",2017-05-28
gen_12fbb317,"Spotify's blending feature isn't working right for me, keeps sending me to the App Store",3,male,"Rio de Janeiro, Brazil",2018-05-08
gen_391efafe,"Music-wise, it gets the job done but that's about it",3,male,"Prague, Czech Republic",2015-08-06
gen_c431b107,"It's not terrible, just really frustrating at times",3,male,"Kathmandu, Nepal",2016-04-10
gen_74e0af7c,"Still figuring out how to use this app properly, not easy on the eyes",3,female,"Suva, Fiji",2019-11-13
gen_2547c88c,"Can't seem to get Spotify Blend to work, always redirects to the store",3,male,"Shenzhen, China",2016-07-26
gen_78f28155,Here are the paraphrased comments:,3,male,"Oslo, Norway",2015-01-11
gen_32155c21,"Good experience but annoying ads keep interrupting my playlists, fix this already!",3,male,"Copenhagen, Denmark",2015-02-10
gen_01c79dbe,Easy-to-use music apps like Spotify or Apple Music have raised the bar,3,male,"Santa Cruz, Bolivia",2018-05-08
gen_e8bf084d,"As a paying customer, I'm expecting a smooth user experience, not constant glitches",3,male,"Windhoek, Namibia",2017-04-04
gen_9130440d,This app is lovely! 🌸💕,3,male,"Cali, Colombia",2018-08-18
gen_66d12d61,"Paid users get a great service, but the free version is pretty subpar",3,male,"Tripoli, Libya",2016-12-12
gen_7a9e0b47,"The ads are just too frequent, wish they'd let us listen ad-free for at least 30 minutes straight",3,male,"Geneva, Switzerland",2015-05-07
gen_e170702d,"For an app I'm paying for, I expect a lot more polish and refinement",3,male,"Rabat, Morocco",2017-06-22
gen_c7483bd5,"Been using this music app for a while now, and it's been a decent experience overall",3,male,"Busan, South Korea",2016-06-08
gen_6c8a1159,"Don't get me wrong, the app has its strengths but it's far from perfect",3,male,"Paris, France",2014-11-02
gen_9b81745c,Here are 10 paraphrased comments with the same sentiment:,3,male,"Dublin, Ireland",2015-06-19
gen_14d94b03,It's working fine for me so far,3,male,"Edinburgh, United Kingdom",2015-10-30
gen_8563b647,"The app is great, but it would be nice to have song repeat option like other music streaming services",3,male,"Tijuana, Mexico",2017-10-03
gen_ba2feeb1,"I've been a loyal customer for years and overall, I'm satisfied with the app. However, some recent changes have been frustrating",3,female,"Gold Coast, Australia",2019-04-07
gen_8ddb40ec,I think this app is quite decent,3,male,"Accra, Ghana",2017-02-11
gen_ddd85342,The UI has undergone some changes recently that make it harder for me to use,3,male,"Johannesburg, South Africa",2017-01-02
gen_5c87df1c,"The app is alright, but could be better if they added song repeat option",3,male,"Salvador, Brazil",2018-08-14
gen_91e9cb8e,"It's a good app, but sometimes I get stuck on certain features",3,male,"Osaka, Japan",2016-07-12
gen_3a91c531,"Overall, the app is good, but there are some areas where it can improve",3,male,"Lisbon, Portugal",2015-10-30
gen_90f77526,The UI changes have been a bit of a nuisance for me lately,3,male,"Valencia, Spain",2014-12-25
gen_b590794a,Here are 10 paraphrased comments with the same sentiment as the original ones:,3,male,"Nairobi, Kenya",2016-09-18
gen_ddf39861,"Please reconsider the premium purchase requirement, it would be great if you offered free song listings",3,male,"Valencia, Spain",2015-03-17
gen_cec73ffb,"The skipping feature is inconsistent, sometimes it plays the next song but other times it's a different track altogether, can this be fixed?",3,female,"Hobart, Australia",2019-11-08
gen_1665a986,"It seems like Spotify exists to make money, as Lana Del Rey once said - it's all about the financials",3,male,"Rosario, Argentina",2018-09-30
gen_52f3e0c9,"The app keeps crashing whenever I try to open it, which is really frustrating",3,male,"Denver, United States",2018-04-19
gen_c8e20eb4,I've been having trouble with the app freezing up on me,3,male,"Denver, United States",2017-09-22
gen_5328b0fe,The premium purchase is a major barrier for free music streaming,3,male,"Budapest, Hungary",2015-08-16
gen_5d1b6534,"Unfortunately, skipping tracks in this app can be quite unpredictable",3,male,"Karachi, Pakistan",2015-11-24
gen_36db1edd,It's puzzling why the app crashes every time I try to use it,3,male,"Córdoba, Argentina",2018-08-20
gen_0e8b9500,The constant crashing of the app is really annoying,3,male,"Kathmandu, Nepal",2016-01-07
gen_83bbe02f,Here are the paraphrased comments:,3,male,"New York, United States",2017-09-29
gen_4959c325,"The UI revamps seem like a way for devs to justify their work, and it's unfortunate that it often results in a decline in quality, like the oversized ""create"" tab now",3,female,"Port Moresby, Papua New Guinea",2019-07-27
gen_bb8193d5,Premium subscription feels out of reach due to excessive advertising throughout the app,3,male,"San Francisco, United States",2017-08-13
gen_7e08f37d,"This app is great but one feature I'd love to see added is song repetition, which is surprisingly not available even though Spotify has it",3,male,"Jerusalem, Israel",2016-02-20
gen_5d4a3e3c,The app's loading speed is ridiculously slow and needs improvement ASAP,3,male,"Zurich, Switzerland",2015-02-07
gen_1c9183c0,"Despite being an incredible music streaming service, there are far too many ads that make the experience frustrating",3,male,"Manchester, United Kingdom",2015-11-02
gen_46c86e1e,Here are the paraphrased comments:,3,male,"Bangalore, India",2016-02-11
gen_f7d7a908,"I really miss the loop feature, could you please bring it back?",3,male,"Edinburgh, United Kingdom",2015-11-07
gen_1625489e,The music player crashes every time I try to use it and it's just not right,3,male,"Caracas, Venezuela",2018-05-11
gen_9be97eb6,Why did the app start crashing when I open the player? It was working fine for years,3,male,"Seattle, United States",2018-04-04
gen_721edcce,The new version of the player is really frustrating - it keeps freezing on me,3,male,"Edinburgh, United Kingdom",2015-11-07
gen_4ec35846,"I'm very disappointed in how the app has changed, especially with the music player part",3,male,"Lusaka, Zambia",2017-06-17
gen_2d1cf73d,I've been using Spotify for a long time and the recent issues have stopped me from enjoying my music,3,male,"Brussels, Belgium",2015-06-22
gen_ee28a185,It's ridiculous that the premium version doesn't work as expected when I don't have internet,3,male,"Edinburgh, United Kingdom",2015-05-19
gen_3f7eacc7,"Unfortunately, the offline feature is not working properly and it's really annoying",3,male,"Kuala Lumpur, Malaysia",2015-11-29
gen_611fb84c,I'm starting to think that the app is no longer worth paying for,3,female,"Wellington, New Zealand",2019-07-08
gen_cb9e5ae1,"here's too many ads, it gets frustrating after a while when you just can't enjoy your music",3,male,"Dubai, United Arab Emirates",2016-02-23
gen_42467ee4,it's lit,3,female,"Wellington, New Zealand",2019-03-28
gen_60541093,"i'm not sure about the premium upgrade yet, but 15 dollars a month might be a bit steep",3,male,"Krakow, Poland",2014-11-16
gen_f88427bf,"the app used to work flawlessly, now every video podcast i listen to is choppy and lags behind. it's really annoying when you're trying to multitask",3,female,"Port Moresby, Papua New Guinea",2019-02-26
gen_18ebbd5f,"spotify was my go-to for years, but lately, it's been having issues with video podcasts. i'm starting to think it's time to switch to a different app",3,male,"Hamburg, Germany",2015-08-03
gen_941f2881,"ads are everywhere in the free version, making it hard to enjoy music without interruptions",3,male,"Vancouver, Canada",2018-03-08
gen_ddc3258f,"i love using spotify for songs and podcasts, but the ads and limitations of the free version are getting out of hand",3,female,"Port Moresby, Papua New Guinea",2019-12-11
gen_5fb81b2b,listening to videos on spotify is no longer smooth sailing due to constant lagging and buffering,3,male,"Dubai, United Arab Emirates",2016-01-26
gen_cc5d18f5,"if they could reduce the number of ads or offer a more affordable premium option, i'd be willing to pay for it",3,male,"Montreal, Canada",2017-08-11
gen_16ef9a7c,"it's been great using spotify all these years, but now it's starting to feel like too much work to listen to my favorite podcasts",3,male,"Buenos Aires, Argentina",2018-11-21
gen_b85552e4,I think you'll really enjoy trying out the app,3,male,"Valparaíso, Chile",2018-10-09
gen_2167d29e,"You're expecting too much from us if you want everything for free, right?",3,male,"Copenhagen, Denmark",2015-11-02
gen_b1de7898,"The premium features are a big ask, especially when we can't even skip to our favorite songs yet",3,male,"Arequipa, Peru",2018-07-23
gen_16d8a73d,"Music lovers like me would appreciate it if the search and info were better organized, don't you think?",3,male,"Singapore, Singapore",2015-12-21
gen_bdbe073e,It's pretty disappointing that Spotify still hasn't gotten its user experience right after all these years,3,male,"Munich, Germany",2014-11-28
gen_4ba3d33a,"I'm not impressed with the app's inability to work offline, which is a major letdown for me",3,male,"Tel Aviv, Israel",2016-02-17
gen_6ec49240,I'd give it 5 stars if it could function properly without an internet connection,3,male,"Seattle, United States",2017-07-26
gen_8288388f,"Spotify has some amazing songs and trending tracks, but that's not enough to make up for its flaws",3,male,"Tripoli, Libya",2016-12-12
gen_86e752b0,"The app's interface is pretty cool, but trying to retrieve old accounts can be a real pain in the neck",3,female,"Port Moresby, Papua New Guinea",2019-06-15
gen_4d7ae004,"It's frustrating when you're trying to share a link with someone and it just won't send, no matter what",3,male,"Brussels, Belgium",2015-04-14
gen_2ac659f1,Here are 10 paraphrased comments with the same sentiment and language as the original:,3,male,"Rome, Italy",2015-08-17
gen_47a51b08,It's weird that the Auto Mixlist is always on top of other screens,3,male,"Lusaka, Zambia",2016-11-06
gen_44c5a4a8,"I'm frustrated when this app screen overlays my Samsung Health screen while I'm running, forcing me to navigate back",3,male,"São Paulo, Brazil",2018-06-03
gen_3c2fc666,"This app works great if you have a decent phone, but mine struggles with slow performance",3,male,"Alexandria, Egypt",2017-06-26
gen_f430e66b,"The app is perfect for those who like having everything in one place, but it's not ideal for low-end phones",3,male,"Tijuana, Mexico",2017-10-03
gen_e680cde6,"I love Spotify, but the ads are super annoying, even with premium",3,male,"Edinburgh, United Kingdom",2015-05-19
gen_ef6b867a,"If you don't have premium, be prepared for frequent ads interrupting your music",3,male,"São Paulo, Brazil",2018-09-21
gen_0132c127,I'm stuck reinstalling this app because my phone can't handle its demands,3,male,"Lyon, France",2015-04-26
gen_c265461f,"The ads on Spotify can be pretty overwhelming, especially if you're used to ad-free listening",3,male,"Los Angeles, United States",2017-10-28
gen_1c509b0a,"This app is great, but it's not ideal for phones that can't keep up with its requirements",3,male,"Seville, Spain",2015-02-01
gen_ef3cfbd7,"Here are 10 paraphrased comments with exactly the same sentiment as the originals, but in a more coherent and readable format:",3,male,"Stockholm, Sweden",2015-06-09
gen_0241d123,Completely unresponsive when launched,3,male,"Osaka, Japan",2016-07-16
gen_b0f95a4d,The app consistently freezes whenever I try to use it,3,male,"Prague, Czech Republic",2015-09-28
gen_1677cc2d,Absolutely loving the new updates so far!,3,male,"Mombasa, Kenya",2017-03-31
gen_772358e7,"Some features feel like they're still not quite there, though - would be great to see more improvements soon",3,female,"Lima, Peru",2019-01-03
gen_52f8e973,"Crashes every time I open it, really frustrating",3,male,"Copenhagen, Denmark",2015-05-18
gen_71cce603,"Not bad for a beta, but still some kinks to work out",3,male,"Glasgow, United Kingdom",2015-03-26
gen_80242ca7,"Been noticing some progress, glad they're listening to user feedback!",3,male,"Kathmandu, Nepal",2016-01-07
gen_d8ce3439,Keeps freezing on me whenever I try to use the app,3,male,"Washington DC, United States",2017-09-05
gen_44661773,"Trying their best, but some features feel unfinished",3,female,"Auckland, New Zealand",2019-05-28
gen_149eb007,Here are 10 paraphrased comments with exactly the same sentiment:,3,male,"Tijuana, Mexico",2017-10-03
gen_218ec69d,"Lately, some podcasts I've listened to have been out of order, which was really frustrating",3,male,"Zurich, Switzerland",2014-10-27
gen_becfd7ab,"The app has been great, but it's been dropping episodes out of sequence when I resume a podcast",3,male,"Washington DC, United States",2017-10-26
gen_bf0c087d,"It's a shame that lately, my podcasts have been playing in the wrong order, making it hard to follow along",3,female,"Hobart, Australia",2019-11-08
gen_4103f419,"I love using this app, but the recent issue with out-of-order episodes is really annoying",3,male,"Salvador, Brazil",2018-05-09
gen_1ed2943b,"The sequencing on some podcasts has gone haywire, which was quite confusing for me",3,male,"Mombasa, Kenya",2017-04-08
gen_85803440,"I've noticed that some podcasts are skipping ahead or going back to a previous episode, which is really inconvenient",3,male,"Phuket, Thailand",2016-06-26
gen_0104ad09,"It's been a while since the app worked flawlessly, but lately, it's been playing episodes in the wrong order",3,male,"Dar es Salaam, Tanzania",2017-02-01
gen_91bafb22,"The issue with out-of-order episodes has ruined my podcast experience lately, which is a shame",3,male,"Nairobi, Kenya",2016-09-18
gen_3d0294eb,"Some podcasts have started playing out of sequence, making it hard for me to follow along",3,male,"Zurich, Switzerland",2015-08-30
gen_7e1b12ad,"I've been a devoted Spotify user for years, and I'm still hooked on its endless music variety. However, the ads can be a bit of an annoyance - just something to keep in mind when downloading",3,female,"Salvador, Brazil",2019-01-13
gen_f99903bc,Spotify is truly amazing!,3,female,"Sydney, Australia",2019-12-10
gen_0e883172,"I've encountered some issues with videos playing on my Honor X5B device, and that's definitely not ideal",3,male,"Paris, France",2015-11-12
gen_f47d38dd,It would be great if we could curate our own playlists without ads getting in the way,3,male,"Cancun, Mexico",2017-12-15
gen_230fec54,"For me, Spotify is a decent app, but it has its limitations - like not showing lyrics even when I'm paying for a subscription",3,male,"San Jose, United States",2018-01-11
gen_4d0c47b5,"Spotify's okay, but there are some technical glitches - like the lyrics not displaying on my phone",3,female,"Canberra, Australia",2019-07-28
gen_830e5d67,"I love using Spotify, but sometimes those pesky ads can be frustrating - especially if you're trying to listen to something specific",3,male,"Lahore, Pakistan",2016-08-01
gen_4078d796,Spotify is an incredible app with a vast music library. Just be aware that there might be some trade-offs when it comes to ads,3,male,"Krakow, Poland",2015-01-18
gen_00725370,The video issue I've been experiencing on my Honor X5B has really put me off using Spotify lately,3,female,"Hobart, Australia",2019-11-08
gen_de854b9a,"Spotify's not bad, but it's missing one key feature - the ability to choose which songs you want to listen to without ads getting in the way",3,male,"Doha, Qatar",2015-12-18
gen_c80af11c,Here are 10 paraphrased comments with the same sentiment as the original ones:,3,male,"Singapore, Singapore",2016-02-04
gen_e0033e75,really enjoying the atmosphere here,3,male,"Montreal, Canada",2018-02-17
gen_01775f3c,too many ads popping up everywhere,3,male,"Cape Town, South Africa",2017-06-23
gen_e2a4f350,I'm afraid I won't be using this service anymore,3,male,"Kumasi, Ghana",2017-07-02
gen_ac8559d3,"weird thing happened when I was trying to play a song, kept getting kicked out for no reason",3,male,"Johannesburg, South Africa",2017-03-13
gen_c9c17061,"I was in the middle of listening to music and suddenly my account just vanished, had to start over from scratch",3,female,"Melbourne, Australia",2019-07-03
gen_e9db4558,love the overall feel of this place,3,male,"Shanghai, China",2016-05-26
gen_1b60d80e,annoying ads are everywhere on this platform,3,male,"Copenhagen, Denmark",2015-11-02
gen_c0a39214,"sadly, I won't be coming back to use this app again",3,female,"Hobart, Australia",2019-07-15
gen_79e6c9b5,"something strange happened when I tried to play a song, kept getting logged out randomly",3,female,"Hobart, Australia",2019-05-25
gen_696b2757,Here are 10 paraphrased comments with the same sentiment:,3,male,"Karachi, Pakistan",2015-11-24
gen_410765df,"If it doesn't have my favorite song, I'll be giving it a one-star review",3,female,"Nadi, Fiji",2019-07-19
gen_023ea509,"Song selection is decent, but after playing one track, it starts playing older songs on repeat mode",3,female,"Brisbane, Australia",2019-08-10
gen_018f2b01,Shuffle play has an annoying habit of repeating songs over and over again,3,male,"Quebec City, Canada",2017-07-23
gen_8e659c16,I'm not sure why all the lyrics are translated into English; can't we just hear the original version?,3,male,"Tripoli, Libya",2017-05-11
gen_45b0fe83,"Spotify Blend links aren't working for me at all - even after reinstalling the app, it's still a problem",3,male,"Shanghai, China",2016-01-05
gen_40a8e299,This service would be perfect if only it had my song of choice in its library,3,male,"Seville, Spain",2015-02-01
gen_bec213fa,I've encountered an issue where shuffle play loops songs excessively,3,male,"Edinburgh, United Kingdom",2014-10-20
gen_37e358fb,"The song database is quite impressive, but what's with the outdated songs popping up randomly?",3,female,"Córdoba, Argentina",2019-01-10
gen_48c47d52,I'm having trouble accessing Spotify Blend through their links - it just takes me to the app store,3,male,"Quebec City, Canada",2017-12-31
gen_2b747020,Here are 10 paraphrased comments in English:,3,male,"Phoenix, United States",2017-11-21
gen_259db4ed,* Whoever made this change clearly didn't consider how it would affect Spotify users' daily habits,3,male,"Kathmandu, Nepal",2016-07-18
gen_4dcedc68,* The recent update was a huge mistake - the placement of the create button is causing chaos for me and I'm sure many others,3,male,"Budapest, Hungary",2015-08-16
gen_a13e5852,"* I've deleted playlists only to have them remain on my home page, which is frustrating",3,male,"Rosario, Argentina",2018-05-29
gen_d27cc5a5,"* Every time I skip forward in a song, it plays something new. This is really annoying when you want to listen to something specific",3,male,"Riyadh, Saudi Arabia",2016-07-06
gen_1b93ccf8,* The latest Spotify update has been a nightmare for me - I keep getting confused by the location of the create button,3,male,"Guadalajara, Mexico",2017-10-10
gen_323602d2,"* One of my playlists was removed but still shows up on my home page, which isn't what I expected",3,male,"Kathmandu, Nepal",2016-04-10
gen_f9f6581f,"* When I skip forward in a song and then try to go back, it plays a completely different track. It's really confusing!",3,male,"Abuja, Nigeria",2017-05-21
gen_4412ddaf,"* The new layout is causing me problems - every time I want to access my library, I'm shown the create menu instead",3,male,"Medellín, Colombia",2018-05-29
gen_7c4121d9,"* This latest update has made using Spotify so much harder for me, especially when trying to skip between songs",3,male,"Phoenix, United States",2017-11-21
gen_498c0500,Here are 10 paraphrased comments with exactly the same sentiment as the original:,3,male,"Geneva, Switzerland",2014-12-15
gen_eb41945e,"I'd love more sleep timer options, perhaps ones that go beyond an hour or so. A customizable sleep timer would be a fantastic addition",3,male,"Montreal, Canada",2018-02-10
gen_1375ea1d,"What's going on with the UI? They've moved things around and it's really throwing me off! I know where everything used to be, but now it's all changed",3,male,"Doha, Qatar",2016-05-28
gen_81504dbb,It's frustrating when you're limited to only 7 skips and can't pick your own songs. It feels restrictive,3,male,"Brussels, Belgium",2015-11-05
gen_fcbb017a,"The app itself is great, but I think they charge too much for premium features that should be available to everyone",3,male,"Seattle, United States",2018-04-04
gen_1f3303d0,I'm not a fan of the strict skip limit or inability to choose specific songs. It feels like it's holding us back from enjoying the music,3,male,"Vancouver, Canada",2017-07-20
gen_18dd1b04,They've really messed up the layout; everything is now in a different place and it's taking some getting used to!,3,male,"Lisbon, Portugal",2015-08-06
gen_a5697183,I wish they'd rethink their premium-only features - it seems unfair that free users are limited in what they can do,3,male,"Hong Kong, China",2016-01-17
gen_f8cad30d,It's annoying when you're not able to switch off shuffle mode or choose your own music. It feels like there are too many restrictions,3,female,"Buenos Aires, Argentina",2018-12-11
gen_ef639f04,"The app is great, but I think the cost of premium features is way too high. It should be more accessible to everyone",3,male,"Phoenix, United States",2017-12-14
gen_da644d1c,Here are 10 paraphrased comments with the same sentiment:,3,male,"Brasília, Brazil",2018-06-14
gen_01418991,* It's a pleasant experience overall,3,male,"Madrid, Spain",2015-01-21
gen_2701b39e,"* The music selection is on point, but the artist compensation could be better",3,male,"Salvador, Brazil",2018-08-14
gen_d2386a3a,* I'm having issues with Spotify student premium; it won't verify my account due to Google's security policy,3,male,"Lyon, France",2015-04-26
gen_b48da37b,"* The app has its positives, but it often skips over the songs I've chosen",3,male,"Doha, Qatar",2016-05-06
gen_e946857e,"* The lyrics feature is inconsistent; some languages are translated accurately, while others aren't",3,male,"Addis Ababa, Ethiopia",2017-03-15
gen_768d2e9a,* I'm still deciding on a rating due to certain issues with song selection,3,male,"Vancouver, Canada",2017-07-27
gen_3f578d89,* There's room for improvement in terms of artist royalties and music choices,3,male,"Mombasa, Kenya",2016-11-21
gen_9ce9611c,"* The app has its good points, but there are some frustrating bugs",3,male,"Munich, Germany",2014-11-28
gen_6fe958f9,"* The lyrics translation feature is hit-or-miss, especially when it comes to Hindi songs",3,male,"Buenos Aires, Argentina",2018-08-20
gen_62d1c859,Here are the paraphrased comments:,3,male,"Paris, France",2015-11-12
gen_4332e619,"I love this app, but there's one major flaw - ads keep interrupting our playlists and won't let us skip more than 6 songs a day. Please fix these issues in your next update!",3,male,"Zurich, Switzerland",2014-10-27
gen_3930ff24,The only reason I gave it three stars is because you can't loop music on phones. That's a deal-breaker for me,3,female,"Port Moresby, Papua New Guinea",2019-10-09
gen_9a53dc50,"I'm really enjoying the music selection, but I wish you could bring back looping, that would make this app perfect",3,male,"Medellín, Colombia",2018-06-18
gen_a54423d1,I think you guys should rethink using AI - it's just not the same without human touch,3,female,"Quito, Ecuador",2018-12-05
gen_5ee85966,This vibe is great,3,male,"Philadelphia, United States",2017-07-07
gen_357a352c,The ads are getting out of hand and ruining my experience with the app. Please address these issues ASAP!,3,male,"New York, United States",2017-09-29
gen_cecf6e2d,"If you add loop feature back to phone devices, I'd be more than happy to give this app a full 5 stars",3,male,"Buenos Aires, Argentina",2018-11-21
gen_f096440d,"I'm loving the music library, but there's one thing that's really bothering me - those pesky ads won't let me skip songs properly",3,male,"Marseille, France",2015-11-12
gen_980e6633,The only thing holding me back from giving this app a perfect score is the lack of looping on phones. Please bring it back!,3,male,"Mexico City, Mexico",2017-12-08
gen_c41f8e73,Here are 10 paraphrased comments that convey the same neutral sentiment:,3,male,"Kumasi, Ghana",2017-07-02
gen_6c398c69,"* The premium upgrade hasn't fixed all my issues - some features still don't work as expected and it's frustrating when they're available one minute but not the next, like with the shuffle feature",3,male,"Buenos Aires, Argentina",2018-08-20
gen_280da88a,* You guys ask for us to pay for premium for every little thing - it's just not worth it when we can't even use basic features like skipping songs or shuffling playlists,3,male,"Milan, Italy",2015-05-03
gen_f5a28ce1,"* I love Spotify in theory, but the reality is it's driving me crazy with its ads and limitations on free accounts - 5 ads between 2-3 songs is way too much!",3,female,"Sydney, Australia",2019-08-22
gen_5b1ccb44,"* It's really annoying that some features only work sometimes, like the shuffle feature, which can play the same song over and over again",3,male,"Dublin, Ireland",2015-03-07
gen_ab60d8ae,* The ads are getting out of control - it's not fun to listen to 5 ads in a row before actually hearing music,3,male,"La Paz, Bolivia",2018-06-13
gen_62087d43,* I'm fed up with Spotify asking me to upgrade for every little thing when some basic features just don't work as advertised,3,male,"Zurich, Switzerland",2015-02-11
gen_b41b89ae,* What's the point of paying for premium if you can't even use all the features? It's like they're nickel and diming us for everything,3,male,"Zurich, Switzerland",2015-02-07
gen_364132aa,* The ads on free accounts are overwhelming - it's hard to listen to music without being interrupted by them,3,female,"Canberra, Australia",2019-10-16
